subject,relation,object
8417821449,es un codigo ISBN de una edicion publicada por,Roca Bolsillo
Elia Barceló,es autor de la obra,El eco de la piel
8417821244,es un codigo ISBN para el libro,El color del silencio
8417821244,es un codigo ISBN de una edicion publicada por,Roca Bolsillo
9788417821241,es un codigo ISBN para el libro,El color del silencio
9788417821241,es un codigo ISBN de una edicion publicada por,Roca Bolsillo
8416859507,es un codigo ISBN para el libro,El color del silencio
8416859507,es un codigo ISBN de una edicion publicada por,Roca Bolsillo
9788416859504,es un codigo ISBN para el libro,El color del silencio
9788416859504,es un codigo ISBN de una edicion publicada por,Roca Bolsillo
Elia Barceló,es autor de la obra,El color del silencio
8423647706,es un codigo ISBN para el libro,El caso del artista cruel
8423647706,es un codigo ISBN de una edicion publicada por,Edebé
8423647706,está escrito en,Español
Elia Barceló,es autor de la obra,El caso del artista cruel
8489618879,es un codigo ISBN para el libro,El vuelo del hipogrifo
8489618879,es un codigo ISBN de una edicion publicada por,Ediciones Lengua de Trapo
8489618879,está escrito en,Español
8466311602,es un codigo ISBN para el libro,El vuelo del hipogrifo
8466311602,es un codigo ISBN de una edicion publicada por,Planeta
8466311602,está escrito en,Español
Elia Barceló,es autor de la obra,El vuelo del hipogrifo
8423662101,es un codigo ISBN para el libro,El caso del crimen de la ópera
8423662101,es un codigo ISBN de una edicion publicada por,EDEBE
8423662101,es un codigo ISBN de una edicion publicada por,Edebé
8423662101,está escrito en,Español
Elia Barceló,es autor de la obra,El caso del crimen de la ópera
El caso del crimen de la ópera,pertenece al género,Juvenile fiction
El caso del crimen de la ópera,pertenece al género,Ficción juvenil
El caso del crimen de la ópera,pertenece al género,Novela de misterio
9788419283818,es un codigo ISBN para el libro,Amores que matan
9788419283818,es un codigo ISBN de una edicion publicada por,Roca Editorial
Elia Barceló,es autor de la obra,Amores que matan
9789021442365,es un codigo ISBN para el libro,Cordeluna
9789021442365,es un codigo ISBN de una edicion publicada por,Q
9789021442365,está escrito en,Neerlandés
9021442361,es un codigo ISBN para el libro,Cordeluna
9021442361,es un codigo ISBN de una edicion publicada por,Q
9021442361,está escrito en,Neerlandés
9788418417498,es un codigo ISBN para el libro,Muerte en Santa Rita /-- Barcelona 373 p. ; 24 cm.
9788418417498,es un codigo ISBN de una edicion publicada por,Roca editorial
Elia Barceló,es autor de la obra,Muerte en Santa Rita /-- Barcelona 373 p. ; 24 cm.
9788417305680,es un codigo ISBN para el libro,El eco de la piel
9788417305680,es un codigo ISBN de una edicion publicada por,Roca Editorial
8417305688,es un codigo ISBN para el libro,El eco de la piel
8417305688,es un codigo ISBN de una edicion publicada por,Roca Editorial
El eco de la piel,pertenece al género,Romance literature
El eco de la piel,pertenece al género,Spanish literature
9788496822405,es un codigo ISBN para el libro,Historia secreta de la Corporación
9788496822405,es un codigo ISBN de una edicion publicada por,451 Editores
9788496822405,está escrito en,Español
Elia Barceló,es autor de la obra,Historia secreta de la Corporación
Historia secreta de la Corporación,pertenece al género,Secret societies
Historia secreta de la Corporación,pertenece al género,Spanish Short stories
Historia secreta de la Corporación,pertenece al género,Fiction
9788416700783,es un codigo ISBN para el libro,El color del silencio
9788416700783,es un codigo ISBN de una edicion publicada por,Roca
9788416700783,es un codigo ISBN de una edicion publicada por,Roca Editorial
El color del silencio,pertenece al género,Family secrets
El color del silencio,pertenece al género,Secretos
El color del silencio,pertenece al género,Artists
9788468316017,es un codigo ISBN para el libro,Por ti daré mi vida
9788468316017,es un codigo ISBN de una edicion publicada por,Edebé
9788468316017,está escrito en,Español
Elia Barceló,es autor de la obra,Por ti daré mi vida
Por ti daré mi vida,pertenece al género,Death
Por ti daré mi vida,pertenece al género,Huérfanos
Por ti daré mi vida,pertenece al género,Orphans
9788468343044,es un codigo ISBN para el libro,LEFECTE FRANKENSTEIN
9788468343044,es un codigo ISBN de una edicion publicada por,edebé
8468343048,es un codigo ISBN para el libro,LEFECTE FRANKENSTEIN
8468343048,es un codigo ISBN de una edicion publicada por,edebé
9788483485316,es un codigo ISBN para el libro,LEFECTE FRANKENSTEIN
9788483485316,es un codigo ISBN de una edicion publicada por,Marjal
8483485311,es un codigo ISBN para el libro,LEFECTE FRANKENSTEIN
8483485311,es un codigo ISBN de una edicion publicada por,Marjal
Elia Barceló,es autor de la obra,LEFECTE FRANKENSTEIN
8478131280,es un codigo ISBN para el libro,Consecuencias naturales
8478131280,es un codigo ISBN de una edicion publicada por,Miraguano Ediciones
8478131280,está escrito en,Español
Elia Barceló,es autor de la obra,Consecuencias naturales
9788496822016,es un codigo ISBN para el libro,Corazón de tango
9788496822016,es un codigo ISBN de una edicion publicada por,451 Editores
9788496822016,está escrito en,Español
Elia Barceló,es autor de la obra,Corazón de tango
8496080331,es un codigo ISBN para el libro,Disfraces terribles
8496080331,es un codigo ISBN de una edicion publicada por,Lengua de Trapo
8496080331,está escrito en,Español
8445075055,es un codigo ISBN para el libro,El contrincante
8445075055,es un codigo ISBN de una edicion publicada por,Minotauro
8445075055,está escrito en,Español
Elia Barceló,es autor de la obra,El contrincante
8496080552,es un codigo ISBN para el libro,El Mundo de Yarek
8496080552,es un codigo ISBN de una edicion publicada por,Lengua de Trapo
8496080552,está escrito en,Español
Elia Barceló,es autor de la obra,El Mundo de Yarek
8496080072,es un codigo ISBN para el libro,El secreto del orfebre
8496080072,es un codigo ISBN de una edicion publicada por,Ediciones Lengua de Trapo
8496080072,está escrito en,Español
392697267X,es un codigo ISBN para el libro,La inquietante familiaridad
392697267X,es un codigo ISBN de una edicion publicada por,G. Egert Verlag
392697267X,está escrito en,Español
Elia Barceló,es autor de la obra,La inquietante familiaridad
La inquietante familiaridad,pertenece al género,Criticism and interpretation
La inquietante familiaridad,pertenece al género,Terror in literature
8440608128,es un codigo ISBN para el libro,Sagrada
8440608128,es un codigo ISBN de una edicion publicada por,Ediciones B
8440608128,está escrito en,Español
Elia Barceló,es autor de la obra,Sagrada
8484281841,es un codigo ISBN para el libro,Si un día vuelves a Brasil
8484281841,es un codigo ISBN de una edicion publicada por,Alba Editorial
8484281841,está escrito en,Español
Elia Barceló,es autor de la obra,Si un día vuelves a Brasil
9021438305,es un codigo ISBN para el libro,Bal masqué
9021438305,es un codigo ISBN de una edicion publicada por,Q
9021438305,está escrito en,Neerlandés
9789021438306,es un codigo ISBN para el libro,Bal masqué
9789021438306,es un codigo ISBN de una edicion publicada por,Q
9789021438306,está escrito en,Neerlandés
Elia Barceló,es autor de la obra,Bal masqué
9789021435503,es un codigo ISBN para el libro,Stemmen uit het verleden
9789021435503,es un codigo ISBN de una edicion publicada por,Q
9789021435503,está escrito en,Neerlandés
9021435500,es un codigo ISBN para el libro,Stemmen uit het verleden
9021435500,es un codigo ISBN de una edicion publicada por,Q
9021435500,está escrito en,Neerlandés
Elia Barceló,es autor de la obra,Stemmen uit het verleden
Pedro Mártir de Anglería,es de nacionalidad,Spain
9781015487543,es un codigo ISBN para el libro,"De Orbe Novo, the Eight Decades of Peter Martyr D'Anghera"
9781015487543,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781015487543,está escrito en,Inglés
Pedro Mártir de Anglería,es autor de la obra,"De Orbe Novo, the Eight Decades of Peter Martyr D'Anghera"
9781446011461,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781446011461,es un codigo ISBN de una edicion publicada por,Read Books
9781446011461,está escrito en,Inglés
9781016276894,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781016276894,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016276894,está escrito en,Inglés
9781016472388,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781016472388,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016472388,está escrito en,Inglés
9781016467063,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781016467063,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016467063,está escrito en,Inglés
9781015173521,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781015173521,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781015173521,está escrito en,Inglés
9781013873461,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781013873461,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781013873461,está escrito en,Inglés
9780342144037,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780342144037,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780342144037,está escrito en,Inglés
1145448593,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
1145448593,es un codigo ISBN de una edicion publicada por,Nabu Press
9781145448599,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9781145448599,es un codigo ISBN de una edicion publicada por,Nabu Press
0342650505,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0342650505,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780342650507,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780342650507,es un codigo ISBN de una edicion publicada por,Franklin Classics
0341965995,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0341965995,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780341965992,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780341965992,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780343921682,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780343921682,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
0343921685,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0343921685,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
9780341966005,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780341966005,es un codigo ISBN de una edicion publicada por,Franklin Classics
0341966002,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0341966002,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780342734009,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780342734009,es un codigo ISBN de una edicion publicada por,Franklin Classics
0342734008,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0342734008,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780342734016,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780342734016,es un codigo ISBN de una edicion publicada por,Franklin Classics
0342734016,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0342734016,es un codigo ISBN de una edicion publicada por,Franklin Classics
0342144022,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
0342144022,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780342144020,es un codigo ISBN para el libro,The first three English books on America. (?1511)-1555 A.D
9780342144020,es un codigo ISBN de una edicion publicada por,Franklin Classics
Pedro Mártir de Anglería,es autor de la obra,The first three English books on America. (?1511)-1555 A.D
The first three English books on America. (?1511)-1555 A.D,pertenece al género,Early accounts to 1600
The first three English books on America. (?1511)-1555 A.D,pertenece al género,Voyages and travels
The first three English books on America. (?1511)-1555 A.D,pertenece al género,Early works to 1600
9781345201369,es un codigo ISBN para el libro,"De Novo Orbe, or, the Historie of the West Indies"
9781345201369,es un codigo ISBN de una edicion publicada por,Arkose Press
1345201362,es un codigo ISBN para el libro,"De Novo Orbe, or, the Historie of the West Indies"
1345201362,es un codigo ISBN de una edicion publicada por,Arkose Press
Pedro Mártir de Anglería,es autor de la obra,"De Novo Orbe, or, the Historie of the West Indies"
9781021481931,es un codigo ISBN para el libro,"De Orbe Novo, de Pierre Martyr Anghiera. les Huit décades, Traduites du Latin, Avec Notes et Commentaires"
9781021481931,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781021481931,está escrito en,Francés
Pedro Mártir de Anglería,es autor de la obra,"De Orbe Novo, de Pierre Martyr Anghiera. les Huit décades, Traduites du Latin, Avec Notes et Commentaires"
9781022180369,es un codigo ISBN para el libro,Fuentes Historicas Sobre Colon y América
9781022180369,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781022180369,está escrito en,Español
9781020937484,es un codigo ISBN para el libro,Fuentes Historicas Sobre Colon y América
9781020937484,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781020937484,está escrito en,Español
Pedro Mártir de Anglería,es autor de la obra,Fuentes Historicas Sobre Colon y América
887766102X,es un codigo ISBN para el libro,De orbe novo
887766102X,es un codigo ISBN de una edicion publicada por,P. Lubrina
887766102X,está escrito en,Italiano
Pedro Mártir de Anglería,es autor de la obra,De orbe novo
De orbe novo,pertenece al género,History
De orbe novo,pertenece al género,Early works to 1800
9781378074459,es un codigo ISBN para el libro,"de Orbe Novo, the Eight Decades of Peter Martyr d'Anghera"
9781378074459,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781378074459,es un codigo ISBN de una edicion publicada por,Palala Press
9781378074459,está escrito en,Inglés
9780342636068,es un codigo ISBN para el libro,"de Orbe Novo, the Eight Decades of Peter Martyr d'Anghera"
9780342636068,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780342636068,está escrito en,Inglés
9780344607271,es un codigo ISBN para el libro,"de Orbe Novo, the Eight Decades of Peter Martyr d'Anghera"
9780344607271,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
0344607275,es un codigo ISBN para el libro,"de Orbe Novo, the Eight Decades of Peter Martyr d'Anghera"
0344607275,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
Pedro Mártir de Anglería,es autor de la obra,"de Orbe Novo, the Eight Decades of Peter Martyr d'Anghera"
9780274864294,es un codigo ISBN para el libro,Lettres de Pierre Martyr Anghiera Relatives Aux découvertes Maritimes des Espagnols et des Portugais
9780274864294,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780274864294,es un codigo ISBN de una edicion publicada por,Wentworth Press
9780274864294,está escrito en,Francés
9780274864287,es un codigo ISBN para el libro,Lettres de Pierre Martyr Anghiera Relatives Aux découvertes Maritimes des Espagnols et des Portugais
9780274864287,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780274864287,es un codigo ISBN de una edicion publicada por,Wentworth Press
9780274864287,está escrito en,Francés
Pedro Mártir de Anglería,es autor de la obra,Lettres de Pierre Martyr Anghiera Relatives Aux découvertes Maritimes des Espagnols et des Portugais
0865166137,es un codigo ISBN para el libro,Columbus' first voyage
0865166137,es un codigo ISBN de una edicion publicada por,Bolchazy Carducci Pub
0865166137,está escrito en,Inglés
9780865166134,es un codigo ISBN para el libro,Columbus' first voyage
9780865166134,es un codigo ISBN de una edicion publicada por,Bolchazy Carducci Pub
9780865166134,está escrito en,Inglés
0865166137,es un codigo ISBN de una edicion publicada por,Bolchazy-Carducci Publishers
9780865166134,es un codigo ISBN de una edicion publicada por,Bolchazy-Carducci Publishers
Pedro Mártir de Anglería,es autor de la obra,Columbus' first voyage
Columbus' first voyage,pertenece al género,Early accounts to 1600
Columbus' first voyage,pertenece al género,Early works to 1800
Columbus' first voyage,pertenece al género,Medieval and modern Latin language
José Güell y Renté,es de nacionalidad,Spain
Juan de la Cueva de Garoza,es de nacionalidad,Spain
9788437088778,es un codigo ISBN para el libro,Tragedias
9788437088778,es un codigo ISBN de una edicion publicada por,Universitat de València
9788437088778,está escrito en,Español
8437088771,es un codigo ISBN para el libro,Tragedias
8437088771,es un codigo ISBN de una edicion publicada por,Universitat de València
8437088771,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Tragedias
Tragedias,pertenece al género,Spanish literature
9788427606401,es un codigo ISBN para el libro,Fábulas mitológicas y épica burlesca
9788427606401,es un codigo ISBN de una edicion publicada por,Editora Nacional
9788427606401,está escrito en,Español
8427606400,es un codigo ISBN para el libro,Fábulas mitológicas y épica burlesca
8427606400,es un codigo ISBN de una edicion publicada por,Editora Nacional
8427606400,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Fábulas mitológicas y épica burlesca
Fábulas mitológicas y épica burlesca,pertenece al género,Criticism and interpretation
Fábulas mitológicas y épica burlesca,pertenece al género,Mitología
0271002794,es un codigo ISBN para el libro,Juan de la Cueva's Los inventores de las cosas
0271002794,es un codigo ISBN de una edicion publicada por,Pennsylvania State University Press
0271002794,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Juan de la Cueva's Los inventores de las cosas
0859890309,es un codigo ISBN para el libro,Bernardo del Carpio
0859890309,es un codigo ISBN de una edicion publicada por,University of Exeter
0859890309,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Bernardo del Carpio
Bernardo del Carpio,pertenece al género,Drama
Bernardo del Carpio,pertenece al género,Bernardo del Carpio (Legendary character)
8477196133,es un codigo ISBN para el libro,La muerte del Rey Don Sancho y reto de Zamora
8477196133,es un codigo ISBN de una edicion publicada por,Universidad de León
8477196133,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,La muerte del Rey Don Sancho y reto de Zamora
La muerte del Rey Don Sancho y reto de Zamora,pertenece al género,Criticism and interpretation
1589770587,es un codigo ISBN para el libro,El infamador
1589770587,es un codigo ISBN de una edicion publicada por,Cervantes & Co.
1589770587,está escrito en,Español
9781589770584,es un codigo ISBN para el libro,El infamador
9781589770584,es un codigo ISBN de una edicion publicada por,Cervantes & Co.
9781589770584,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,El infamador
El infamador,pertenece al género,Spanish drama
8480581069,es un codigo ISBN para el libro,Comedia de la muerte del rey don Sancho
8480581069,es un codigo ISBN de una edicion publicada por,Editorial Castillejo
8480581069,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Comedia de la muerte del rey don Sancho
9780742643888,es un codigo ISBN para el libro,Comedias y tragedias
9780742643888,es un codigo ISBN de una edicion publicada por,Classic Books
0742643883,es un codigo ISBN para el libro,Comedias y tragedias
0742643883,es un codigo ISBN de una edicion publicada por,Classic Books
Juan de la Cueva de Garoza,es autor de la obra,Comedias y tragedias
8478130160,es un codigo ISBN para el libro,Eglogas completas
8478130160,es un codigo ISBN de una edicion publicada por,Miraguano Ediciones
8478130160,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Eglogas completas
8423930602,es un codigo ISBN para el libro,El infamador ; Los siete infantes de Lara ; Ejemplar poético
8423930602,es un codigo ISBN de una edicion publicada por,Espasa-Calpe
8423930602,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,El infamador ; Los siete infantes de Lara ; Ejemplar poético
El infamador ; Los siete infantes de Lara ; Ejemplar poético,pertenece al género,Infantes of Lara
El infamador ; Los siete infantes de Lara ; Ejemplar poético,pertenece al género,Legends
8486256216,es un codigo ISBN para el libro,Exemplar poético
8486256216,es un codigo ISBN de una edicion publicada por,Ediciones Alfar
8486256216,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Exemplar poético
9788498166132,es un codigo ISBN para el libro,Poemas de Juan de la Cueva
9788498166132,es un codigo ISBN de una edicion publicada por,Linkgua US
9788498166132,está escrito en,Español
8498166136,es un codigo ISBN para el libro,Poemas de Juan de la Cueva
8498166136,es un codigo ISBN de una edicion publicada por,Linkgua US
8498166136,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Poemas de Juan de la Cueva
8478130578,es un codigo ISBN para el libro,Viaje de Sannio
8478130578,es un codigo ISBN de una edicion publicada por,Miraguano Ediciones
8478130578,está escrito en,Español
Juan de la Cueva de Garoza,es autor de la obra,Viaje de Sannio
8423972526,es un codigo ISBN para el libro,El infamador
8423972526,es un codigo ISBN de una edicion publicada por,Espasa Calpe
8423972526,está escrito en,Español
9788423972524,es un codigo ISBN para el libro,El infamador
9788423972524,es un codigo ISBN de una edicion publicada por,Espasa Calpe
9788423972524,está escrito en,Español
1434656667,es un codigo ISBN para el libro,El infamador
1434656667,es un codigo ISBN de una edicion publicada por,BiblioBazaar
1434656667,está escrito en,Español
9781434656667,es un codigo ISBN para el libro,El infamador
9781434656667,es un codigo ISBN de una edicion publicada por,BiblioBazaar
9781434656667,está escrito en,Español
1434656659,es un codigo ISBN para el libro,El infamador
1434656659,es un codigo ISBN de una edicion publicada por,BiblioBazaar
1434656659,está escrito en,Español
9781434656650,es un codigo ISBN para el libro,El infamador
9781434656650,es un codigo ISBN de una edicion publicada por,BiblioBazaar
9781434656650,está escrito en,Español
El infamador,pertenece al género,Infantes de Lara
El infamador,pertenece al género,Legends
Pío Baroja,es de nacionalidad,Spain
9788467035506,es un codigo ISBN para el libro,Los ídolos
9788467035506,es un codigo ISBN de una edicion publicada por,Espasa
9788467035506,es un codigo ISBN de una edicion publicada por,"Fundación Dos de Mayo, Nación y Libertad"
9788467035506,está escrito en,Español
Pío Baroja,es autor de la obra,Los ídolos
Los ídolos,pertenece al género,History
Pío Baroja,es autor de la obra,Los mejores relatos españoles del siglo XX
Pío Baroja,es autor de la obra,Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898
9788497691703,es un codigo ISBN para el libro,Pío Baroja
9788497691703,es un codigo ISBN de una edicion publicada por,Universidad Pública de Navarra = Nafarroako Unibertsitate Publikoa
9788497691703,está escrito en,Español
9788497691703,está escrito en,baq
8497691709,es un codigo ISBN para el libro,Pío Baroja
8497691709,es un codigo ISBN de una edicion publicada por,Universidad Pública de Navarra = Nafarroako Unibertsitate Publikoa
8497691709,está escrito en,Español
8497691709,está escrito en,baq
Pío Baroja,es autor de la obra,Pío Baroja
Pío Baroja,pertenece al género,Criticism and interpretation
Pío Baroja,pertenece al género,Influence
Lope de Vega,es de nacionalidad,Spain
8831755714,es un codigo ISBN para el libro,Novelle per Marzia Leonarda
8831755714,es un codigo ISBN de una edicion publicada por,Marsilio Editori
8831755714,está escrito en,Italiano
8831755714,está escrito en,Español
Lope de Vega,es autor de la obra,Novelle per Marzia Leonarda
Agustín García Calvo,es de nacionalidad,Spain
8485708113,es un codigo ISBN para el libro,Cartas de negocios de José Requejo
8485708113,es un codigo ISBN de una edicion publicada por,Lucina
8485708113,está escrito en,Español
Agustín García Calvo,es autor de la obra,Cartas de negocios de José Requejo
848570889X,es un codigo ISBN para el libro,El cerco de Zamora
848570889X,es un codigo ISBN de una edicion publicada por,Editorial Lucina
848570889X,está escrito en,Español
9788485708895,es un codigo ISBN para el libro,El cerco de Zamora
9788485708895,es un codigo ISBN de una edicion publicada por,Editorial Lucina
9788485708895,está escrito en,Español
Agustín García Calvo,es autor de la obra,El cerco de Zamora
9788409170685,es un codigo ISBN para el libro,El Teruel que fue
9788409170685,es un codigo ISBN de una edicion publicada por,TerueliGráfica
Agustín García Calvo,es autor de la obra,El Teruel que fue
8485708229,es un codigo ISBN para el libro,El amor y los 2 sexos ; Del tiempo de amor y olvido
8485708229,es un codigo ISBN de una edicion publicada por,Lucina
8485708229,está escrito en,Español
Agustín García Calvo,es autor de la obra,El amor y los 2 sexos ; Del tiempo de amor y olvido
El amor y los 2 sexos ; Del tiempo de amor y olvido,pertenece al género,Love
El amor y los 2 sexos ; Del tiempo de amor y olvido,pertenece al género,Sex differences (Psychology)
847339187X,es un codigo ISBN para el libro,Iliu Persis
847339187X,es un codigo ISBN de una edicion publicada por,Akal Editor
847339187X,está escrito en,Español
Agustín García Calvo,es autor de la obra,Iliu Persis
Iliu Persis,pertenece al género,Librettos
Iliu Persis,pertenece al género,Operas
8485708679,es un codigo ISBN para el libro,"What is it that´s happening? / From GARCÍA CALVO, Agustín; Translation by Eduardo Guzmán Zapater"
8485708679,es un codigo ISBN de una edicion publicada por,¿Qué es lo que pasa?
Agustín García Calvo,es autor de la obra,"What is it that´s happening? / From GARCÍA CALVO, Agustín; Translation by Eduardo Guzmán Zapater"
8485708563,es un codigo ISBN para el libro,37 adioses al mundo
8485708563,es un codigo ISBN de una edicion publicada por,Lucina
8485708563,está escrito en,Español
Agustín García Calvo,es autor de la obra,37 adioses al mundo
8485708024,es un codigo ISBN para el libro,Actualidades
8485708024,es un codigo ISBN de una edicion publicada por,Lucina
8485708024,está escrito en,Español
Agustín García Calvo,es autor de la obra,Actualidades
8485708520,es un codigo ISBN para el libro,Al burro muerto
8485708520,es un codigo ISBN de una edicion publicada por,Lucina
8485708520,está escrito en,Español
Agustín García Calvo,es autor de la obra,Al burro muerto
8485708504,es un codigo ISBN para el libro,Avisos para el derrumbe
8485708504,es un codigo ISBN de una edicion publicada por,Lucina
8485708504,está escrito en,Español
Agustín García Calvo,es autor de la obra,Avisos para el derrumbe
Avisos para el derrumbe,pertenece al género,Civilization
Avisos para el derrumbe,pertenece al género,Miscellanea
Avisos para el derrumbe,pertenece al género,Politics and government
8485708482,es un codigo ISBN para el libro,Baraja del rey don Pedro
8485708482,es un codigo ISBN de una edicion publicada por,Lucina
8485708482,está escrito en,Español
Agustín García Calvo,es autor de la obra,Baraja del rey don Pedro
8486864240,es un codigo ISBN para el libro,Contra el hombre
8486864240,es un codigo ISBN de una edicion publicada por,Fundación de Estudios Libertarios Anselmo Lorenzo
8486864240,está escrito en,Español
Agustín García Calvo,es autor de la obra,Contra el hombre
8485708415,es un codigo ISBN para el libro,Contra el tiempo
8485708415,es un codigo ISBN de una edicion publicada por,Lucina
8485708415,está escrito en,Español
Agustín García Calvo,es autor de la obra,Contra el tiempo
8485708431,es un codigo ISBN para el libro,Contra la pareja
8485708431,es un codigo ISBN de una edicion publicada por,Lucina
8485708431,está escrito en,Español
Agustín García Calvo,es autor de la obra,Contra la pareja
8488455011,es un codigo ISBN para el libro,"Contra la paz, contra la democracia"
8488455011,es un codigo ISBN de una edicion publicada por,Ediciones Orates
8488455011,es un codigo ISBN de una edicion publicada por,Virus
8488455011,está escrito en,Español
Agustín García Calvo,es autor de la obra,"Contra la paz, contra la democracia"
"Contra la paz, contra la democracia",pertenece al género,Democracy
"Contra la paz, contra la democracia",pertenece al género,Peace
8485708458,es un codigo ISBN para el libro,De Dios
8485708458,es un codigo ISBN de una edicion publicada por,Lucina
8485708458,está escrito en,Español
Agustín García Calvo,es autor de la obra,De Dios
848570827X,es un codigo ISBN para el libro,De la felicidad
848570827X,es un codigo ISBN de una edicion publicada por,Lucina
848570827X,está escrito en,Español
Agustín García Calvo,es autor de la obra,De la felicidad
8485708008,es un codigo ISBN para el libro,Del lenguaje
8485708008,es un codigo ISBN de una edicion publicada por,Lucina
8485708008,está escrito en,Español
Agustín García Calvo,es autor de la obra,Del lenguaje
Del lenguaje,pertenece al género,Language and languages
8470800248,es un codigo ISBN para el libro,De los números
8470800248,es un codigo ISBN de una edicion publicada por,La Gaya Ciencia
8470800248,está escrito en,Español
Agustín García Calvo,es autor de la obra,De los números
De los números,pertenece al género,Number theory
De los números,pertenece al género,Symbolic and mathematical Logic
8470800140,es un codigo ISBN para el libro,Del ritmo del lenguaje
8470800140,es un codigo ISBN de una edicion publicada por,La Gaya Ciencia
8470800140,está escrito en,Español
Agustín García Calvo,es autor de la obra,Del ritmo del lenguaje
Del ritmo del lenguaje,pertenece al género,Language and languages
Del ritmo del lenguaje,pertenece al género,Rhythm
Del ritmo del lenguaje,pertenece al género,Versification
8485708547,es un codigo ISBN para el libro,De mujeres y de hombres
8485708547,es un codigo ISBN de una edicion publicada por,Lucina
8485708547,está escrito en,Español
Agustín García Calvo,es autor de la obra,De mujeres y de hombres
8485708555,es un codigo ISBN para el libro,Entre sus faldas
8485708555,es un codigo ISBN de una edicion publicada por,Lucina
8485708555,está escrito en,Español
Agustín García Calvo,es autor de la obra,Entre sus faldas
8485708288,es un codigo ISBN para el libro,Eso y ella
8485708288,es un codigo ISBN de una edicion publicada por,Lucina
8485708288,está escrito en,Español
Agustín García Calvo,es autor de la obra,Eso y ella
8470809083,es un codigo ISBN para el libro,Feniz
