subject,relation,object
Altri cento nonni della Repubblica,pertenece al género,Biography
Altri cento nonni della Repubblica,pertenece al género,Politicians
Altri cento nonni della Repubblica,pertenece al género,Politics and government
8817844462,es un codigo ISBN para el libro,Cosa loro
8817844462,es un codigo ISBN de una edicion publicada por,Rizzoli
8817844462,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,Cosa loro
Cosa loro,pertenece al género,Biography
Cosa loro,pertenece al género,History
Cosa loro,pertenece al género,Mafia
883892130X,es un codigo ISBN para el libro,De Gasperi
883892130X,es un codigo ISBN de una edicion publicada por,Sellerio
883892130X,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,De Gasperi
De Gasperi,pertenece al género,Biography
De Gasperi,pertenece al género,Politics and government
De Gasperi,pertenece al género,Statesmen
8817360104,es un codigo ISBN para el libro,De Gasperi visto da vicino
8817360104,es un codigo ISBN de una edicion publicada por,Rizzoli
8817360104,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,De Gasperi visto da vicino
De Gasperi visto da vicino,pertenece al género,Politics and government
De Gasperi visto da vicino,pertenece al género,Biography
De Gasperi visto da vicino,pertenece al género,Statesmen
8817844861,es un codigo ISBN para el libro,De (prima) Re Publica
8817844861,es un codigo ISBN de una edicion publicada por,Rizzoli
8817844861,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,De (prima) Re Publica
De (prima) Re Publica,pertenece al género,Foreign relations
De (prima) Re Publica,pertenece al género,Politics and government
881785087X,es un codigo ISBN para el libro,Gli USA visti da vicino
881785087X,es un codigo ISBN de una edicion publicada por,Rizzoli
881785087X,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,Gli USA visti da vicino
Gli USA visti da vicino,pertenece al género,Foreign relations
Gli USA visti da vicino,pertenece al género,Travel
Gli USA visti da vicino,pertenece al género,Visits of state
8817841358,es un codigo ISBN para el libro,Governare con la crisi
8817841358,es un codigo ISBN de una edicion publicada por,Rizzoli
8817841358,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,Governare con la crisi
Governare con la crisi,pertenece al género,Politics and government
Governare con la crisi,pertenece al género,Präsident
8817851019,es un codigo ISBN para el libro,Il potere logora--
8817851019,es un codigo ISBN de una edicion publicada por,Rizzoli
8817851019,está escrito en,Italiano
Giulio Andreotti,es autor de la obra,Il potere logora--
Il potere logora--,pertenece al género,Aphorisms and apothegms
Clara Sereni,es de nacionalidad,Italy
9788809993358,es un codigo ISBN para el libro,Via Ripetta 155
9788809993358,es un codigo ISBN de una edicion publicada por,Giunti
9788809993358,está escrito en,Italiano
Clara Sereni,es autor de la obra,Via Ripetta 155
0791464792,es un codigo ISBN para el libro,Keeping house
0791464792,es un codigo ISBN de una edicion publicada por,State University of N.Y. Press
0791464792,es un codigo ISBN de una edicion publicada por,State University of New York Press
0791464792,está escrito en,Inglés
9780791464793,es un codigo ISBN para el libro,Keeping house
9780791464793,es un codigo ISBN de una edicion publicada por,State University of N.Y. Press
9780791464793,es un codigo ISBN de una edicion publicada por,State University of New York Press
9780791464793,está escrito en,Inglés
Clara Sereni,es autor de la obra,Keeping house
Keeping house,pertenece al género,Italian Cooking
Keeping house,pertenece al género,Fiction
Keeping house,pertenece al género,"Fiction, general"
9788817056984,es un codigo ISBN para el libro,Una storia chiusa
9788817056984,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817056984,está escrito en,Italiano
Clara Sereni,es autor de la obra,Una storia chiusa
9780791464809,es un codigo ISBN para el libro,Keeping House
9780791464809,es un codigo ISBN de una edicion publicada por,SUNY Press
0791464806,es un codigo ISBN para el libro,Keeping House
0791464806,es un codigo ISBN de una edicion publicada por,SUNY Press
Clara Sereni,es autor de la obra,Keeping House
Keeping House,pertenece al género,"Fiction, general"
8807014866,es un codigo ISBN para el libro,Eppure
8807014866,es un codigo ISBN de una edicion publicada por,Feltrinelli
8807014866,está escrito en,Italiano
Clara Sereni,es autor de la obra,Eppure
8806594060,es un codigo ISBN para el libro,Casalinghitudine
8806594060,es un codigo ISBN de una edicion publicada por,Einaudi
8806594060,está escrito en,Italiano
Clara Sereni,es autor de la obra,Casalinghitudine
Casalinghitudine,pertenece al género,Italian Cookery
Casalinghitudine,pertenece al género,Italian Cooking
8886680090,es un codigo ISBN para el libro,Conversazione con Clara Sereni
8886680090,es un codigo ISBN de una edicion publicada por,Omicron
8886680090,está escrito en,Italiano
Clara Sereni,es autor de la obra,Conversazione con Clara Sereni
8809202929,es un codigo ISBN para el libro,Il gioco dei regni
8809202929,es un codigo ISBN de una edicion publicada por,Giunti
8809202929,está escrito en,Italiano
Clara Sereni,es autor de la obra,Il gioco dei regni
9788817015806,es un codigo ISBN para el libro,Il lupo mercante
9788817015806,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817015806,está escrito en,Italiano
Clara Sereni,es autor de la obra,Il lupo mercante
881700300X,es un codigo ISBN para el libro,Le merendanze
881700300X,es un codigo ISBN de una edicion publicada por,Rizzoli
881700300X,está escrito en,Italiano
Clara Sereni,es autor de la obra,Le merendanze
8809200705,es un codigo ISBN para el libro,Manicomio primavera
8809200705,es un codigo ISBN de una edicion publicada por,Giunti
8809200705,está escrito en,Italiano
Clara Sereni,es autor de la obra,Manicomio primavera
9788817869904,es un codigo ISBN para el libro,Passami Il Sale
9788817869904,es un codigo ISBN de una edicion publicada por,Rizzoli Publications
9788817869904,está escrito en,Italiano
8817869902,es un codigo ISBN para el libro,Passami Il Sale
8817869902,es un codigo ISBN de una edicion publicada por,Rizzoli Publications
8817869902,está escrito en,Italiano
Clara Sereni,es autor de la obra,Passami Il Sale
Passami Il Sale,pertenece al género,Italian fiction
8807815109,es un codigo ISBN para el libro,Taccuino di un'ultimista
8807815109,es un codigo ISBN de una edicion publicada por,Feltrinelli
8807815109,está escrito en,Italiano
Clara Sereni,es autor de la obra,Taccuino di un'ultimista
Taccuino di un'ultimista,pertenece al género,Biography
Taccuino di un'ultimista,pertenece al género,Politicians
Taccuino di un'ultimista,pertenece al género,Politics and government
8886044844,es un codigo ISBN para el libro,Da un grigio all'altro
8886044844,es un codigo ISBN de una edicion publicada por,Di Renzo
8886044844,está escrito en,Italiano
Clara Sereni,es autor de la obra,Da un grigio all'altro
Da un grigio all'altro,pertenece al género,Philosophy
Da un grigio all'altro,pertenece al género,Political and social views
Federico Fellini,es de nacionalidad,Italy
9781578068845,es un codigo ISBN para el libro,Federico Fellini
9781578068845,es un codigo ISBN de una edicion publicada por,University Press of Mississippi
9781578068845,está escrito en,Inglés
1578068843,es un codigo ISBN para el libro,Federico Fellini
1578068843,es un codigo ISBN de una edicion publicada por,University Press of Mississippi
1578068843,está escrito en,Inglés
Federico Fellini,es autor de la obra,Federico Fellini
Federico Fellini,pertenece al género,Interviews
Federico Fellini,pertenece al género,Motion picture producers and directors
Federico Fellini,pertenece al género,"Fellini, federico, 1920-1993"
9788388612589,es un codigo ISBN para el libro,Fellini - zawód: reżyser
9788388612589,es un codigo ISBN de una edicion publicada por,Świat Literacki
9788388612589,está escrito en,Polaco
8388612581,es un codigo ISBN para el libro,Fellini - zawód: reżyser
8388612581,es un codigo ISBN de una edicion publicada por,Świat Literacki
8388612581,está escrito en,Polaco
Federico Fellini,es autor de la obra,Fellini - zawód: reżyser
Fellini - zawód: reżyser,pertenece al género,Reżyserzy włoscy
Fellini - zawód: reżyser,pertenece al género,Rozmowy
Fellini - zawód: reżyser,pertenece al género,Kino
8478950419,es un codigo ISBN para el libro,EL VIAJE DE MASTORNA
8478950419,es un codigo ISBN de una edicion publicada por,OLLERO Y RAMOS
Federico Fellini,es autor de la obra,EL VIAJE DE MASTORNA
8839711104,es un codigo ISBN para el libro,Le favole di Fellini
8839711104,es un codigo ISBN de una edicion publicada por,RAI ERI
8839711104,está escrito en,Italiano
Federico Fellini,es autor de la obra,Le favole di Fellini
Le favole di Fellini,pertenece al género,Interviews
Le favole di Fellini,pertenece al género,Motion picture producers and directors
8845914062,es un codigo ISBN para el libro,Carissimo Simenon
8845914062,es un codigo ISBN de una edicion publicada por,Adelphi
8845914062,está escrito en,Italiano
Federico Fellini,es autor de la obra,Carissimo Simenon
Carissimo Simenon,pertenece al género,Correspondence
8806171852,es un codigo ISBN para el libro,Racconti umoristici
8806171852,es un codigo ISBN de una edicion publicada por,Einaudi
8806171852,está escrito en,Italiano
Federico Fellini,es autor de la obra,Racconti umoristici
0425028569,es un codigo ISBN para el libro,"AMARCORD, Portarit of a Town"
0425028569,es un codigo ISBN de una edicion publicada por,Berkley Windhover Book.
0425028569,está escrito en,Inglés
Federico Fellini,es autor de la obra,"AMARCORD, Portarit of a Town"
9788875020101,es un codigo ISBN para el libro,Creature di sogno =
9788875020101,es un codigo ISBN de una edicion publicada por,Galerie Papiers gras
9788875020101,es un codigo ISBN de una edicion publicada por,Hazard Edizioni
9788875020101,es un codigo ISBN de una edicion publicada por,Vertige graphic
9788875020101,está escrito en,Francés
8875020108,es un codigo ISBN para el libro,Creature di sogno =
8875020108,es un codigo ISBN de una edicion publicada por,Galerie Papiers gras
8875020108,es un codigo ISBN de una edicion publicada por,Hazard Edizioni
8875020108,es un codigo ISBN de una edicion publicada por,Vertige graphic
8875020108,está escrito en,Francés
Federico Fellini,es autor de la obra,Creature di sogno =
Creature di sogno =,pertenece al género,Ausstellung
Creature di sogno =,pertenece al género,Dessin
Creature di sogno =,pertenece al género,Catalogues d'exposition
0813512379,es un codigo ISBN para el libro,La Strada
0813512379,es un codigo ISBN de una edicion publicada por,Rutgers University Press
0813512379,está escrito en,Inglés
9780813512372,es un codigo ISBN para el libro,La Strada
9780813512372,es un codigo ISBN de una edicion publicada por,Rutgers University Press
9780813512372,está escrito en,Inglés
0813512360,es un codigo ISBN para el libro,La Strada
0813512360,es un codigo ISBN de una edicion publicada por,Rutgers University Press
0813512360,está escrito en,Inglés
Federico Fellini,es autor de la obra,La Strada
La Strada,pertenece al género,Strada (Motion picture)
La Strada,pertenece al género,"Motion pictures, plots, themes, etc."
3257004699,es un codigo ISBN para el libro,Fellini's Filme
3257004699,es un codigo ISBN de una edicion publicada por,Diogenes Verlag
3257004699,está escrito en,Alemán
Federico Fellini,es autor de la obra,Fellini's Filme
078002222X,es un codigo ISBN para el libro,Nights of Cabiria
078002222X,es un codigo ISBN de una edicion publicada por,Criterion Collection
078002222X,está escrito en,Inglés
Federico Fellini,es autor de la obra,Nights of Cabiria
8870601978,es un codigo ISBN para el libro,La Dolce vita
8870601978,es un codigo ISBN de una edicion publicada por,Editalia
8870601978,está escrito en,Italiano
Federico Fellini,es autor de la obra,La Dolce vita
La Dolce vita,pertenece al género,Dolce vita (Motion picture)
8843597620,es un codigo ISBN para el libro,Emanuel Ungaro
8843597620,es un codigo ISBN de una edicion publicada por,Leonardo arte
8843597620,está escrito en,Inglés
9788843597628,es un codigo ISBN para el libro,Emanuel Ungaro
9788843597628,es un codigo ISBN de una edicion publicada por,Electa
9788843597628,está escrito en,Inglés
8843597620,es un codigo ISBN de una edicion publicada por,Electa
Federico Fellini,es autor de la obra,Emanuel Ungaro
Emanuel Ungaro,pertenece al género,Costume design
Emanuel Ungaro,pertenece al género,Fashion designers
0780021991,es un codigo ISBN para el libro,8 1/2
0780021991,es un codigo ISBN de una edicion publicada por,Criterion Collection
0780021991,está escrito en,Inglés
Federico Fellini,es autor de la obra,8 1/2
0399120149,es un codigo ISBN para el libro,Fellini's films
0399120149,es un codigo ISBN de una edicion publicada por,Putnam
0399120149,está escrito en,Inglés
Federico Fellini,es autor de la obra,Fellini's films
Fellini's films,pertenece al género,"Fellini, federico, 1920-1993"
9781782382300,es un codigo ISBN para el libro,The Journey Of G Mastorna The Film Fellini Didnt Make
9781782382300,es un codigo ISBN de una edicion publicada por,Berghahn Books
Federico Fellini,es autor de la obra,The Journey Of G Mastorna The Film Fellini Didnt Make
The Journey Of G Mastorna The Film Fellini Didnt Make,pertenece al género,Motion picture plays
The Journey Of G Mastorna The Film Fellini Didnt Make,pertenece al género,"Motion pictures, italy"
The Journey Of G Mastorna The Film Fellini Didnt Make,pertenece al género,"Fellini, federico, 1920-1993"
9780857459701,es un codigo ISBN para el libro,The Journey Of G Mastorna The Film Fellini Didnt Make
9780857459701,es un codigo ISBN de una edicion publicada por,Berghahn Books
9780857459701,está escrito en,Inglés
The Journey Of G Mastorna The Film Fellini Didnt Make,pertenece al género,Criticism and interpretation
9781595827845,es un codigo ISBN para el libro,The Manara Library
9781595827845,es un codigo ISBN de una edicion publicada por,Brand: Dark Horse Books
9781595827845,es un codigo ISBN de una edicion publicada por,Dark Horse
9781595827845,es un codigo ISBN de una edicion publicada por,Dark Horse Comics
Federico Fellini,es autor de la obra,The Manara Library
The Manara Library,pertenece al género,"Comics & graphic novels, general"
The Manara Library,pertenece al género,Translations into English
The Manara Library,pertenece al género,Graphic novels
0813512107,es un codigo ISBN para el libro,8ư
0813512107,es un codigo ISBN de una edicion publicada por,Rutgers University Press
0813512107,está escrito en,Inglés
0813512115,es un codigo ISBN para el libro,8ư
0813512115,es un codigo ISBN de una edicion publicada por,Rutgers University Press
0813512115,está escrito en,Inglés
Federico Fellini,es autor de la obra,8ư
8ư,pertenece al género,Otto e mezzo (Motion picture)
8ư,pertenece al género,Motion picture plays
8871242629,es un codigo ISBN para el libro,Attalo e Fellini al Marc'Aurelio
8871242629,es un codigo ISBN de una edicion publicada por,Napoleone
8871242629,está escrito en,Italiano
Federico Fellini,es autor de la obra,Attalo e Fellini al Marc'Aurelio
Attalo e Fellini al Marc'Aurelio,pertenece al género,Italian wit and humor
8830407771,es un codigo ISBN para el libro,Block-notes di un regista
8830407771,es un codigo ISBN de una edicion publicada por,Longanesi
8830407771,está escrito en,Italiano
Federico Fellini,es autor de la obra,Block-notes di un regista
Block-notes di un regista,pertenece al género,Interviews
Block-notes di un regista,pertenece al género,Motion picture producers and directors
Damiano Damiani,es de nacionalidad,Italy
9788878709645,es un codigo ISBN para el libro,Damiano Damiani
9788878709645,es un codigo ISBN de una edicion publicada por,Bulzoni editore
9788878709645,está escrito en,Italiano
Damiano Damiani,es autor de la obra,Damiano Damiani
Damiano Damiani,pertenece al género,Congresses
Damiano Damiani,pertenece al género,Criticism and interpretation
Ugo Gregoretti,es de nacionalidad,Italy
9788866661467,es un codigo ISBN para el libro,Scritti scostumati per uno zibaldone gregorettiano
9788866661467,es un codigo ISBN de una edicion publicada por,Guida
9788866661467,está escrito en,Italiano
Ugo Gregoretti,es autor de la obra,Scritti scostumati per uno zibaldone gregorettiano
8874241275,es un codigo ISBN para el libro,Finale aperto
8874241275,es un codigo ISBN de una edicion publicada por,Aliberti
8874241275,está escrito en,Italiano
Ugo Gregoretti,es autor de la obra,Finale aperto
Finale aperto,pertenece al género,Television producers and directors
Finale aperto,pertenece al género,Biography
Ugo Tognazzi,es de nacionalidad,Italy
8804550732,es un codigo ISBN para el libro,La supercazzola
8804550732,es un codigo ISBN de una edicion publicada por,Mondadori
8804550732,está escrito en,Italiano
9788804550730,es un codigo ISBN para el libro,La supercazzola
9788804550730,es un codigo ISBN de una edicion publicada por,Mondadori
9788804550730,está escrito en,Italiano
Ugo Tognazzi,es autor de la obra,La supercazzola
9781940625553,es un codigo ISBN para el libro,Injester
9781940625553,es un codigo ISBN de una edicion publicada por,Contra Mundum Press
9781940625553,está escrito en,Inglés
Ugo Tognazzi,es autor de la obra,Injester
Carlo Minnaja,es de nacionalidad,Italy
9788871155463,es un codigo ISBN para el libro,L' esperanto in Italia
9788871155463,es un codigo ISBN de una edicion publicada por,Poligrafo
9788871155463,está escrito en,Italiano
Carlo Minnaja,es autor de la obra,L' esperanto in Italia
L' esperanto in Italia,pertenece al género,Democracy
L' esperanto in Italia,pertenece al género,Esperanto
L' esperanto in Italia,pertenece al género,Language and languages
Alberto Lattuada,es de nacionalidad,Italy
8472233537,es un codigo ISBN para el libro,Diario De Un Gran Amador
8472233537,es un codigo ISBN de una edicion publicada por,Tusquets
8472233537,está escrito en,Español
9788472233539,es un codigo ISBN para el libro,Diario De Un Gran Amador
9788472233539,es un codigo ISBN de una edicion publicada por,Tusquets
9788472233539,está escrito en,Español
Alberto Lattuada,es autor de la obra,Diario De Un Gran Amador
9788857218465,es un codigo ISBN para el libro,School Projects
9788857218465,es un codigo ISBN de una edicion publicada por,Skira Editore
9788857218465,está escrito en,Inglés
Alberto Lattuada,es autor de la obra,School Projects
School Projects,pertenece al género,Fashion drawing
School Projects,pertenece al género,Catalogs
School Projects,pertenece al género,Study and teaching (Higher)
Mario Biondi,es de nacionalidad,Italy
8878193097,es un codigo ISBN para el libro,Passioni e altri racconti
8878193097,es un codigo ISBN de una edicion publicada por,Editori associati
8878193097,está escrito en,Italiano
9788878193093,es un codigo ISBN para el libro,Passioni e altri racconti
9788878193093,es un codigo ISBN de una edicion publicada por,Editori associati
9788878193093,está escrito en,Italiano
Mario Biondi,es autor de la obra,Passioni e altri racconti
Passioni e altri racconti,pertenece al género,Yiddish literature
Passioni e altri racconti,pertenece al género,Translations into Italian
9788885723566,es un codigo ISBN para el libro,Sognando la vita
9788885723566,es un codigo ISBN de una edicion publicada por,Oligo
9788885723566,está escrito en,Italiano
Mario Biondi,es autor de la obra,Sognando la vita
Sognando la vita,pertenece al género,Italian Short stories
9788834608289,es un codigo ISBN para el libro,Rosa d'Oriente
9788834608289,es un codigo ISBN de una edicion publicada por,La nave di Teseo
9788834608289,está escrito en,Italiano
Mario Biondi,es autor de la obra,Rosa d'Oriente
9788878995529,es un codigo ISBN para el libro,La casa delle mille e una notte
9788878995529,es un codigo ISBN de una edicion publicada por,Barbera Editore
9788878995529,está escrito en,Italiano
Mario Biondi,es autor de la obra,La casa delle mille e una notte
8878190411,es un codigo ISBN para el libro,Gli occhi di una donna
8878190411,es un codigo ISBN de una edicion publicada por,Teadue
8878190411,está escrito en,Italiano
Mario Biondi,es autor de la obra,Gli occhi di una donna
8830417165,es un codigo ISBN para el libro,Codice ombra
8830417165,es un codigo ISBN de una edicion publicada por,Longanesi
8830417165,está escrito en,Italiano
Mario Biondi,es autor de la obra,Codice ombra
8817660841,es un codigo ISBN para el libro,Crudele amore
8817660841,es un codigo ISBN de una edicion publicada por,Rizzoli
8817660841,está escrito en,Italiano
Mario Biondi,es autor de la obra,Crudele amore
8817660825,es un codigo ISBN para el libro,Due bellissime signore
8817660825,es un codigo ISBN de una edicion publicada por,Rizzoli
8817660825,está escrito en,Italiano
Mario Biondi,es autor de la obra,Due bellissime signore
8879286366,es un codigo ISBN para el libro,Güle güle
8879286366,es un codigo ISBN de una edicion publicada por,Ponte alle grazie
8879286366,está escrito en,Italiano
Mario Biondi,es autor de la obra,Güle güle
Güle güle,pertenece al género,Travel
8830405485,es un codigo ISBN para el libro,Gli occhi di una donna
8830405485,es un codigo ISBN de una edicion publicada por,Longanesi
8830405485,está escrito en,Italiano
8817661058,es un codigo ISBN para el libro,Il destino di un uomo
8817661058,es un codigo ISBN de una edicion publicada por,Rizzoli
8817661058,está escrito en,Italiano
Mario Biondi,es autor de la obra,Il destino di un uomo
8830406597,es un codigo ISBN para el libro,La civetta sul comò
8830406597,es un codigo ISBN de una edicion publicada por,Longanesi
8830406597,está escrito en,Italiano
Mario Biondi,es autor de la obra,La civetta sul comò
9789505372508,es un codigo ISBN para el libro,Resolucion Tecnica N 10 de La F.A.C.P.C.E
9789505372508,es un codigo ISBN de una edicion publicada por,Macchi Grupo Editorial
9789505372508,está escrito en,Español
9505372507,es un codigo ISBN para el libro,Resolucion Tecnica N 10 de La F.A.C.P.C.E
9505372507,es un codigo ISBN de una edicion publicada por,Macchi Grupo Editorial
9505372507,está escrito en,Español
Mario Biondi,es autor de la obra,Resolucion Tecnica N 10 de La F.A.C.P.C.E
8879287249,es un codigo ISBN para el libro,Strada bianca per i monti del cielo
8879287249,es un codigo ISBN de una edicion publicada por,Ponte alle Grazie
8879287249,está escrito en,Italiano
Mario Biondi,es autor de la obra,Strada bianca per i monti del cielo
Strada bianca per i monti del cielo,pertenece al género,Travel
Strada bianca per i monti del cielo,pertenece al género,Description and travel
8817660833,es un codigo ISBN para el libro,Un amore innocente
8817660833,es un codigo ISBN de una edicion publicada por,Rissoli
8817660833,está escrito en,Italiano
Mario Biondi,es autor de la obra,Un amore innocente
8830414840,es un codigo ISBN para el libro,Una porta di luce
8830414840,es un codigo ISBN de una edicion publicada por,Longanesi
8830414840,está escrito en,Italiano
Mario Biondi,es autor de la obra,Una porta di luce
8817660078,es un codigo ISBN para el libro,Un giorno e per tutta la vita
8817660078,es un codigo ISBN de una edicion publicada por,Rizzoli
8817660078,está escrito en,Italiano
Mario Biondi,es autor de la obra,Un giorno e per tutta la vita
9788879289863,es un codigo ISBN para el libro,Con il Buddha di Alessandro Magno
9788879289863,es un codigo ISBN de una edicion publicada por,Ponte alle Grazie
9788879289863,está escrito en,Italiano
Mario Biondi,es autor de la obra,Con il Buddha di Alessandro Magno
Con il Buddha di Alessandro Magno,pertenece al género,Travel
Con il Buddha di Alessandro Magno,pertenece al género,Description and travel
Alda Merini,es de nacionalidad,Italy
9791220109604,es un codigo ISBN para el libro,Festa della donna
9791220109604,es un codigo ISBN de una edicion publicada por,Europa edizioni
9791220109604,está escrito en,Italiano
Alda Merini,es autor de la obra,Festa della donna
Festa della donna,pertenece al género,Women
Festa della donna,pertenece al género,Poetry
Festa della donna,pertenece al género,Criticism and interpretation
9788893233347,es un codigo ISBN para el libro,Fate l'amore
9788893233347,es un codigo ISBN de una edicion publicada por,Compagnia editoriale Aliberti
9788893233347,está escrito en,Italiano
Alda Merini,es autor de la obra,Fate l'amore
Fate l'amore,pertenece al género,Italian Poets
Fate l'amore,pertenece al género,Biography
Fate l'amore,pertenece al género,Italian Women poets
9788862665032,es un codigo ISBN para el libro,Il sigillo della poesia
9788862665032,es un codigo ISBN de una edicion publicada por,Manni
9788862665032,está escrito en,Italiano
Alda Merini,es autor de la obra,Il sigillo della poesia
Il sigillo della poesia,pertenece al género,Interviews
Il sigillo della poesia,pertenece al género,Italian Authors
9788878770805,es un codigo ISBN para el libro,Lettere di Pasolini
9788878770805,es un codigo ISBN de una edicion publicada por,Acquaviva
9788878770805,está escrito en,Italiano
Alda Merini,es autor de la obra,Lettere di Pasolini
Lettere di Pasolini,pertenece al género,Fiction
8876440364,es un codigo ISBN para el libro,L'altra verità
8876440364,es un codigo ISBN de una edicion publicada por,Scheiwiller
8876440364,está escrito en,Italiano
Alda Merini,es autor de la obra,L'altra verità
9788862660853,es un codigo ISBN para el libro,Antenate bestie da manicomio
9788862660853,es un codigo ISBN de una edicion publicada por,Manni
9788862660853,está escrito en,Italiano
Alda Merini,es autor de la obra,Antenate bestie da manicomio
9788845250101,es un codigo ISBN para el libro,La vita facile
9788845250101,es un codigo ISBN de una edicion publicada por,Bompiani
9788845250101,está escrito en,Italiano
Alda Merini,es autor de la obra,La vita facile
888306089X,es un codigo ISBN para el libro,Testamento
888306089X,es un codigo ISBN de una edicion publicada por,Crocetti
888306089X,está escrito en,Italiano
Alda Merini,es autor de la obra,Testamento
9788845251160,es un codigo ISBN para el libro,La pazza della porta accanto
9788845251160,es un codigo ISBN de una edicion publicada por,Bompiani
9788845251160,está escrito en,Italiano
Alda Merini,es autor de la obra,La pazza della porta accanto
9788820049287,es un codigo ISBN para el libro,Eternamente vivo
9788820049287,es un codigo ISBN de una edicion publicada por,Frassinelli
9788820049287,está escrito en,Italiano
Alda Merini,es autor de la obra,Eternamente vivo
9788862221184,es un codigo ISBN para el libro,Elettroshock
9788862221184,es un codigo ISBN de una edicion publicada por,Stampa alternativa
9788862221184,está escrito en,Italiano
Alda Merini,es autor de la obra,Elettroshock
8888722289,es un codigo ISBN para el libro,"Alla tua salute, amore mio"
8888722289,es un codigo ISBN de una edicion publicada por,Acquaviva
8888722289,está escrito en,Italiano
Alda Merini,es autor de la obra,"Alla tua salute, amore mio"
9788817041256,es un codigo ISBN para el libro,Nuove magie
9788817041256,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817041256,está escrito en,Italiano
Alda Merini,es autor de la obra,Nuove magie
Nuove magie,pertenece al género,Aphorisms and apothegms
9788862666503,es un codigo ISBN para el libro,Furibonda cresce la notte
9788862666503,es un codigo ISBN de una edicion publicada por,Manni
9788862666503,está escrito en,Italiano
Alda Merini,es autor de la obra,Furibonda cresce la notte
9788806242510,es un codigo ISBN para el libro,Confusione di stelle
9788806242510,es un codigo ISBN de una edicion publicada por,Giulio Einaudi editore
9788806242510,está escrito en,Italiano
Alda Merini,es autor de la obra,Confusione di stelle
9788820063221,es un codigo ISBN para el libro,Tu sola nel mio deserto
9788820063221,es un codigo ISBN de una edicion publicada por,Sperling & Kupfer
9788820063221,está escrito en,Italiano
Alda Merini,es autor de la obra,Tu sola nel mio deserto
Tu sola nel mio deserto,pertenece al género,Friends and associates
9788820051549,es un codigo ISBN para el libro,Delirio amoroso
9788820051549,es un codigo ISBN de una edicion publicada por,Frassinelli
9788820051549,está escrito en,Italiano
8820051540,es un codigo ISBN para el libro,Delirio amoroso
8820051540,es un codigo ISBN de una edicion publicada por,Frassinelli
8820051540,está escrito en,Italiano
Alda Merini,es autor de la obra,Delirio amoroso
9788836171811,es un codigo ISBN para el libro,Ogni volta che ti vedo fiorire
9788836171811,es un codigo ISBN de una edicion publicada por,Manni
9788836171811,está escrito en,Italiano
Alda Merini,es autor de la obra,Ogni volta che ti vedo fiorire
9788845702778,es un codigo ISBN para el libro,Fuori da quelle mura
9788845702778,es un codigo ISBN de una edicion publicada por,Massari Editore
9788845702778,está escrito en,Italiano
Alda Merini,es autor de la obra,Fuori da quelle mura
Fuori da quelle mura,pertenece al género,Criticism and interpretation
Fuori da quelle mura,pertenece al género,Interviews
Fuori da quelle mura,pertenece al género,Italian Authors
9788806198923,es un codigo ISBN para el libro,Il carnevale della croce
9788806198923,es un codigo ISBN de una edicion publicada por,G. Einaudi
9788806198923,está escrito en,Italiano
Alda Merini,es autor de la obra,Il carnevale della croce
9788874246991,es un codigo ISBN para el libro,Una specie di follia
9788874246991,es un codigo ISBN de una edicion publicada por,Aliberti
9788874246991,está escrito en,Italiano
Alda Merini,es autor de la obra,Una specie di follia
Una specie di follia,pertenece al género,Interviews
Una specie di follia,pertenece al género,Italian Authors
9788493642310,es un codigo ISBN para el libro,Cuerpo de amor
9788493642310,es un codigo ISBN de una edicion publicada por,Vaso Roto
9788493642310,está escrito en,Español
Alda Merini,es autor de la obra,Cuerpo de amor
Cuerpo de amor,pertenece al género,Poetry
9788804602019,es un codigo ISBN para el libro,Il suono dell'ombra
9788804602019,es un codigo ISBN de una edicion publicada por,Mondadori
9788804602019,está escrito en,Italiano
Alda Merini,es autor de la obra,Il suono dell'ombra
8806219448,es un codigo ISBN para el libro,Fiore di poesia
8806219448,es un codigo ISBN de una edicion publicada por,Giulio Einaudi
8806219448,está escrito en,Italiano
9788806219444,es un codigo ISBN para el libro,Fiore di poesia
9788806219444,es un codigo ISBN de una edicion publicada por,Giulio Einaudi
9788806219444,está escrito en,Italiano
Alda Merini,es autor de la obra,Fiore di poesia
Fiore di poesia,pertenece al género,Italian poetry
9788817014908,es un codigo ISBN para el libro,L'altra verità
9788817014908,es un codigo ISBN de una edicion publicada por,BUR Scrittori contemporanei
9788817014908,está escrito en,Italiano
8817014907,es un codigo ISBN para el libro,L'altra verità
8817014907,es un codigo ISBN de una edicion publicada por,BUR Scrittori contemporanei
8817014907,está escrito en,Italiano
L'altra verità,pertenece al género,Biography
L'altra verità,pertenece al género,Italian Authors
Sandra Lombardi,es de nacionalidad,Italy
Juan Pablo I,es de nacionalidad,Italy
2853130282,es un codigo ISBN para el libro,Humblement vôtre
2853130282,es un codigo ISBN de una edicion publicada por,Messager
2853130282,es un codigo ISBN de una edicion publicada por,Nouvelle Cité
2853130282,está escrito en,Francés
