subject,relation,object
9782882500274,es un codigo ISBN para el libro,Théâtre
9782882500274,es un codigo ISBN de una edicion publicada por,Nori sur blanc
9782882500274,está escrito en,Francés
Sławomir Mrożek,es autor de la obra,Théâtre
9788496136649,es un codigo ISBN para el libro,Pequeo Verano
9788496136649,es un codigo ISBN de una edicion publicada por,El Acantilado
9788496136649,está escrito en,Español
8496136647,es un codigo ISBN para el libro,Pequeo Verano
8496136647,es un codigo ISBN de una edicion publicada por,El Acantilado
8496136647,está escrito en,Español
Sławomir Mrożek,es autor de la obra,Pequeo Verano
9788492649556,es un codigo ISBN para el libro,"Elefante, el"
9788492649556,es un codigo ISBN de una edicion publicada por,Acantilado
Sławomir Mrożek,es autor de la obra,"Elefante, el"
8387316059,es un codigo ISBN para el libro,Rysunki zebrane
8387316059,es un codigo ISBN de una edicion publicada por,Slowo/obraz terytoria
Sławomir Mrożek,es autor de la obra,Rysunki zebrane
8423810690,es un codigo ISBN para el libro,Feliz acontecimiento
8423810690,es un codigo ISBN de una edicion publicada por,Escelicer
8423810690,está escrito en,Español
Sławomir Mrożek,es autor de la obra,Feliz acontecimiento
9783257019414,es un codigo ISBN para el libro,Striptease und andere Stücke. 1958 - 1961
9783257019414,es un codigo ISBN de una edicion publicada por,Diogenes
3257019416,es un codigo ISBN para el libro,Striptease und andere Stücke. 1958 - 1961
3257019416,es un codigo ISBN de una edicion publicada por,Diogenes
Sławomir Mrożek,es autor de la obra,Striptease und andere Stücke. 1958 - 1961
Striptease und andere Stücke. 1958 - 1961,pertenece al género,Drama
Striptease und andere Stücke. 1958 - 1961,pertenece al género,Erzählung
Striptease und andere Stücke. 1958 - 1961,pertenece al género,Das Groteske
9783257061536,es un codigo ISBN para el libro,Emigranten und andere Stücke. Stücke 1971-1975
9783257061536,es un codigo ISBN de una edicion publicada por,Diogenes
3257061536,es un codigo ISBN para el libro,Emigranten und andere Stücke. Stücke 1971-1975
3257061536,es un codigo ISBN de una edicion publicada por,Diogenes
Sławomir Mrożek,es autor de la obra,Emigranten und andere Stücke. Stücke 1971-1975
9780224612913,es un codigo ISBN para el libro,Tango (Cape Editions)
9780224612913,es un codigo ISBN de una edicion publicada por,Jonathan Cape Children's Books
9780224612913,está escrito en,Inglés
0224611933,es un codigo ISBN para el libro,Tango (Cape Editions)
0224611933,es un codigo ISBN de una edicion publicada por,Jonathan Cape Children's Books
0224611933,está escrito en,Inglés
Sławomir Mrożek,es autor de la obra,Tango (Cape Editions)
9788496136113,es un codigo ISBN para el libro,DOS Cartas
9788496136113,es un codigo ISBN de una edicion publicada por,El Acantilado
9788496136113,está escrito en,Español
8496136116,es un codigo ISBN para el libro,DOS Cartas
8496136116,es un codigo ISBN de una edicion publicada por,El Acantilado
8496136116,está escrito en,Español
Sławomir Mrożek,es autor de la obra,DOS Cartas
849613637X,es un codigo ISBN para el libro,El Arbol
849613637X,es un codigo ISBN de una edicion publicada por,El Acantilado
849613637X,está escrito en,Español
9788496136373,es un codigo ISBN para el libro,El Arbol
9788496136373,es un codigo ISBN de una edicion publicada por,El Acantilado
9788496136373,está escrito en,Español
Sławomir Mrożek,es autor de la obra,El Arbol
9788495359339,es un codigo ISBN para el libro,Juego de Azar
9788495359339,es un codigo ISBN de una edicion publicada por,El Acantilado
9788495359339,está escrito en,Español
8495359332,es un codigo ISBN para el libro,Juego de Azar
8495359332,es un codigo ISBN de una edicion publicada por,El Acantilado
8495359332,está escrito en,Español
Sławomir Mrożek,es autor de la obra,Juego de Azar
2882500645,es un codigo ISBN para el libro,Nouvelles et Scénarios
2882500645,es un codigo ISBN de una edicion publicada por,Nori sur blanc
2882500645,está escrito en,Francés
9782882500649,es un codigo ISBN para el libro,Nouvelles et Scénarios
9782882500649,es un codigo ISBN de una edicion publicada por,Nori sur blanc
9782882500649,está escrito en,Francés
Sławomir Mrożek,es autor de la obra,Nouvelles et Scénarios
0936839503,es un codigo ISBN para el libro,Vatzlav Paprback
0936839503,es un codigo ISBN de una edicion publicada por,Applause Books
0936839503,está escrito en,Inglés
9780936839509,es un codigo ISBN para el libro,Vatzlav Paprback
9780936839509,es un codigo ISBN de una edicion publicada por,Applause Books
9780936839509,está escrito en,Inglés
Sławomir Mrożek,es autor de la obra,Vatzlav Paprback
Vatzlav Paprback,pertenece al género,Continental european drama (dramatic works by one author)
2226035508,es un codigo ISBN para el libro,Tango
2226035508,es un codigo ISBN de una edicion publicada por,Albin Michel
2226035508,está escrito en,Francés
9782226035509,es un codigo ISBN para el libro,Tango
9782226035509,es un codigo ISBN de una edicion publicada por,Albin Michel
9782226035509,está escrito en,Francés
0224612913,es un codigo ISBN para el libro,Tango
0224612913,es un codigo ISBN de una edicion publicada por,Jonathan Cape
0224612913,está escrito en,Inglés
0394172647,es un codigo ISBN para el libro,Tango
0394172647,es un codigo ISBN de una edicion publicada por,Grove Press Inc.
0394172647,es un codigo ISBN de una edicion publicada por,"Grove/Atlantic, Incorporated"
0394172647,está escrito en,Inglés
0394172647,es un codigo ISBN de una edicion publicada por,Grove Pr
9780394172644,es un codigo ISBN para el libro,Tango
9780394172644,es un codigo ISBN de una edicion publicada por,Grove Pr
Sławomir Mrożek,es autor de la obra,Tango
9782882500885,es un codigo ISBN para el libro,Romans 1. Oeuvres complètes
9782882500885,es un codigo ISBN de una edicion publicada por,Nori sur blanc
2882500882,es un codigo ISBN para el libro,Romans 1. Oeuvres complètes
2882500882,es un codigo ISBN de una edicion publicada por,Nori sur blanc
Sławomir Mrożek,es autor de la obra,Romans 1. Oeuvres complètes
3257060130,es un codigo ISBN para el libro,Liebe auf der Krim. Eine tragische Komödie in drei Akten
3257060130,es un codigo ISBN de una edicion publicada por,Diogenes
9783257060133,es un codigo ISBN para el libro,Liebe auf der Krim. Eine tragische Komödie in drei Akten
9783257060133,es un codigo ISBN de una edicion publicada por,Diogenes
Sławomir Mrożek,es autor de la obra,Liebe auf der Krim. Eine tragische Komödie in drei Akten
Liebe auf der Krim. Eine tragische Komödie in drei Akten,pertenece al género,"Fiction, humorous, general"
9783257060775,es un codigo ISBN para el libro,Der Perverse und andere Geschichten. Kurze Erzählungen 1991-1995
9783257060775,es un codigo ISBN de una edicion publicada por,Diogenes
3257060777,es un codigo ISBN para el libro,Der Perverse und andere Geschichten. Kurze Erzählungen 1991-1995
3257060777,es un codigo ISBN de una edicion publicada por,Diogenes
Sławomir Mrożek,es autor de la obra,Der Perverse und andere Geschichten. Kurze Erzählungen 1991-1995
Józef Kościelski,es de nacionalidad,Poland
Jerzy Konikowski,es de nacionalidad,Poland
8886127367,es un codigo ISBN para el libro,Ruy Lopez Arkhangelsk System
8886127367,es un codigo ISBN de una edicion publicada por,S 1
9788886127363,es un codigo ISBN para el libro,Ruy Lopez Arkhangelsk System
9788886127363,es un codigo ISBN de una edicion publicada por,S 1
Jerzy Konikowski,es autor de la obra,Ruy Lopez Arkhangelsk System
9780931462672,es un codigo ISBN para el libro,Arkhangelsk System in the Ruy Lopez
9780931462672,es un codigo ISBN de una edicion publicada por,Chess Enterprises
9780931462672,está escrito en,Inglés
0931462673,es un codigo ISBN para el libro,Arkhangelsk System in the Ruy Lopez
0931462673,es un codigo ISBN de una edicion publicada por,Chess Enterprises
0931462673,está escrito en,Inglés
Jerzy Konikowski,es autor de la obra,Arkhangelsk System in the Ruy Lopez
9788886127240,es un codigo ISBN para el libro,Flohr-Mikenas A18-A19
9788886127240,es un codigo ISBN de una edicion publicada por,S 1
8886127243,es un codigo ISBN para el libro,Flohr-Mikenas A18-A19
8886127243,es un codigo ISBN de una edicion publicada por,S 1
Jerzy Konikowski,es autor de la obra,Flohr-Mikenas A18-A19
9780931462719,es un codigo ISBN para el libro,Modern Benoni Four Pawn Attack
9780931462719,es un codigo ISBN de una edicion publicada por,Chess Enterprises
0931462711,es un codigo ISBN para el libro,Modern Benoni Four Pawn Attack
0931462711,es un codigo ISBN de una edicion publicada por,Chess Enterprises
Jerzy Konikowski,es autor de la obra,Modern Benoni Four Pawn Attack
9780931462450,es un codigo ISBN para el libro,Queen's Indian Defense
9780931462450,es un codigo ISBN de una edicion publicada por,Chess Enterprises
9780931462450,está escrito en,Inglés
0931462452,es un codigo ISBN para el libro,Queen's Indian Defense
0931462452,es un codigo ISBN de una edicion publicada por,Chess Enterprises
0931462452,está escrito en,Inglés
Jerzy Konikowski,es autor de la obra,Queen's Indian Defense
9788886127158,es un codigo ISBN para el libro,Semi-Slav Defence Botvinnik Variation
9788886127158,es un codigo ISBN de una edicion publicada por,S 1
9788886127158,está escrito en,Inglés
8886127154,es un codigo ISBN para el libro,Semi-Slav Defence Botvinnik Variation
8886127154,es un codigo ISBN de una edicion publicada por,S 1
8886127154,está escrito en,Inglés
Jerzy Konikowski,es autor de la obra,Semi-Slav Defence Botvinnik Variation
9783888054211,es un codigo ISBN para el libro,Skandinavisch - richtig gespielt.
9783888054211,es un codigo ISBN de una edicion publicada por,"Beyer, Joachim"
3888054214,es un codigo ISBN para el libro,Skandinavisch - richtig gespielt.
3888054214,es un codigo ISBN de una edicion publicada por,"Beyer, Joachim"
Jerzy Konikowski,es autor de la obra,Skandinavisch - richtig gespielt.
3959200552,es un codigo ISBN para el libro,Eröffnungen sizilianische Verteidigung
3959200552,es un codigo ISBN de una edicion publicada por,Joachim Beyer Verlag
3959200552,está escrito en,Alemán
9783959200554,es un codigo ISBN para el libro,Eröffnungen sizilianische Verteidigung
9783959200554,es un codigo ISBN de una edicion publicada por,Joachim Beyer Verlag
9783959200554,está escrito en,Alemán
Jerzy Konikowski,es autor de la obra,Eröffnungen sizilianische Verteidigung
Eröffnungen sizilianische Verteidigung,pertenece al género,Sizilianische Verteidigung
9783888052934,es un codigo ISBN para el libro,Schnellkurs Der Schacheröffnungen
9783888052934,es un codigo ISBN de una edicion publicada por,"Beyer, Joachim"
3888052939,es un codigo ISBN para el libro,Schnellkurs Der Schacheröffnungen
3888052939,es un codigo ISBN de una edicion publicada por,"Beyer, Joachim"
Jerzy Konikowski,es autor de la obra,Schnellkurs Der Schacheröffnungen
9783888051036,es un codigo ISBN para el libro,Testbuch des Endspielwissens
9783888051036,es un codigo ISBN de una edicion publicada por,J. Beyer Verlag
9783888051036,está escrito en,Alemán
3888051037,es un codigo ISBN para el libro,Testbuch des Endspielwissens
3888051037,es un codigo ISBN de una edicion publicada por,J. Beyer Verlag
3888051037,está escrito en,Alemán
Jerzy Konikowski,es autor de la obra,Testbuch des Endspielwissens
Testbuch des Endspielwissens,pertenece al género,Chess problems
Testbuch des Endspielwissens,pertenece al género,End games
Testbuch des Endspielwissens,pertenece al género,Endspiel
9780931462252,es un codigo ISBN para el libro,Queens Gambit Tartakower System
9780931462252,es un codigo ISBN de una edicion publicada por,Chess Enterprises
9780931462252,está escrito en,Inglés
0931462258,es un codigo ISBN para el libro,Queens Gambit Tartakower System
0931462258,es un codigo ISBN de una edicion publicada por,Chess Enterprises
0931462258,está escrito en,Inglés
Jerzy Konikowski,es autor de la obra,Queens Gambit Tartakower System
0931462126,es un codigo ISBN para el libro,4...D5 Cordel Defense Spanish Game
0931462126,es un codigo ISBN de una edicion publicada por,Chess Enterprises
0931462126,está escrito en,Inglés
9780931462122,es un codigo ISBN para el libro,4...D5 Cordel Defense Spanish Game
9780931462122,es un codigo ISBN de una edicion publicada por,Chess Enterprises
9780931462122,está escrito en,Inglés
Jerzy Konikowski,es autor de la obra,4...D5 Cordel Defense Spanish Game
1941270832,es un codigo ISBN para el libro,"Sabotaging the Sicilian, French & Caro-Kann with 2.b3"
1941270832,es un codigo ISBN de una edicion publicada por,"Russell Enterprises, Inc."
9781941270837,es un codigo ISBN para el libro,"Sabotaging the Sicilian, French & Caro-Kann with 2.b3"
9781941270837,es un codigo ISBN de una edicion publicada por,"Russell Enterprises, Inc."
Jerzy Konikowski,es autor de la obra,"Sabotaging the Sicilian, French & Caro-Kann with 2.b3"
"Sabotaging the Sicilian, French & Caro-Kann with 2.b3",pertenece al género,"Chess, openings"
3959209800,es un codigo ISBN para el libro,The Reti Opening - Properly Played
3959209800,es un codigo ISBN de una edicion publicada por,"Beyer, Joachim Verlag"
9783959209809,es un codigo ISBN para el libro,The Reti Opening - Properly Played
9783959209809,es un codigo ISBN de una edicion publicada por,"Beyer, Joachim Verlag"
Jerzy Konikowski,es autor de la obra,The Reti Opening - Properly Played
9781949859539,es un codigo ISBN para el libro,Polish Defense
9781949859539,es un codigo ISBN de una edicion publicada por,"Russell Enterprises, Incorporated"
9781949859539,está escrito en,Inglés
9781949859546,es un codigo ISBN para el libro,Polish Defense
9781949859546,es un codigo ISBN de una edicion publicada por,"Russell Enterprises, Incorporated"
9781949859546,está escrito en,Inglés
Jerzy Konikowski,es autor de la obra,Polish Defense
Ladislaus Pilars de Pilar,es de nacionalidad,Poland
Juliusz Kaden-Bandrowski,es de nacionalidad,Poland
8370529429,es un codigo ISBN para el libro,Generał Barcz
8370529429,es un codigo ISBN de una edicion publicada por,Universitas
8370529429,está escrito en,Polaco
8308009042,es un codigo ISBN para el libro,Generał Barcz
8308009042,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
8308009042,está escrito en,Polaco
Juliusz Kaden-Bandrowski,es autor de la obra,Generał Barcz
9780792452508,es un codigo ISBN para el libro,The best horror stories
9780792452508,es un codigo ISBN de una edicion publicada por,Mallard Press
9780792452508,está escrito en,Inglés
079245250X,es un codigo ISBN para el libro,The best horror stories
079245250X,es un codigo ISBN de una edicion publicada por,Mallard Press
079245250X,está escrito en,Inglés
9780863630026,es un codigo ISBN para el libro,The best horror stories
9780863630026,es un codigo ISBN de una edicion publicada por,Ivyleaf
9780863630026,está escrito en,Inglés
0863630022,es un codigo ISBN para el libro,The best horror stories
0863630022,es un codigo ISBN de una edicion publicada por,Ivyleaf
0863630022,está escrito en,Inglés
9781850521402,es un codigo ISBN para el libro,The best horror stories
9781850521402,es un codigo ISBN de una edicion publicada por,Peerage Books
9781850521402,está escrito en,Inglés
1850521409,es un codigo ISBN para el libro,The best horror stories
1850521409,es un codigo ISBN de una edicion publicada por,Peerage Books
1850521409,está escrito en,Inglés
1850521409,es un codigo ISBN de una edicion publicada por,Peerage Bks
Juliusz Kaden-Bandrowski,es autor de la obra,The best horror stories
The best horror stories,pertenece al género,American Horror tales
The best horror stories,pertenece al género,American literature
The best horror stories,pertenece al género,Children's fiction
0404004954,es un codigo ISBN para el libro,The great battle on the Vistula
0404004954,es un codigo ISBN de una edicion publicada por,AMS Press
0404004954,está escrito en,Inglés
Juliusz Kaden-Bandrowski,es autor de la obra,The great battle on the Vistula
The great battle on the Vistula,pertenece al género,"Russo-Polish War, 1919-1920"
8308012795,es un codigo ISBN para el libro,"Miasto mojej matki. W cieniu zapomnianej olszyny, i inne opowiadania"
8308012795,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
8308012795,está escrito en,Polaco
Juliusz Kaden-Bandrowski,es autor de la obra,"Miasto mojej matki. W cieniu zapomnianej olszyny, i inne opowiadania"
8303031163,es un codigo ISBN para el libro,Piłsudczycy
8303031163,es un codigo ISBN de una edicion publicada por,Krajowa Agencja Wydawnicza
8303031163,está escrito en,Polaco
Juliusz Kaden-Bandrowski,es autor de la obra,Piłsudczycy
Piłsudczycy,pertenece al género,Biography
Piłsudczycy,pertenece al género,Poland
Piłsudczycy,pertenece al género,Poland. Legiony Polskie
Julian Przyboś,es de nacionalidad,Poland
8320541204,es un codigo ISBN para el libro,Poezje wybrane
8320541204,es un codigo ISBN de una edicion publicada por,Ludowa Spółdzielnia Wydawnicza
8320541204,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Poezje wybrane
8320329434,es un codigo ISBN para el libro,Wilgna róża
8320329434,es un codigo ISBN de una edicion publicada por,Młodzieżowa Agencja Wydawnicza
8320329434,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Wilgna róża
Wilgna róża,pertenece al género,Miniature books
Wilgna róża,pertenece al género,Specimens
3518109081,es un codigo ISBN para el libro,WERKZEUG AUS LICHT
3518109081,es un codigo ISBN de una edicion publicada por,SUHRKAMP
3518109081,está escrito en,Alemán
Julian Przyboś,es autor de la obra,WERKZEUG AUS LICHT
8321805299,es un codigo ISBN para el libro,Rozbłysk znaczeń
8321805299,es un codigo ISBN de una edicion publicada por,Wydawnictwo Lódzkie
8321805299,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Rozbłysk znaczeń
8320543398,es un codigo ISBN para el libro,Póki my żyjemy
8320543398,es un codigo ISBN de una edicion publicada por,Związek Zawodowy Literatów Polskich
8320543398,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Póki my żyjemy
8308018556,es un codigo ISBN para el libro,Z ponad
8308018556,es un codigo ISBN de una edicion publicada por,Wyd-wo Literackie
8308018556,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Z ponad
8387893013,es un codigo ISBN para el libro,Czytając Mickiewicza
8387893013,es un codigo ISBN de una edicion publicada por,Oficyna Wydawn. Rytm
8387893013,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Czytając Mickiewicza
8307012260,es un codigo ISBN para el libro,Wiersze i obrazki
8307012260,es un codigo ISBN de una edicion publicada por,Czytelnik
8307012260,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Wiersze i obrazki
Wiersze i obrazki,pertenece al género,Juveline literature
Wiersze i obrazki,pertenece al género,Polish poetry
8308006043,es un codigo ISBN para el libro,Utwory poetyckie
8308006043,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
8308006043,está escrito en,Polaco
8308025269,es un codigo ISBN para el libro,Utwory poetyckie
8308025269,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
8308025269,está escrito en,Polaco
Julian Przyboś,es autor de la obra,Utwory poetyckie
Konrad Fiałkowski,es de nacionalidad,Poland
8308016715,es un codigo ISBN para el libro,Homo divisus
8308016715,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
8308016715,está escrito en,Polaco
8321202012,es un codigo ISBN para el libro,Homo divisus
8321202012,es un codigo ISBN de una edicion publicada por,Wydawnictwa Radia i Telewizji
8320700639,es un codigo ISBN para el libro,Homo divisus
8320700639,es un codigo ISBN de una edicion publicada por,Iskry
8320700639,está escrito en,Polaco
Konrad Fiałkowski,es autor de la obra,Homo divisus
Homo divisus,pertenece al género,science-fiction
Homo divisus,pertenece al género,sci-fi
Homo divisus,pertenece al género,hibernation
3453306554,es un codigo ISBN para el libro,HOMO DIVISUS (Homo Divisus -- in German)
3453306554,es un codigo ISBN de una edicion publicada por,Heyne Verlag
9783453306554,es un codigo ISBN para el libro,HOMO DIVISUS (Homo Divisus -- in German)
9783453306554,es un codigo ISBN de una edicion publicada por,Heyne Verlag
Konrad Fiałkowski,es autor de la obra,HOMO DIVISUS (Homo Divisus -- in German)
8308015913,es un codigo ISBN para el libro,"Adam, jeden z nas"
8308015913,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
8308015913,está escrito en,Polaco
Konrad Fiałkowski,es autor de la obra,"Adam, jeden z nas"
3453303881,es un codigo ISBN para el libro,Science Fiction Story Reader 6
3453303881,es un codigo ISBN de una edicion publicada por,Heyne
3453303881,está escrito en,Alemán
9783453303881,es un codigo ISBN para el libro,Science Fiction Story Reader 6
9783453303881,es un codigo ISBN de una edicion publicada por,Heyne
9783453303881,está escrito en,Alemán
Konrad Fiałkowski,es autor de la obra,Science Fiction Story Reader 6
Science Fiction Story Reader 6,pertenece al género,"Fiction, science fiction, collections & anthologies"
Science Fiction Story Reader 6,pertenece al género,series:Heyne_Science_Fiction_Reader
3442233453,es un codigo ISBN para el libro,SF International 1
3442233453,es un codigo ISBN de una edicion publicada por,Goldmann
3442233453,está escrito en,Alemán
9783442233458,es un codigo ISBN para el libro,SF International 1
9783442233458,es un codigo ISBN de una edicion publicada por,Goldmann
9783442233458,está escrito en,Alemán
Konrad Fiałkowski,es autor de la obra,SF International 1
SF International 1,pertenece al género,"Fiction, science fiction, collections & anthologies"
SF International 1,pertenece al género,series:Goldmann_SF_international
Janusz Leon Wiśniewski,es de nacionalidad,Poland
9788376400297,es un codigo ISBN para el libro,Arytmie
9788376400297,es un codigo ISBN de una edicion publicada por,Elipsa
9788376400297,está escrito en,Polaco
8376400290,es un codigo ISBN para el libro,Arytmie
8376400290,es un codigo ISBN de una edicion publicada por,Elipsa
8376400290,está escrito en,Polaco
Janusz Leon Wiśniewski,es autor de la obra,Arytmie
8376482041,es un codigo ISBN para el libro,Zespoly napiec
8376482041,es un codigo ISBN de una edicion publicada por,Proszynski Media
9788376482040,es un codigo ISBN para el libro,Zespoly napiec
9788376482040,es un codigo ISBN de una edicion publicada por,Proszynski Media
Janusz Leon Wiśniewski,es autor de la obra,Zespoly napiec
9788365157195,es un codigo ISBN para el libro,I odpusc nam nasze...
9788365157195,es un codigo ISBN de una edicion publicada por,Od deski do deski
8365157195,es un codigo ISBN para el libro,I odpusc nam nasze...
8365157195,es un codigo ISBN de una edicion publicada por,Od deski do deski
Janusz Leon Wiśniewski,es autor de la obra,I odpusc nam nasze...
9788308060995,es un codigo ISBN para el libro,Udreka braku pozadania
9788308060995,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
8308060994,es un codigo ISBN para el libro,Udreka braku pozadania
8308060994,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
Janusz Leon Wiśniewski,es autor de la obra,Udreka braku pozadania
8308064876,es un codigo ISBN para el libro,Spowiedz niedokonczona
8308064876,es un codigo ISBN de una edicion publicada por,Literackie
8308064876,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
9788308064870,es un codigo ISBN para el libro,Spowiedz niedokonczona
9788308064870,es un codigo ISBN de una edicion publicada por,Literackie
9788308064870,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
Janusz Leon Wiśniewski,es autor de la obra,Spowiedz niedokonczona
9785389012400,es un codigo ISBN para el libro,Odinočestvo v seti
9785389012400,es un codigo ISBN de una edicion publicada por,Azbuka
9785389012400,es un codigo ISBN de una edicion publicada por,Azbuka-Attikus
9785389012400,está escrito en,rus
5389012402,es un codigo ISBN para el libro,Odinočestvo v seti
5389012402,es un codigo ISBN de una edicion publicada por,Azbuka
5389012402,es un codigo ISBN de una edicion publicada por,Azbuka-Attikus
5389012402,está escrito en,rus
Janusz Leon Wiśniewski,es autor de la obra,Odinočestvo v seti
9788380323650,es un codigo ISBN para el libro,Koniec samotnoĹci - Janusz L. WiĹniewski [KSIÄĹťKA]
9788380323650,es un codigo ISBN de una edicion publicada por,Wielka Litera
8380323653,es un codigo ISBN para el libro,Koniec samotnoĹci - Janusz L. WiĹniewski [KSIÄĹťKA]
8380323653,es un codigo ISBN de una edicion publicada por,Wielka Litera
Janusz Leon Wiśniewski,es autor de la obra,Koniec samotnoĹci - Janusz L. WiĹniewski [KSIÄĹťKA]
9788374693813,es un codigo ISBN para el libro,S@motność w sieci
9788374693813,es un codigo ISBN de una edicion publicada por,Prószyński i S-ka
9788374693813,está escrito en,Polaco
8374693819,es un codigo ISBN para el libro,S@motność w sieci
8374693819,es un codigo ISBN de una edicion publicada por,Prószyński i S-ka
8374693819,está escrito en,Polaco
Janusz Leon Wiśniewski,es autor de la obra,S@motność w sieci
S@motność w sieci,pertenece al género,Wydawnictwa ilustrowane
S@motność w sieci,pertenece al género,Adaptacje filmowe i telewizyjne
S@motność w sieci,pertenece al género,Samotność w sieci (film)
Adam Michnik,es de nacionalidad,Poland
9788326828461,es un codigo ISBN para el libro,W cieniu totalitaryzmu
9788326828461,es un codigo ISBN de una edicion publicada por,Wydawnictwo Agora
9788326828461,está escrito en,Polaco
8326828467,es un codigo ISBN para el libro,W cieniu totalitaryzmu
8326828467,es un codigo ISBN de una edicion publicada por,Wydawnictwo Agora
8326828467,está escrito en,Polaco
Adam Michnik,es autor de la obra,W cieniu totalitaryzmu
W cieniu totalitaryzmu,pertenece al género,Totalitarianism
W cieniu totalitaryzmu,pertenece al género,Despotism
W cieniu totalitaryzmu,pertenece al género,Democracy
8375527009,es un codigo ISBN para el libro,Diabeł naszego czasu
8375527009,es un codigo ISBN de una edicion publicada por,"Agora ,SA"
8375527009,está escrito en,Polaco
9788375527001,es un codigo ISBN para el libro,Diabeł naszego czasu
9788375527001,es un codigo ISBN de una edicion publicada por,"Agora ,SA"
9788375527001,está escrito en,Polaco
9788375526967,es un codigo ISBN para el libro,Diabeł naszego czasu
9788375526967,es un codigo ISBN de una edicion publicada por,"Agora ,SA"
9788375526967,está escrito en,Polaco
8375526967,es un codigo ISBN para el libro,Diabeł naszego czasu
8375526967,es un codigo ISBN de una edicion publicada por,"Agora ,SA"
8375526967,está escrito en,Polaco
Adam Michnik,es autor de la obra,Diabeł naszego czasu
Diabeł naszego czasu,pertenece al género,Politics and government
Diabeł naszego czasu,pertenece al género,Political science
Diabeł naszego czasu,pertenece al género,Jews
388022305X,es un codigo ISBN para el libro,Polnischer Frieden
388022305X,es un codigo ISBN de una edicion publicada por,Rotbuch Verlag
388022305X,está escrito en,Alemán
Adam Michnik,es autor de la obra,Polnischer Frieden
Polnischer Frieden,pertenece al género,Political prisoners
Polnischer Frieden,pertenece al género,Correspondence
Polnischer Frieden,pertenece al género,Politics and government
5983791982,es un codigo ISBN para el libro,Dialogi
5983791982,es un codigo ISBN de una edicion publicada por,Novoe izdatelʹstvo
5983791982,está escrito en,rus
9785983791985,es un codigo ISBN para el libro,Dialogi
9785983791985,es un codigo ISBN de una edicion publicada por,Novoe izdatelʹstvo
9785983791985,está escrito en,rus
Adam Michnik,es autor de la obra,Dialogi
Dialogi,pertenece al género,Politics and government
Dialogi,pertenece al género,Foreign relations
Dialogi,pertenece al género,Interviews
9788081015137,es un codigo ISBN para el libro,Plávať proti prúdu
9788081015137,es un codigo ISBN de una edicion publicada por,Kalligram
9788081015137,está escrito en,slo
Adam Michnik,es autor de la obra,Plávať proti prúdu
Plávať proti prúdu,pertenece al género,Political and social views
Plávať proti prúdu,pertenece al género,Democratization
8326813362,es un codigo ISBN para el libro,Rozmowy w Awinionie
8326813362,es un codigo ISBN de una edicion publicada por,Agora
8326813362,está escrito en,Polaco
9788326813368,es un codigo ISBN para el libro,Rozmowy w Awinionie
9788326813368,es un codigo ISBN de una edicion publicada por,Agora
9788326813368,está escrito en,Polaco
Adam Michnik,es autor de la obra,Rozmowy w Awinionie
Rozmowy w Awinionie,pertenece al género,Interviews
Rozmowy w Awinionie,pertenece al género,Politics and government
9780300210262,es un codigo ISBN para el libro,Art of Peacemaking
9780300210262,es un codigo ISBN de una edicion publicada por,Yale University Press
9780300210262,está escrito en,Inglés
Adam Michnik,es autor de la obra,Art of Peacemaking
Art of Peacemaking,pertenece al género,"Europe, eastern, politics and government"
Art of Peacemaking,pertenece al género,"Hungary, politics and government"
Art of Peacemaking,pertenece al género,Antisemitism
8324213635,es un codigo ISBN para el libro,Przeciw antysemityzmowi 1936-2009
8324213635,es un codigo ISBN de una edicion publicada por,Tow. Autorów i Wydawców Prac Naukowych Universitas
8324213635,está escrito en,Polaco
9788324213634,es un codigo ISBN para el libro,Przeciw antysemityzmowi 1936-2009
9788324213634,es un codigo ISBN de una edicion publicada por,Tow. Autorów i Wydawców Prac Naukowych Universitas
9788324213634,está escrito en,Polaco
Adam Michnik,es autor de la obra,Przeciw antysemityzmowi 1936-2009
Przeciw antysemityzmowi 1936-2009,pertenece al género,Antisemitism
Przeciw antysemityzmowi 1936-2009,pertenece al género,Sources
Przeciw antysemityzmowi 1936-2009,pertenece al género,History
9788326812255,es un codigo ISBN para el libro,Kim są Polacy
9788326812255,es un codigo ISBN de una edicion publicada por,Agora S.A.
9788326812255,está escrito en,Polaco
Adam Michnik,es autor de la obra,Kim są Polacy
Kim są Polacy,pertenece al género,Polish National characteristics
Kim są Polacy,pertenece al género,Civilization
