subject,relation,object
The Warsaw anagrams,pertenece al género,Fiction
The Warsaw anagrams,pertenece al género,Jews
9781472112415,es un codigo ISBN para el libro,The angelic darkness
9781472112415,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781472112415,está escrito en,Inglés
9780393244533,es un codigo ISBN para el libro,The angelic darkness
9780393244533,es un codigo ISBN de una edicion publicada por,"Norton & Company, Incorporated, W. W."
9780393244533,está escrito en,Inglés
9780393331707,es un codigo ISBN para el libro,The angelic darkness
9780393331707,es un codigo ISBN de una edicion publicada por,"Norton & Company, Incorporated, W. W."
9780393331707,está escrito en,Inglés
0393048179,es un codigo ISBN para el libro,The angelic darkness
0393048179,es un codigo ISBN de una edicion publicada por,Norton
0393048179,está escrito en,Inglés
Richard Zimler,es autor de la obra,The angelic darkness
The angelic darkness,pertenece al género,Good and evil
The angelic darkness,pertenece al género,Gay men
The angelic darkness,pertenece al género,Identity
9781780332512,es un codigo ISBN para el libro,Hunting midnight
9781780332512,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781780332512,está escrito en,Inglés
0385336470,es un codigo ISBN para el libro,Hunting midnight
0385336470,es un codigo ISBN de una edicion publicada por,Delta
9780385336475,es un codigo ISBN para el libro,Hunting midnight
9780385336475,es un codigo ISBN de una edicion publicada por,Delta
9781841197715,es un codigo ISBN para el libro,Hunting midnight
9781841197715,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781841197715,está escrito en,Inglés
0385336446,es un codigo ISBN para el libro,Hunting midnight
0385336446,es un codigo ISBN de una edicion publicada por,Delacorte Press
0385336446,está escrito en,Inglés
Richard Zimler,es autor de la obra,Hunting midnight
Hunting midnight,pertenece al género,Slave trade
Hunting midnight,pertenece al género,Jews
Hunting midnight,pertenece al género,Africans
9781472109309,es un codigo ISBN para el libro,Night Watchman
9781472109309,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781472109309,está escrito en,Inglés
9781472113511,es un codigo ISBN para el libro,Night Watchman
9781472113511,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781472113511,está escrito en,Inglés
9781472111272,es un codigo ISBN para el libro,Night Watchman
9781472111272,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781472111272,está escrito en,Inglés
Richard Zimler,es autor de la obra,Night Watchman
Night Watchman,pertenece al género,"Fiction, mystery & detective, general"
Night Watchman,pertenece al género,"Fiction, crime"
Night Watchman,pertenece al género,"Lisbon (portugal), fiction"
9781590208472,es un codigo ISBN para el libro,Warsaw Anagrams
9781590208472,es un codigo ISBN de una edicion publicada por,"Abrams, Inc."
9781590208472,está escrito en,Inglés
9781590208922,es un codigo ISBN para el libro,Warsaw Anagrams
9781590208922,es un codigo ISBN de una edicion publicada por,ABRAMS (Ignition)
9781590208922,está escrito en,Inglés
9781849018548,es un codigo ISBN para el libro,Warsaw Anagrams
9781849018548,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781849018548,está escrito en,Inglés
Richard Zimler,es autor de la obra,Warsaw Anagrams
9781590208069,es un codigo ISBN para el libro,Last Kabbalist of Lisbon
9781590208069,es un codigo ISBN de una edicion publicada por,ABRAMS (Ignition)
9781590208069,está escrito en,Inglés
9781900850032,es un codigo ISBN para el libro,Last Kabbalist of Lisbon
9781900850032,es un codigo ISBN de una edicion publicada por,Arcadia Books Limited
9781900850032,está escrito en,Inglés
9781908129246,es un codigo ISBN para el libro,Last Kabbalist of Lisbon
9781908129246,es un codigo ISBN de una edicion publicada por,Arcadia Books Limited
9781908129246,está escrito en,Inglés
Richard Zimler,es autor de la obra,Last Kabbalist of Lisbon
1094095400,es un codigo ISBN para el libro,Gospel According to Lazarus
1094095400,es un codigo ISBN de una edicion publicada por,Blackstone Pub
1094095400,es un codigo ISBN de una edicion publicada por,Skyboat Media
9781094095400,es un codigo ISBN para el libro,Gospel According to Lazarus
9781094095400,es un codigo ISBN de una edicion publicada por,Blackstone Pub
9781094095400,es un codigo ISBN de una edicion publicada por,Skyboat Media
9780720620627,es un codigo ISBN para el libro,Gospel According to Lazarus
9780720620627,es un codigo ISBN de una edicion publicada por,"Owen Limited, Peter"
9780720620627,está escrito en,Inglés
Richard Zimler,es autor de la obra,Gospel According to Lazarus
Gospel According to Lazarus,pertenece al género,"Jesus christ, fiction"
Gospel According to Lazarus,pertenece al género,"Fiction, historical"
Gospel According to Lazarus,pertenece al género,Fiction
9781472112613,es un codigo ISBN para el libro,The search for Sana
9781472112613,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781472112613,está escrito en,Inglés
9781845290788,es un codigo ISBN para el libro,The search for Sana
9781845290788,es un codigo ISBN de una edicion publicada por,Constable
9781845290788,está escrito en,Inglés
184529078X,es un codigo ISBN para el libro,The search for Sana
184529078X,es un codigo ISBN de una edicion publicada por,Constable
184529078X,está escrito en,Inglés
Richard Zimler,es autor de la obra,The search for Sana
The search for Sana,pertenece al género,Women dancers
The search for Sana,pertenece al género,Fiction
The search for Sana,pertenece al género,Female friendship
1585676241,es un codigo ISBN para el libro,The last kabbalist of Lisbon
1585676241,es un codigo ISBN de una edicion publicada por,The Overlook Press
1585676241,está escrito en,Inglés
1585676659,es un codigo ISBN para el libro,The last kabbalist of Lisbon
1585676659,es un codigo ISBN de una edicion publicada por,The Overlook Press
1585676659,está escrito en,Inglés
The last kabbalist of Lisbon,pertenece al género,Historical Fiction
The last kabbalist of Lisbon,pertenece al género,Mystery
9781585428939,es un codigo ISBN para el libro,Love's voice
9781585428939,es un codigo ISBN de una edicion publicada por,Brand: Tarcher
9781585428939,es un codigo ISBN de una edicion publicada por,Jeremy P. Tarcher/Penguin
9781585428939,es un codigo ISBN de una edicion publicada por,TarcherPerigee
9781585428939,está escrito en,Inglés
Richard Zimler,es autor de la obra,Love's voice
Love's voice,pertenece al género,Cabala
Love's voice,pertenece al género,POETRY / Inspirational & Religious
Love's voice,pertenece al género,American Haiku
0385338813,es un codigo ISBN para el libro,Guardian of the dawn
0385338813,es un codigo ISBN de una edicion publicada por,Delta Trade Paperbacks
0385338813,está escrito en,Inglés
9780385338813,es un codigo ISBN para el libro,Guardian of the dawn
9780385338813,es un codigo ISBN de una edicion publicada por,Delta Trade Paperbacks
9780385338813,está escrito en,Inglés
Richard Zimler,es autor de la obra,Guardian of the dawn
Guardian of the dawn,pertenece al género,Inquisition
Guardian of the dawn,pertenece al género,Jews
Guardian of the dawn,pertenece al género,Prisoners
9781845290917,es un codigo ISBN para el libro,Guardian of the dawn
9781845290917,es un codigo ISBN de una edicion publicada por,Constable and Robinson
1845290917,es un codigo ISBN para el libro,Guardian of the dawn
1845290917,es un codigo ISBN de una edicion publicada por,Constable and Robinson
1845290917,es un codigo ISBN de una edicion publicada por,Constable
1845290917,está escrito en,Inglés
Guardian of the dawn,pertenece al género,Jewish families
9720046287,es un codigo ISBN para el libro,A Sétima Porta
9720046287,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720046284,es un codigo ISBN para el libro,A Sétima Porta
9789720046284,es un codigo ISBN de una edicion publicada por,Porto Editora
Richard Zimler,es autor de la obra,A Sétima Porta
9781841199818,es un codigo ISBN para el libro,Signed - Hunting Midnight
9781841199818,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781841199818,está escrito en,Inglés
Richard Zimler,es autor de la obra,Signed - Hunting Midnight
9720047275,es un codigo ISBN para el libro,Meia-Noite ou o Princípio do Mundo
9720047275,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720047274,es un codigo ISBN para el libro,Meia-Noite ou o Princípio do Mundo
9789720047274,es un codigo ISBN de una edicion publicada por,Porto Editora
Richard Zimler,es autor de la obra,Meia-Noite ou o Princípio do Mundo
9781780332529,es un codigo ISBN para el libro,Guardian of Dawn
9781780332529,es un codigo ISBN de una edicion publicada por,"Little, Brown Book Group Limited"
9781780332529,está escrito en,Inglés
Richard Zimler,es autor de la obra,Guardian of Dawn
9788375067538,es un codigo ISBN para el libro,Anagramy z Warszawy
9788375067538,es un codigo ISBN de una edicion publicada por,Wydawnictwo Zysk i S-ka
9788375067538,está escrito en,Polaco
Richard Zimler,es autor de la obra,Anagramy z Warszawy
Anagramy z Warszawy,pertenece al género,"Holocaust, Jewish (1939-1945)"
Anagramy z Warszawy,pertenece al género,Fiction
9782266163392,es un codigo ISBN para el libro,Le dernier kabbaliste de Lisbonne
9782266163392,es un codigo ISBN de una edicion publicada por,Pocket
9782266163392,está escrito en,Francés
2266163396,es un codigo ISBN para el libro,Le dernier kabbaliste de Lisbonne
2266163396,es un codigo ISBN de una edicion publicada por,Pocket
2266163396,está escrito en,Francés
Richard Zimler,es autor de la obra,Le dernier kabbaliste de Lisbonne
9045203944,es un codigo ISBN para el libro,De Warschau-anagrammen
9045203944,es un codigo ISBN de una edicion publicada por,Karakter Uitgevers BV
9789045203942,es un codigo ISBN para el libro,De Warschau-anagrammen
9789045203942,es un codigo ISBN de una edicion publicada por,Karakter Uitgevers BV
Richard Zimler,es autor de la obra,De Warschau-anagrammen
8372987289,es un codigo ISBN para el libro,Szukanie midnighta
8372987289,es un codigo ISBN de una edicion publicada por,Zysk i S-ka
8372987289,está escrito en,Polaco
9788372987280,es un codigo ISBN para el libro,Szukanie midnighta
9788372987280,es un codigo ISBN de una edicion publicada por,Zysk i S-ka
9788372987280,está escrito en,Polaco
Richard Zimler,es autor de la obra,Szukanie midnighta
Szukanie midnighta,pertenece al género,Fiction
Szukanie midnighta,pertenece al género,History
Szukanie midnighta,pertenece al género,Africans
8491451927,es un codigo ISBN para el libro,Y si yo fuera? (Spanish Edition)
8491451927,es un codigo ISBN de una edicion publicada por,Obelisco
9788491451921,es un codigo ISBN para el libro,Y si yo fuera? (Spanish Edition)
9788491451921,es un codigo ISBN de una edicion publicada por,Obelisco
Richard Zimler,es autor de la obra,Y si yo fuera? (Spanish Edition)
2283025389,es un codigo ISBN para el libro,Les anagrammes de Varsovie (Domaine étranger) (French Edition)
2283025389,es un codigo ISBN de una edicion publicada por,Buchet/Chastel
9782283025383,es un codigo ISBN para el libro,Les anagrammes de Varsovie (Domaine étranger) (French Edition)
9782283025383,es un codigo ISBN de una edicion publicada por,Buchet/Chastel
Richard Zimler,es autor de la obra,Les anagrammes de Varsovie (Domaine étranger) (French Edition)
9781908129444,es un codigo ISBN para el libro,Strawberry Fields Forever
9781908129444,es un codigo ISBN de una edicion publicada por,Arcadia Books Limited
9781908129444,está escrito en,Inglés
Richard Zimler,es autor de la obra,Strawberry Fields Forever
Daniel Faria,es de nacionalidad,Portugal
9789723718447,es un codigo ISBN para el libro,Poesia
9789723718447,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9789723718447,está escrito en,Portugués
9723718448,es un codigo ISBN para el libro,Poesia
9723718448,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723718448,está escrito en,Portugués
9789720793072,es un codigo ISBN para el libro,Poesia
9789720793072,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9789720793072,está escrito en,Portugués
9720793074,es un codigo ISBN para el libro,Poesia
9720793074,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9720793074,está escrito en,Portugués
Daniel Faria,es autor de la obra,Poesia
9729715564,es un codigo ISBN para el libro,Dos líquidos
9729715564,es un codigo ISBN de una edicion publicada por,Fundação Manuel Leão
9729715564,está escrito en,Portugués
Daniel Faria,es autor de la obra,Dos líquidos
9729854904,es un codigo ISBN para el libro,Legenda para uma casa habitada
9729854904,es un codigo ISBN de una edicion publicada por,"Paróquia de Santa Marinha de Fornos, Marco de Canaveses"
9729854904,está escrito en,Portugués
Daniel Faria,es autor de la obra,Legenda para uma casa habitada
Urbano Tavares Rodrigues,es de nacionalidad,Portugal
9725662032,es un codigo ISBN para el libro,Agosto no Cairo (1956)
9725662032,es un codigo ISBN de una edicion publicada por,Instituto Camões
9725662032,está escrito en,Portugués
9725662032,está escrito en,ara
Urbano Tavares Rodrigues,es autor de la obra,Agosto no Cairo (1956)
Agosto no Cairo (1956),pertenece al género,"Sinai Campaign, 1956"
Agosto no Cairo (1956),pertenece al género,History
9728590598,es un codigo ISBN para el libro,Treze contos obrigados a mote e mais um
9728590598,es un codigo ISBN de una edicion publicada por,Escritor
9728590598,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,Treze contos obrigados a mote e mais um
9722112511,es un codigo ISBN para el libro,O dia ultimo e o primeiro
9722112511,es un codigo ISBN de una edicion publicada por,Caminho
9722112511,está escrito en,Inglés
9722112511,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,O dia ultimo e o primeiro
9722714120,es un codigo ISBN para el libro,O mito de D. Juan
9722714120,es un codigo ISBN de una edicion publicada por,IN-CM
9722714120,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,O mito de D. Juan
O mito de D. Juan,pertenece al género,Portuguese literature
O mito de D. Juan,pertenece al género,History and criticism
O mito de D. Juan,pertenece al género,Literature
9789896893965,es un codigo ISBN para el libro,Aquilino visto por Urbano
9789896893965,es un codigo ISBN de una edicion publicada por,Colibri
9789896893965,es un codigo ISBN de una edicion publicada por,Sociedade Portuguesa de Autores
9789896893965,está escrito en,Portugués
9896893969,es un codigo ISBN para el libro,Aquilino visto por Urbano
9896893969,es un codigo ISBN de una edicion publicada por,Colibri
9896893969,es un codigo ISBN de una edicion publicada por,Sociedade Portuguesa de Autores
9896893969,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,Aquilino visto por Urbano
9782729116392,es un codigo ISBN para el libro,Violeta et la nuit
9782729116392,es un codigo ISBN de una edicion publicada por,DIFFERENCE
2729116397,es un codigo ISBN para el libro,Violeta et la nuit
2729116397,es un codigo ISBN de una edicion publicada por,DIFFERENCE
Urbano Tavares Rodrigues,es autor de la obra,Violeta et la nuit
9721048038,es un codigo ISBN para el libro,O Supremo Interdito
9721048038,es un codigo ISBN de una edicion publicada por,Publicações Europa-América
9721048038,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,O Supremo Interdito
9721038571,es un codigo ISBN para el libro,Bastardos do sol
9721038571,es un codigo ISBN de una edicion publicada por,Publicações Europa-América
9721038571,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,Bastardos do sol
9728204728,es un codigo ISBN para el libro,A horas e desoras
9728204728,es un codigo ISBN de una edicion publicada por,Colibri
9728204728,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,A horas e desoras
9722117378,es un codigo ISBN para el libro,A obra literária de Álvaro Cunhal / Manuel Tiago vista por Urbano Tavares Rodrigues
9722117378,es un codigo ISBN de una edicion publicada por,Editorial Caminho
9722117378,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,A obra literária de Álvaro Cunhal / Manuel Tiago vista por Urbano Tavares Rodrigues
A obra literária de Álvaro Cunhal / Manuel Tiago vista por Urbano Tavares Rodrigues,pertenece al género,Criticism and interpretation
9728296134,es un codigo ISBN para el libro,"Os tempos e os lugares na obra lírica, épica e narrativa de Manuel Alegre"
9728296134,es un codigo ISBN de una edicion publicada por,Edições Universitárias LusÓfonas
9728296134,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,"Os tempos e os lugares na obra lírica, épica e narrativa de Manuel Alegre"
"Os tempos e os lugares na obra lírica, épica e narrativa de Manuel Alegre",pertenece al género,Criticism and interpretation
"Os tempos e os lugares na obra lírica, épica e narrativa de Manuel Alegre",pertenece al género,Portuguese Authors
"Os tempos e os lugares na obra lírica, épica e narrativa de Manuel Alegre",pertenece al género,History and criticism
9789724124162,es un codigo ISBN para el libro,O Algarve na obra de Teixeira-Gomes
9789724124162,es un codigo ISBN de una edicion publicada por,Edições Asa
9789724124162,está escrito en,Portugués
9724124169,es un codigo ISBN para el libro,O Algarve na obra de Teixeira-Gomes
9724124169,es un codigo ISBN de una edicion publicada por,Edições Asa
9724124169,está escrito en,Portugués
Urbano Tavares Rodrigues,es autor de la obra,O Algarve na obra de Teixeira-Gomes
O Algarve na obra de Teixeira-Gomes,pertenece al género,Criticism and interpretation
Gonçalo Tavares,es de nacionalidad,Portugal
9789727088126,es un codigo ISBN para el libro,A Perna Esquerda de Paris seguido de Roland Barthes e Robert Musil
9789727088126,es un codigo ISBN de una edicion publicada por,Relógio D'Água
9727088120,es un codigo ISBN para el libro,A Perna Esquerda de Paris seguido de Roland Barthes e Robert Musil
9727088120,es un codigo ISBN de una edicion publicada por,Relógio D'Água
Gonçalo Tavares,es autor de la obra,A Perna Esquerda de Paris seguido de Roland Barthes e Robert Musil
A Perna Esquerda de Paris seguido de Roland Barthes e Robert Musil,pertenece al género,Portuguese fiction
A Perna Esquerda de Paris seguido de Roland Barthes e Robert Musil,pertenece al género,Criticism and interpretation
9789896415006,es un codigo ISBN para el libro,Breves Notas Sobre Música
9789896415006,es un codigo ISBN de una edicion publicada por,Relógio D'Água
Gonçalo Tavares,es autor de la obra,Breves Notas Sobre Música
9896600589,es un codigo ISBN para el libro,Histórias Falsas
9896600589,es un codigo ISBN de una edicion publicada por,Leya
9789896600587,es un codigo ISBN para el libro,Histórias Falsas
9789896600587,es un codigo ISBN de una edicion publicada por,Leya
Gonçalo Tavares,es autor de la obra,Histórias Falsas
9789898507051,es un codigo ISBN para el libro,A Moeda
9789898507051,es un codigo ISBN de una edicion publicada por,Diário de Notícias
9789898507051,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,A Moeda
9781628970357,es un codigo ISBN para el libro,Um homem
9781628970357,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781628970357,está escrito en,Inglés
9788439720324,es un codigo ISBN para el libro,Um homem
9788439720324,está escrito en,Español
8439720327,es un codigo ISBN para el libro,Um homem
8439720327,está escrito en,Español
9781628970340,es un codigo ISBN para el libro,Um homem
9781628970340,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781628970340,está escrito en,Inglés
9789722115742,es un codigo ISBN para el libro,Um homem
9789722115742,es un codigo ISBN de una edicion publicada por,Caminho
9789722115742,está escrito en,Portugués
972211574X,es un codigo ISBN para el libro,Um homem
972211574X,es un codigo ISBN de una edicion publicada por,Caminho
972211574X,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Um homem
Um homem,pertenece al género,Businessmen
Um homem,pertenece al género,Fiction
Um homem,pertenece al género,"Fiction, general"
9789722121309,es un codigo ISBN para el libro,Uma Viagem à Índia
9789722121309,es un codigo ISBN de una edicion publicada por,Caminho
9789722121309,está escrito en,Portugués
9722121308,es un codigo ISBN para el libro,Uma Viagem à Índia
9722121308,es un codigo ISBN de una edicion publicada por,Caminho
9722121308,está escrito en,Portugués
9781628971606,es un codigo ISBN para el libro,Uma Viagem à Índia
9781628971606,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781628971606,está escrito en,Inglés
9781628972030,es un codigo ISBN para el libro,Uma Viagem à Índia
9781628972030,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781628972030,está escrito en,Inglés
9789722121309,es un codigo ISBN de una edicion publicada por,Editorial Caminho
Gonçalo Tavares,es autor de la obra,Uma Viagem à Índia
Uma Viagem à Índia,pertenece al género,"Fiction, general"
Uma Viagem à Índia,pertenece al género,"India, fiction"
9781564788467,es un codigo ISBN para el libro,A máquina de Joseph Walser
9781564788467,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781564788467,está escrito en,Inglés
9783421046277,es un codigo ISBN para el libro,A máquina de Joseph Walser
9783421046277,es un codigo ISBN de una edicion publicada por,Deutsche Verlags-Anstalt
3421046271,es un codigo ISBN para el libro,A máquina de Joseph Walser
3421046271,es un codigo ISBN de una edicion publicada por,Deutsche Verlags-Anstalt
9781564786777,es un codigo ISBN para el libro,A máquina de Joseph Walser
9781564786777,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781564786777,está escrito en,Inglés
9722116207,es un codigo ISBN para el libro,A máquina de Joseph Walser
9722116207,es un codigo ISBN de una edicion publicada por,Caminho
9722116207,está escrito en,Portugués
9722116207,es un codigo ISBN de una edicion publicada por,Editorial Caminho
Gonçalo Tavares,es autor de la obra,A máquina de Joseph Walser
A máquina de Joseph Walser,pertenece al género,Fiction
A máquina de Joseph Walser,pertenece al género,Portuguese fiction
A máquina de Joseph Walser,pertenece al género,"Fiction, general"
9788587220899,es un codigo ISBN para el libro,O homem ou é tonto ou é mulher
9788587220899,es un codigo ISBN de una edicion publicada por,Casa da Palavra
9788587220899,está escrito en,Portugués
8587220896,es un codigo ISBN para el libro,O homem ou é tonto ou é mulher
8587220896,es un codigo ISBN de una edicion publicada por,Casa da Palavra
8587220896,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,O homem ou é tonto ou é mulher
9722117580,es un codigo ISBN para el libro,O senhor Kraus
9722117580,es un codigo ISBN de una edicion publicada por,Caminho
9722117580,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,O senhor Kraus
9789722127660,es un codigo ISBN para el libro,"O Torcicologista, Excelência"
9789722127660,es un codigo ISBN de una edicion publicada por,Editorial Caminho
Gonçalo Tavares,es autor de la obra,"O Torcicologista, Excelência"
9789722124591,es un codigo ISBN para el libro,Short movies
9789722124591,es un codigo ISBN de una edicion publicada por,Caminho
9789722124591,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Short movies
9782221107171,es un codigo ISBN para el libro,Lisbonne
9782221107171,es un codigo ISBN de una edicion publicada por,BOUQUINS
2221107179,es un codigo ISBN para el libro,Lisbonne
2221107179,es un codigo ISBN de una edicion publicada por,BOUQUINS
Gonçalo Tavares,es autor de la obra,Lisbonne
9722906038,es un codigo ISBN para el libro,Investigações
9722906038,es un codigo ISBN de una edicion publicada por,DIFEL
9722906038,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Investigações
9788432228919,es un codigo ISBN para el libro,Uma menina está perdida no seu século à procura do pai
9788432228919,es un codigo ISBN de una edicion publicada por,Seix Barral
8535926496,es un codigo ISBN para el libro,Uma menina está perdida no seu século à procura do pai
8535926496,es un codigo ISBN de una edicion publicada por,Companhia das Letras
9788535926491,es un codigo ISBN para el libro,Uma menina está perdida no seu século à procura do pai
9788535926491,es un codigo ISBN de una edicion publicada por,Companhia das Letras
9720046988,es un codigo ISBN para el libro,Uma menina está perdida no seu século à procura do pai
9720046988,es un codigo ISBN de una edicion publicada por,Porto Editora
9720046988,está escrito en,Portugués
9789720046987,es un codigo ISBN para el libro,Uma menina está perdida no seu século à procura do pai
9789720046987,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720046987,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Uma menina está perdida no seu século à procura do pai
Uma menina está perdida no seu século à procura do pai,pertenece al género,Roman
Uma menina está perdida no seu século à procura do pai,pertenece al género,Portugiesisch
9723706695,es un codigo ISBN para el libro,Livro da dança
9723706695,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723706695,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Livro da dança
Livro da dança,pertenece al género,Dance
Livro da dança,pertenece al género,Poetry
9789722120692,es un codigo ISBN para el libro,Os sapatos
9789722120692,es un codigo ISBN de una edicion publicada por,Caminho
9789722120692,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Os sapatos
9789728848859,es un codigo ISBN para el libro,Infinite tasks
9789728848859,es un codigo ISBN de una edicion publicada por,Calouste Gulbenkian Foundation
9789728848859,está escrito en,Inglés
Gonçalo Tavares,es autor de la obra,Infinite tasks
Infinite tasks,pertenece al género,Artists' books
Infinite tasks,pertenece al género,Exhibitions
9789655175417,es un codigo ISBN para el libro,Jerusalém
9789655175417,está escrito en,heb
607411028X,es un codigo ISBN para el libro,Jerusalém
607411028X,es un codigo ISBN de una edicion publicada por,Editorial Almadia S.C.
607411028X,está escrito en,Español
9786074110289,es un codigo ISBN para el libro,Jerusalém
9786074110289,es un codigo ISBN de una edicion publicada por,Editorial Almadia S.C.
9786074110289,está escrito en,Español
1564785556,es un codigo ISBN para el libro,Jerusalém
1564785556,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
1564785556,está escrito en,Inglés
9781564785558,es un codigo ISBN para el libro,Jerusalém
9781564785558,es un codigo ISBN de una edicion publicada por,Dalkey Archive Press
9781564785558,está escrito en,Inglés
9788439721901,es un codigo ISBN para el libro,Jerusalém
9788439721901,es un codigo ISBN de una edicion publicada por,LITERATURA RANDOM HOUSE
9788439721901,es un codigo ISBN de una edicion publicada por,Mondadori
9722117041,es un codigo ISBN para el libro,Jerusalém
9722117041,es un codigo ISBN de una edicion publicada por,Caminho
9722117041,está escrito en,Portugués
9722117041,es un codigo ISBN de una edicion publicada por,Editorial Caminho
Gonçalo Tavares,es autor de la obra,Jerusalém
Jerusalém,pertenece al género,Terminally ill
Jerusalém,pertenece al género,Fiction
Jerusalém,pertenece al género,Schizophrenics
9789896413613,es un codigo ISBN para el libro,Animalescos
9789896413613,es un codigo ISBN de una edicion publicada por,Relógio dÁ́gua
9789896413613,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Animalescos
9786055340520,es un codigo ISBN para el libro,Kudus
9786055340520,es un codigo ISBN de una edicion publicada por,Kirmizi Kedi
6055340526,es un codigo ISBN para el libro,Kudus
6055340526,es un codigo ISBN de una edicion publicada por,Kirmizi Kedi
Gonçalo Tavares,es autor de la obra,Kudus
6074110263,es un codigo ISBN para el libro,"Água, cão, cavalo, cabeça"
6074110263,es un codigo ISBN de una edicion publicada por,Almadía
6074110263,está escrito en,Español
9786074110265,es un codigo ISBN para el libro,"Água, cão, cavalo, cabeça"
9786074110265,es un codigo ISBN de una edicion publicada por,Almadía
9786074110265,está escrito en,Español
9789722117982,es un codigo ISBN para el libro,"Água, cão, cavalo, cabeça"
9789722117982,es un codigo ISBN de una edicion publicada por,Editorial Caminho
9789722117982,está escrito en,Portugués
972211798,es un codigo ISBN para el libro,"Água, cão, cavalo, cabeça"
972211798,es un codigo ISBN de una edicion publicada por,Editorial Caminho
972211798,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,"Água, cão, cavalo, cabeça"
"Água, cão, cavalo, cabeça",pertenece al género,Portuguese Short stories
"Água, cão, cavalo, cabeça",pertenece al género,Short stories
9722116576,es un codigo ISBN para el libro,O senhor Juarroz
9722116576,es un codigo ISBN de una edicion publicada por,Caminho
9722116576,es un codigo ISBN de una edicion publicada por,Editorial Caminho
9722116576,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,O senhor Juarroz
9786072413559,es un codigo ISBN para el libro,Los amigos del señor Valéry
9786072413559,es un codigo ISBN de una edicion publicada por,SM de Ediciones
9786072413559,está escrito en,Español
6072413552,es un codigo ISBN para el libro,Los amigos del señor Valéry
6072413552,es un codigo ISBN de una edicion publicada por,SM de Ediciones
6072413552,está escrito en,Español
Gonçalo Tavares,es autor de la obra,Los amigos del señor Valéry
Los amigos del señor Valéry,pertenece al género,Friendship
Los amigos del señor Valéry,pertenece al género,Juvenile fiction
Los amigos del señor Valéry,pertenece al género,Picture books for children
6059658423,es un codigo ISBN para el libro,Joseph Walser'in Makinesi ve Bir Adam - Klaus Klump
6059658423,es un codigo ISBN de una edicion publicada por,Kirmizi Kedi Yayinevi
9786059658423,es un codigo ISBN para el libro,Joseph Walser'in Makinesi ve Bir Adam - Klaus Klump
9786059658423,es un codigo ISBN de una edicion publicada por,Kirmizi Kedi Yayinevi
Gonçalo Tavares,es autor de la obra,Joseph Walser'in Makinesi ve Bir Adam - Klaus Klump
9781941920640,es un codigo ISBN para el libro,Geography of Rebels Trilogy
9781941920640,es un codigo ISBN de una edicion publicada por,Deep Vellum Publishing
9781941920640,está escrito en,Inglés
9781941920633,es un codigo ISBN para el libro,Geography of Rebels Trilogy
