subject,relation,object
Olov Svedelid,es autor de la obra,Den gyllene kedjan
9170551146,es un codigo ISBN para el libro,Öden på hotell
9170551146,es un codigo ISBN de una edicion publicada por,Sellin
9170551146,está escrito en,Sueco
Olov Svedelid,es autor de la obra,Öden på hotell
3426619059,es un codigo ISBN para el libro,Der Tag des Gerichts
3426619059,es un codigo ISBN de una edicion publicada por,Droemer Knaur
3426619059,está escrito en,Alemán
9783426619056,es un codigo ISBN para el libro,Der Tag des Gerichts
9783426619056,es un codigo ISBN de una edicion publicada por,Droemer Knaur
9783426619056,está escrito en,Alemán
Olov Svedelid,es autor de la obra,Der Tag des Gerichts
9137068288,es un codigo ISBN para el libro,En man i huset
9137068288,es un codigo ISBN de una edicion publicada por,Forum
9137068288,está escrito en,Sueco
Olov Svedelid,es autor de la obra,En man i huset
9137105272,es un codigo ISBN para el libro,Förfalskarna
9137105272,es un codigo ISBN de una edicion publicada por,Forum
9137105272,está escrito en,Sueco
Olov Svedelid,es autor de la obra,Förfalskarna
9120072066,es un codigo ISBN para el libro,Fripassageraren
9120072066,es un codigo ISBN de una edicion publicada por,AWE/Geber
9120072066,está escrito en,Sueco
Olov Svedelid,es autor de la obra,Fripassageraren
9137062441,es un codigo ISBN para el libro,Guds rötter
9137062441,es un codigo ISBN de una edicion publicada por,Forum
9137062441,está escrito en,Sueco
Olov Svedelid,es autor de la obra,Guds rötter
9170681376,es un codigo ISBN para el libro,Hemligheten
9170681376,es un codigo ISBN de una edicion publicada por,Harrier
9170681376,está escrito en,Sueco
Olov Svedelid,es autor de la obra,Hemligheten
9137065041,es un codigo ISBN para el libro,Jag kommer och hämtar dig
9137065041,es un codigo ISBN de una edicion publicada por,Forum
9137065041,está escrito en,Sueco
Olov Svedelid,es autor de la obra,Jag kommer och hämtar dig
Fredrik Wilhelm Scholander,es de nacionalidad,Sweden
Sigfrid Siwertz,es de nacionalidad,Sweden
9189538080,es un codigo ISBN para el libro,Mälarpirater
9189538080,es un codigo ISBN de una edicion publicada por,Lind & Co.
9189538080,está escrito en,Sueco
Sigfrid Siwertz,es autor de la obra,Mälarpirater
917008601X,es un codigo ISBN para el libro,Att vara ung
917008601X,es un codigo ISBN de una edicion publicada por,Askild & Kärnekull
917008601X,es un codigo ISBN de una edicion publicada por,Seelig]
917008601X,está escrito en,Sueco
Sigfrid Siwertz,es autor de la obra,Att vara ung
9170086028,es un codigo ISBN para el libro,Jonas och draken
9170086028,es un codigo ISBN de una edicion publicada por,Askild & Kärnekull
9170086028,es un codigo ISBN de una edicion publicada por,Seelig]
9170086028,está escrito en,Sueco
Sigfrid Siwertz,es autor de la obra,Jonas och draken
9170886036,es un codigo ISBN para el libro,Sex fribiljetter
9170886036,es un codigo ISBN de una edicion publicada por,Askild & Kärnekull
9170886036,es un codigo ISBN de una edicion publicada por,Seelig
9170886036,está escrito en,Sueco
Sigfrid Siwertz,es autor de la obra,Sex fribiljetter
9170086044,es un codigo ISBN para el libro,Spegeln med amorinerna
9170086044,es un codigo ISBN de una edicion publicada por,Askild & Kärnekull
9170086044,es un codigo ISBN de una edicion publicada por,Seelig]
9170086044,está escrito en,Sueco
Sigfrid Siwertz,es autor de la obra,Spegeln med amorinerna
Hjalmar Söderberg,es de nacionalidad,Sweden
9780895770080,es un codigo ISBN para el libro,Great Short Stories of the World
9780895770080,es un codigo ISBN de una edicion publicada por,Reader's Digest
9780895770080,es un codigo ISBN de una edicion publicada por,Reader's Digest Association
9780895770080,está escrito en,Inglés
0895770083,es un codigo ISBN para el libro,Great Short Stories of the World
0895770083,es un codigo ISBN de una edicion publicada por,Reader's Digest
0895770083,es un codigo ISBN de una edicion publicada por,Reader's Digest Association
0895770083,está escrito en,Inglés
Hjalmar Söderberg,es autor de la obra,Great Short Stories of the World
Great Short Stories of the World,pertenece al género,Short stories
Great Short Stories of the World,pertenece al género,fiction
Great Short Stories of the World,pertenece al género,Mothers and daughters
9789185801428,es un codigo ISBN para el libro,Dikter
9789185801428,es un codigo ISBN de una edicion publicada por,Lind & Co
9789185801428,está escrito en,Sueco
9185801429,es un codigo ISBN para el libro,Dikter
9185801429,es un codigo ISBN de una edicion publicada por,Lind & Co
9185801429,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Dikter
Dikter,pertenece al género,Criticism and interpretation
9789185801381,es un codigo ISBN para el libro,Den allvarsamma leken
9789185801381,es un codigo ISBN de una edicion publicada por,Lind & Co
9789185801381,está escrito en,Sueco
9185801380,es un codigo ISBN para el libro,Den allvarsamma leken
9185801380,es un codigo ISBN de una edicion publicada por,Lind & Co
9185801380,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Den allvarsamma leken
9786059082839,es un codigo ISBN para el libro,Doktor Glas
9786059082839,es un codigo ISBN de una edicion publicada por,Avestan Basın Yayın
9786059082839,está escrito en,kur
9789100109615,es un codigo ISBN para el libro,Doktor Glas
9789100109615,es un codigo ISBN de una edicion publicada por,Albert Bonniers Forlag
Hjalmar Söderberg,es autor de la obra,Doktor Glas
9788360207031,es un codigo ISBN para el libro,Młodość Martina Bircka
9788360207031,es un codigo ISBN de una edicion publicada por,Jacek Santorski
9788360207031,está escrito en,Polaco
8360207038,es un codigo ISBN para el libro,Młodość Martina Bircka
8360207038,es un codigo ISBN de una edicion publicada por,Jacek Santorski
8360207038,está escrito en,Polaco
Hjalmar Söderberg,es autor de la obra,Młodość Martina Bircka
9789185801350,es un codigo ISBN para el libro,Förvillelser
9789185801350,es un codigo ISBN de una edicion publicada por,Lind & Co
9789185801350,está escrito en,Sueco
9185801356,es un codigo ISBN para el libro,Förvillelser
9185801356,es un codigo ISBN de una edicion publicada por,Lind & Co
9185801356,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Förvillelser
1870041836,es un codigo ISBN para el libro,Short stories
1870041836,es un codigo ISBN de una edicion publicada por,Norvik Press
1870041836,está escrito en,Inglés
9781870041836,es un codigo ISBN para el libro,Short stories
9781870041836,es un codigo ISBN de una edicion publicada por,Norvik Press
9781870041836,está escrito en,Inglés
Hjalmar Söderberg,es autor de la obra,Short stories
Short stories,pertenece al género,Translations into English
Short stories,pertenece al género,Swedish fiction
9185801399,es un codigo ISBN para el libro,Martin Bircks ungdom
9185801399,es un codigo ISBN de una edicion publicada por,Lind & Co
9185801399,está escrito en,Sueco
9789185801398,es un codigo ISBN para el libro,Martin Bircks ungdom
9789185801398,es un codigo ISBN de una edicion publicada por,Lind & Co
9789185801398,está escrito en,Sueco
1870041577,es un codigo ISBN para el libro,Martin Bircks ungdom
1870041577,es un codigo ISBN de una edicion publicada por,Norvik Press
1870041577,está escrito en,Inglés
9781870041577,es un codigo ISBN para el libro,Martin Bircks ungdom
9781870041577,es un codigo ISBN de una edicion publicada por,Norvik Press
9781870041577,está escrito en,Inglés
1870041577,es un codigo ISBN de una edicion publicada por,"Norvik Press, University of East Anglia"
9100333212,es un codigo ISBN para el libro,Martin Bircks ungdom
9100333212,es un codigo ISBN de una edicion publicada por,Aldus
9100333212,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Martin Bircks ungdom
Martin Bircks ungdom,pertenece al género,City and town life
Martin Bircks ungdom,pertenece al género,Fiction
Martin Bircks ungdom,pertenece al género,Modern fiction
9789381923047,es un codigo ISBN para el libro,Ḍôkṭara Glāsa
9789381923047,es un codigo ISBN de una edicion publicada por,Antikā Prakāśana
9789381923047,está escrito en,hin
9381923043,es un codigo ISBN para el libro,Ḍôkṭara Glāsa
9381923043,es un codigo ISBN de una edicion publicada por,Antikā Prakāśana
9381923043,está escrito en,hin
Hjalmar Söderberg,es autor de la obra,Ḍôkṭara Glāsa
Ḍôkṭara Glāsa,pertenece al género,Physicians
Ḍôkṭara Glāsa,pertenece al género,Swedish fiction
Ḍôkṭara Glāsa,pertenece al género,Translations into Hindi
9783821841847,es un codigo ISBN para el libro,Die Spieler. Zwölf Erzählungen und ein Roman. Die Andere Bibliothek
9783821841847,es un codigo ISBN de una edicion publicada por,Eichborn
3821841842,es un codigo ISBN para el libro,Die Spieler. Zwölf Erzählungen und ein Roman. Die Andere Bibliothek
3821841842,es un codigo ISBN de una edicion publicada por,Eichborn
Hjalmar Söderberg,es autor de la obra,Die Spieler. Zwölf Erzählungen und ein Roman. Die Andere Bibliothek
9138036614,es un codigo ISBN para el libro,Doktor Glas ; Hjärtats oro
9138036614,es un codigo ISBN de una edicion publicada por,LiberFörlag
9138036614,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Doktor Glas ; Hjärtats oro
9138036541,es un codigo ISBN para el libro,Forntid och saga ; Jesus Barabbas
9138036541,es un codigo ISBN de una edicion publicada por,LiberFörlag
9138036541,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Forntid och saga ; Jesus Barabbas
9138036592,es un codigo ISBN para el libro,Förvillelser ; Preludier ; Historietter
9138036592,es un codigo ISBN de una edicion publicada por,LiberFörlag
9138036592,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Förvillelser ; Preludier ; Historietter
3886610152,es un codigo ISBN para el libro,Gertrud
3886610152,es un codigo ISBN de una edicion publicada por,Verlag der Autoren
3886610152,está escrito en,Alemán
9782883290082,es un codigo ISBN para el libro,Gertrud
9782883290082,es un codigo ISBN de una edicion publicada por,Esprit ouvert
9782883290082,está escrito en,Francés
2883290083,es un codigo ISBN para el libro,Gertrud
2883290083,es un codigo ISBN de una edicion publicada por,Esprit ouvert
2883290083,está escrito en,Francés
Hjalmar Söderberg,es autor de la obra,Gertrud
9138036584,es un codigo ISBN para el libro,Gertrud ; Aftonstjärnan ; Ödestimmen
9138036584,es un codigo ISBN de una edicion publicada por,LiberFörlag
9138036584,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Gertrud ; Aftonstjärnan ; Ödestimmen
9197106402,es un codigo ISBN para el libro,Hjalmar Söderberg i Kristianstad
9197106402,es un codigo ISBN de una edicion publicada por,Kristianstadsbladet
9197106402,está escrito en,Sueco
Hjalmar Söderberg,es autor de la obra,Hjalmar Söderberg i Kristianstad
Elias Sehlstedt,es de nacionalidad,Sweden
Frans Michael Franzén,es de nacionalidad,Sweden
9136009539,es un codigo ISBN para el libro,Resedagbok 1795-1796
9136009539,es un codigo ISBN de una edicion publicada por,LT
9136009539,está escrito en,Sueco
Frans Michael Franzén,es autor de la obra,Resedagbok 1795-1796
Resedagbok 1795-1796,pertenece al género,Biography
Resedagbok 1795-1796,pertenece al género,Description and travel
Resedagbok 1795-1796,pertenece al género,Early works to 1800
Henrik Gabriel Porthan,es de nacionalidad,Sweden
8775330032,es un codigo ISBN para el libro,"Henrik Gabriel Porthan, Peter Frederik Suhm, Rasmus Nyerup"
8775330032,es un codigo ISBN de una edicion publicada por,Det danske Sprog- og Litteraturselskab
8775330032,está escrito en,mul
Henrik Gabriel Porthan,es autor de la obra,"Henrik Gabriel Porthan, Peter Frederik Suhm, Rasmus Nyerup"
"Henrik Gabriel Porthan, Peter Frederik Suhm, Rasmus Nyerup",pertenece al género,Correspondence
9517173202,es un codigo ISBN para el libro,Suomalaisesta runoudesta
9517173202,es un codigo ISBN de una edicion publicada por,SKS
9517173202,está escrito en,Finés
Henrik Gabriel Porthan,es autor de la obra,Suomalaisesta runoudesta
Suomalaisesta runoudesta,pertenece al género,Finnish poetry
Suomalaisesta runoudesta,pertenece al género,History and criticism
8775330032,es un codigo ISBN de una edicion publicada por,Det Danske sprog- og iitteraturselskab
8775330032,está escrito en,Danés
9517172605,es un codigo ISBN para el libro,Valitut teokset
9517172605,es un codigo ISBN de una edicion publicada por,SKS
9517172605,está escrito en,Finés
Henrik Gabriel Porthan,es autor de la obra,Valitut teokset
Valitut teokset,pertenece al género,Folklore
Bert Karlsson,es de nacionalidad,Sweden
9789185881024,es un codigo ISBN para el libro,Kristi Brud
9789185881024,es un codigo ISBN de una edicion publicada por,Heja Sverige
9789185881024,está escrito en,Sueco
Bert Karlsson,es autor de la obra,Kristi Brud
Kristi Brud,pertenece al género,Knutbymordet 2004
Kristi Brud,pertenece al género,Personliga berättelser
Kristi Brud,pertenece al género,Filadelfiaförsamlingen (Knutby)
9185319368,es un codigo ISBN para el libro,Mitt liv som Bert
9185319368,es un codigo ISBN de una edicion publicada por,Sportförlaget
9185319368,está escrito en,Sueco
Bert Karlsson,es autor de la obra,Mitt liv som Bert
Mitt liv som Bert,pertenece al género,Företagare
Mitt liv som Bert,pertenece al género,Biogafi
9163008467,es un codigo ISBN para el libro,Skandal!
9163008467,es un codigo ISBN de una edicion publicada por,KM-förlag
9163008467,está escrito en,Sueco
Bert Karlsson,es autor de la obra,Skandal!
Skandal!,pertenece al género,Ny demokrati (Political party)
Skandal!,pertenece al género,Political corruption
Skandal!,pertenece al género,Politics and government
9783662557129,es un codigo ISBN para el libro,Return to Play in Football
9783662557129,es un codigo ISBN de una edicion publicada por,Springer
3662557126,es un codigo ISBN para el libro,Return to Play in Football
3662557126,es un codigo ISBN de una edicion publicada por,Springer
Bert Karlsson,es autor de la obra,Return to Play in Football
Return to Play in Football,pertenece al género,Sports injuries
3662585626,es un codigo ISBN para el libro,Return to Play in Football
3662585626,es un codigo ISBN de una edicion publicada por,Springer
9783662585627,es un codigo ISBN para el libro,Return to Play in Football
9783662585627,es un codigo ISBN de una edicion publicada por,Springer
Peter Englund,es de nacionalidad,Sweden
9174867660,es un codigo ISBN para el libro,Tystnadens historia och andra essäer
9174867660,es un codigo ISBN de una edicion publicada por,Atlantis
9174867660,está escrito en,Sueco
Peter Englund,es autor de la obra,Tystnadens historia och andra essäer
Tystnadens historia och andra essäer,pertenece al género,Modern Civilization
Tystnadens historia och andra essäer,pertenece al género,History
Tystnadens historia och andra essäer,pertenece al género,Silence
9100107131,es un codigo ISBN para el libro,Jag skall dundra
9100107131,es un codigo ISBN de una edicion publicada por,Bonnier
9100107131,está escrito en,Sueco
Peter Englund,es autor de la obra,Jag skall dundra
9100103195,es un codigo ISBN para el libro,Silvermasken
9100103195,es un codigo ISBN de una edicion publicada por,A. Bonnier
9100103195,está escrito en,Sueco
Peter Englund,es autor de la obra,Silvermasken
Silvermasken,pertenece al género,Queens
Silvermasken,pertenece al género,Biography
Silvermasken,pertenece al género,Kings and rulers
9173532444,es un codigo ISBN para el libro,Stridens skönhet och sorg
9173532444,es un codigo ISBN de una edicion publicada por,Atlantis
9173532444,está escrito en,Sueco
9789173532440,es un codigo ISBN para el libro,Stridens skönhet och sorg
9789173532440,es un codigo ISBN de una edicion publicada por,Atlantis
9789173532440,está escrito en,Sueco
Peter Englund,es autor de la obra,Stridens skönhet och sorg
Stridens skönhet och sorg,pertenece al género,"World War, 1914-1918"
Stridens skönhet och sorg,pertenece al género,Personal narratives
9174860674,es un codigo ISBN para el libro,Ofredsår
9174860674,es un codigo ISBN de una edicion publicada por,Atlantis
9174860674,está escrito en,Sueco
9174863495,es un codigo ISBN para el libro,Ofredsår
9174863495,es un codigo ISBN de una edicion publicada por,Atlantis
9174863495,está escrito en,Sueco
9174861158,es un codigo ISBN para el libro,Ofredsår
9174861158,es un codigo ISBN de una edicion publicada por,Atlantis
9174861158,está escrito en,Sueco
9789174861150,es un codigo ISBN para el libro,Ofredsår
9789174861150,es un codigo ISBN de una edicion publicada por,Atlantis
9789174861150,está escrito en,Sueco
Peter Englund,es autor de la obra,Ofredsår
Ofredsår,pertenece al género,History
9174866583,es un codigo ISBN para el libro,Minnet av Poltava
9174866583,es un codigo ISBN de una edicion publicada por,Atlantis
9174866583,está escrito en,Sueco
Peter Englund,es autor de la obra,Minnet av Poltava
Minnet av Poltava,pertenece al género,"Poltava, Battle of, Poltava, Ukraine, 1709"
Minnet av Poltava,pertenece al género,Swedish Personal narratives
9174868535,es un codigo ISBN para el libro,Det hotade huset
9174868535,es un codigo ISBN de una edicion publicada por,Atlantis
9174868535,está escrito en,Sueco
Peter Englund,es autor de la obra,Det hotade huset
Det hotade huset,pertenece al género,Civilization
Det hotade huset,pertenece al género,Nobility
Det hotade huset,pertenece al género,History
9789174865462,es un codigo ISBN para el libro,Brev från nollpunkten
9789174865462,es un codigo ISBN de una edicion publicada por,Atlantis
9789174865462,está escrito en,Sueco
9174865463,es un codigo ISBN para el libro,Brev från nollpunkten
9174865463,es un codigo ISBN de una edicion publicada por,Atlantis
9174865463,está escrito en,Sueco
9174862316,es un codigo ISBN para el libro,Brev från nollpunkten
9174862316,es un codigo ISBN de una edicion publicada por,Atlantis
9174862316,está escrito en,Sueco
Peter Englund,es autor de la obra,Brev från nollpunkten
Brev från nollpunkten,pertenece al género,History
1846683424,es un codigo ISBN para el libro,The beauty and the sorrow
1846683424,es un codigo ISBN de una edicion publicada por,Profile
1846683424,es un codigo ISBN de una edicion publicada por,Profile Books
1846683424,está escrito en,Inglés
9781846683428,es un codigo ISBN para el libro,The beauty and the sorrow
9781846683428,es un codigo ISBN de una edicion publicada por,Profile
9781846683428,es un codigo ISBN de una edicion publicada por,Profile Books
9781846683428,está escrito en,Inglés
Peter Englund,es autor de la obra,The beauty and the sorrow
The beauty and the sorrow,pertenece al género,"World War, 1914-1918"
The beauty and the sorrow,pertenece al género,Personal narratives
The beauty and the sorrow,pertenece al género,Social aspects
9780307593863,es un codigo ISBN para el libro,The beauty and the sorrow
9780307593863,es un codigo ISBN de una edicion publicada por,Alfred A. Knopf
9780307593863,está escrito en,Inglés
The beauty and the sorrow,pertenece al género,World War (1914-1918) fast (OCoLC)fst01180746
9789660348066,es un codigo ISBN para el libro,Poltava
9789660348066,es un codigo ISBN de una edicion publicada por,Folio
9789660348066,está escrito en,ukr
9789173534611,es un codigo ISBN para el libro,Poltava
9789173534611,es un codigo ISBN de una edicion publicada por,Atlantis
9789173534611,está escrito en,Sueco
9174868349,es un codigo ISBN para el libro,Poltava
9174868349,es un codigo ISBN de una edicion publicada por,Atlantis
9174868349,está escrito en,Sueco
Peter Englund,es autor de la obra,Poltava
Poltava,pertenece al género,"Poltava, Battle of, Poltava, Ukraine, 1709"
9174869744,es un codigo ISBN para el libro,Förflutenhetens landskap
9174869744,es un codigo ISBN de una edicion publicada por,Atlantis
9174869744,está escrito en,Sueco
3861630605,es un codigo ISBN para el libro,Förflutenhetens landskap
3861630605,es un codigo ISBN de una edicion publicada por,BasisDruck
3861630605,está escrito en,Alemán
Peter Englund,es autor de la obra,Förflutenhetens landskap
Förflutenhetens landskap,pertenece al género,History
Förflutenhetens landskap,pertenece al género,non-fiction
Förflutenhetens landskap,pertenece al género,Modern History
1860648479,es un codigo ISBN para el libro,The battle that shook Europe
1860648479,es un codigo ISBN de una edicion publicada por,I.B. Tauris
1860648479,está escrito en,Inglés
Peter Englund,es autor de la obra,The battle that shook Europe
The battle that shook Europe,pertenece al género,"Poltava, Battle of, Poltava, Ukraine, 1709"
The battle that shook Europe,pertenece al género,"Russia (federation), history"
The battle that shook Europe,pertenece al género,"Poltava (Ukraine), Battle of, 1709"
917486999X,es un codigo ISBN para el libro,Den oövervinnerlige
917486999X,es un codigo ISBN de una edicion publicada por,Atlantis
917486999X,está escrito en,Sueco
Peter Englund,es autor de la obra,Den oövervinnerlige
Den oövervinnerlige,pertenece al género,History
9780575051072,es un codigo ISBN para el libro,The Battle of Poltava
9780575051072,es un codigo ISBN de una edicion publicada por,Gollancz
9780575051072,es un codigo ISBN de una edicion publicada por,Orion Publishing Co
9780575051072,es un codigo ISBN de una edicion publicada por,"Orion Publishing Group, Limited"
9780575051072,está escrito en,Inglés
0575051078,es un codigo ISBN para el libro,The Battle of Poltava
0575051078,es un codigo ISBN de una edicion publicada por,Gollancz
0575051078,es un codigo ISBN de una edicion publicada por,Orion Publishing Co
0575051078,es un codigo ISBN de una edicion publicada por,"Orion Publishing Group, Limited"
0575051078,está escrito en,Inglés
Peter Englund,es autor de la obra,The Battle of Poltava
9781860648472,es un codigo ISBN para el libro,The Battle That Shook Europe
9781860648472,es un codigo ISBN de una edicion publicada por,I. B. Tauris
9781860648472,está escrito en,Inglés
1860648479,es un codigo ISBN para el libro,The Battle That Shook Europe
1860648479,es un codigo ISBN de una edicion publicada por,I. B. Tauris
Peter Englund,es autor de la obra,The Battle That Shook Europe
9783608917345,es un codigo ISBN para el libro,Die Verwüstung Deutschlands. Eine Geschichte des Dreißigjährigen Krieges
9783608917345,es un codigo ISBN de una edicion publicada por,Klett-Cotta
3608917349,es un codigo ISBN para el libro,Die Verwüstung Deutschlands. Eine Geschichte des Dreißigjährigen Krieges
3608917349,es un codigo ISBN de una edicion publicada por,Klett-Cotta
Peter Englund,es autor de la obra,Die Verwüstung Deutschlands. Eine Geschichte des Dreißigjährigen Krieges
9173530336,es un codigo ISBN para el libro,Förflutenhetens landskap
9173530336,es un codigo ISBN de una edicion publicada por,Atlantis
9173530336,está escrito en,Sueco
Förflutenhetens landskap,pertenece al género,history
9783608935479,es un codigo ISBN para el libro,Menschheit am Nullpunkt. Aus dem Abgrund des 20. Jahrhunderts
9783608935479,es un codigo ISBN de una edicion publicada por,Klett-Cotta
9783608935479,está escrito en,Alemán
3608935479,es un codigo ISBN para el libro,Menschheit am Nullpunkt. Aus dem Abgrund des 20. Jahrhunderts
3608935479,es un codigo ISBN de una edicion publicada por,Klett-Cotta
3608935479,está escrito en,Alemán
Peter Englund,es autor de la obra,Menschheit am Nullpunkt. Aus dem Abgrund des 20. Jahrhunderts
9174860674,es un codigo ISBN para el libro,Ofredsar
9789174860672,es un codigo ISBN para el libro,Ofredsar
9789174860672,es un codigo ISBN de una edicion publicada por,Atlantis
9789174860672,está escrito en,Sueco
Peter Englund,es autor de la obra,Ofredsar
9782883290396,es un codigo ISBN para el libro,Poltava. Chronique d'un désastre
9782883290396,es un codigo ISBN de una edicion publicada por,Esprit ouvert
9782883290396,está escrito en,Francés
2883290393,es un codigo ISBN para el libro,Poltava. Chronique d'un désastre
2883290393,es un codigo ISBN de una edicion publicada por,Esprit ouvert
2883290393,está escrito en,Francés
Peter Englund,es autor de la obra,Poltava. Chronique d'un désastre
9173530581,es un codigo ISBN para el libro,Tystnadens historia och andra essäer
9173530581,es un codigo ISBN de una edicion publicada por,Atlantis
9173530581,está escrito en,Sueco
9789174868340,es un codigo ISBN para el libro,Poltava
9789174868340,es un codigo ISBN de una edicion publicada por,Atlantis
9789174868340,está escrito en,Sueco
9785867930059,es un codigo ISBN para el libro,Poltava
9785867930059,es un codigo ISBN de una edicion publicada por,Novoe literaturnoe obozrenie
9785867930059,está escrito en,rus
586793005X,es un codigo ISBN para el libro,Poltava
586793005X,es un codigo ISBN de una edicion publicada por,Novoe literaturnoe obozrenie
586793005X,está escrito en,rus
Poltava,pertenece al género,"Northern War, 1700-1721"
9788499182254,es un codigo ISBN para el libro,La belleza y el dolor de la batalla
9788499182254,es un codigo ISBN de una edicion publicada por,Roca
9788499182254,está escrito en,Español
Peter Englund,es autor de la obra,La belleza y el dolor de la batalla
Annika Bryn,es de nacionalidad,Sweden
9132332327,es un codigo ISBN para el libro,Brottsplats Rosenbad
9132332327,es un codigo ISBN de una edicion publicada por,B. Wahlström
9132332327,está escrito en,Sueco
Annika Bryn,es autor de la obra,Brottsplats Rosenbad
9789146202769,es un codigo ISBN para el libro,Den sjätte natten
9789146202769,es un codigo ISBN de una edicion publicada por,Wahlström & Widstrand
9789146202769,está escrito en,Sueco
9146202765,es un codigo ISBN para el libro,Den sjätte natten
9146202765,es un codigo ISBN de una edicion publicada por,Wahlström & Widstrand
9146202765,está escrito en,Sueco
Annika Bryn,es autor de la obra,Den sjätte natten
Xiao Rundcrantz,es de nacionalidad,Sweden
9789175887036,es un codigo ISBN para el libro,Röd åklagare
9789175887036,es un codigo ISBN de una edicion publicada por,Bokförlaget DN
9789175887036,está escrito en,Sueco
9175887037,es un codigo ISBN para el libro,Röd åklagare
9175887037,es un codigo ISBN de una edicion publicada por,Bokförlaget DN
9175887037,está escrito en,Sueco
Xiao Rundcrantz,es autor de la obra,Röd åklagare
Röd åklagare,pertenece al género,Judicial corruption
Röd åklagare,pertenece al género,Administration of Justice
Röd åklagare,pertenece al género,Prosecution
9789021511207,es un codigo ISBN para el libro,Mijn rode schaduw
9789021511207,es un codigo ISBN de una edicion publicada por,Kosmos
9021511207,es un codigo ISBN para el libro,Mijn rode schaduw
9021511207,es un codigo ISBN de una edicion publicada por,Kosmos
Xiao Rundcrantz,es autor de la obra,Mijn rode schaduw
9789172320598,es un codigo ISBN para el libro,Röd åklagare
9789172320598,es un codigo ISBN de una edicion publicada por,MånPocket
9789172320598,está escrito en,Sueco
Cecilia Lindqvist,es de nacionalidad,Sweden
9789134508576,es un codigo ISBN para el libro,Tecknens rike
9789134508576,es un codigo ISBN de una edicion publicada por,Albert Bonniers förlag
9789134508576,está escrito en,Sueco
9134508570,es un codigo ISBN para el libro,Tecknens rike
9134508570,es un codigo ISBN de una edicion publicada por,Albert Bonniers förlag
9134508570,está escrito en,Sueco
0201570092,es un codigo ISBN para el libro,Tecknens rike
0201570092,es un codigo ISBN de una edicion publicada por,Addison-Wesley
0201570092,está escrito en,Inglés
0306816091,es un codigo ISBN para el libro,Tecknens rike
0306816091,es un codigo ISBN de una edicion publicada por,Lifelong Books/Da Capo
0306816091,está escrito en,Inglés
9780306816093,es un codigo ISBN para el libro,Tecknens rike
9780306816093,es un codigo ISBN de una edicion publicada por,Lifelong Books/Da Capo
9780306816093,está escrito en,Inglés
0306816091,es un codigo ISBN de una edicion publicada por,Da Capo Press
9780306816093,es un codigo ISBN de una edicion publicada por,Da Capo Press
0201570092,es un codigo ISBN de una edicion publicada por,Perseus Books
9780201570090,es un codigo ISBN para el libro,Tecknens rike
9780201570090,es un codigo ISBN de una edicion publicada por,Perseus Books
9780201570090,está escrito en,Inglés
Cecilia Lindqvist,es autor de la obra,Tecknens rike
Tecknens rike,pertenece al género,Writing
Tecknens rike,pertenece al género,Civilization
Tecknens rike,pertenece al género,Chinese characters
9787108030139,es un codigo ISBN para el libro,Han zi wang guo
9787108030139,es un codigo ISBN de una edicion publicada por,"Sheng huo, du shu, xin zhi san lian shu dian"
9787108030139,está escrito en,chi
7806033203,es un codigo ISBN para el libro,Han zi wang guo
7806033203,es un codigo ISBN de una edicion publicada por,Shandong hua bao chu panshe
7806033203,está escrito en,chi
Cecilia Lindqvist,es autor de la obra,Han zi wang guo
Han zi wang guo,pertenece al género,Civilization
Han zi wang guo,pertenece al género,Chinese characters
Han zi wang guo,pertenece al género,History
710112044X,es un codigo ISBN para el libro,Ling yi ge shi jie
710112044X,es un codigo ISBN de una edicion publicada por,Zhonghua shu ju
710112044X,está escrito en,chi
9787101120448,es un codigo ISBN para el libro,Ling yi ge shi jie
9787101120448,es un codigo ISBN de una edicion publicada por,Zhonghua shu ju
9787101120448,está escrito en,chi
Cecilia Lindqvist,es autor de la obra,Ling yi ge shi jie
Ling yi ge shi jie,pertenece al género,Pictorial works
Ling yi ge shi jie,pertenece al género,History
Ling yi ge shi jie,pertenece al género,Social conditions
0002721619,es un codigo ISBN para el libro,"China, empire of the written symbol"
0002721619,es un codigo ISBN de una edicion publicada por,Harvill
0002721619,está escrito en,Inglés
Cecilia Lindqvist,es autor de la obra,"China, empire of the written symbol"
"China, empire of the written symbol",pertenece al género,Civilization
"China, empire of the written symbol",pertenece al género,"China, civilization"
9789867415899,es un codigo ISBN para el libro,Han zi de gu shi (In Traditional Chinese NOT in English)
9789867415899,es un codigo ISBN de una edicion publicada por,Mao Tou Ying
9789867415899,está escrito en,cmn
9867415892,es un codigo ISBN para el libro,Han zi de gu shi (In Traditional Chinese NOT in English)
9867415892,es un codigo ISBN de una edicion publicada por,Mao Tou Ying
9867415892,está escrito en,cmn
Cecilia Lindqvist,es autor de la obra,Han zi de gu shi (In Traditional Chinese NOT in English)
Han zi de gu shi (In Traditional Chinese NOT in English),pertenece al género,Civilization
