Work ID,Title,Author,Editions,Publish_date,Subjects
OL800570W,"La deuda exterior, hemos sido vendidos?",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['G. de Anda'], 'languages': ['Spanish']}]",,"['Debts, Public -- Mexico.', 'Lotteries -- Mexico.']"
OL800571W,La Revolución Mexicana fue anarquista,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['G. de Anda'], 'languages': ['Spanish']}]",,"['Flores Magón, Ricardo, 1873-1922.', 'Politicians -- Mexico -- Biography.', 'Journalists -- Mexico -- Biography.', 'Anarchists -- Mexico -- Biography.']"
OL800573W,"Las fuentes profanas de ""Primero sueño"" y otros ensayos sorjuanistas",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Juana Inés de la Cruz, Sister, 1651-1695 -- Criticism and interpretation.', 'Mexican poetry -- To 1800 -- History and criticism.', 'Spanish poetry -- Classical period, 1500-1700 -- History and criticism.']"
OL800574W,Las torpezas de la República española,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['G. de Anda'], 'languages': ['Spanish']}]",,"['Prieto, Indalecio, 1883-1962', 'Madariaga, Salvador de, 1886-', 'National characteristics, Spanish', 'Spain -- Politics and government -- 1931-1939', 'Spain -- History -- Civil War, 1936-1939 -- Causes']"
OL800575W,La Virgen de Mesyco,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Mary, Blessed Virgin, Saint -- Apparitions and miracles -- Mexico -- Guadalupe Hidalgo.', 'Mary, Blessed Virgin, Saint -- Devotion to -- Mexico.', 'Guadalupe, Our Lady of -- Historiography.', 'Mexico -- Religious life and customs.']"
OL800577W,Sonetario cósmico de Herminia D. Ibaceta,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,[]
OL24117662W,"Antología del soneto oral-traumático, tanático, cósmico y erótico en Cuba",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Cuban poetry.', 'Erotic poetry, Cuban.']"
OL23877471W,Filosofía de la estética anterior al descubrimiento de las leyes de la creatividad,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['European poetry', 'History and criticism', 'Aesthetics']"
OL23877473W,"Antología de la poesía cósmica de Matanzas, Cuba",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Cuban poetry -- Cuba -- Matanzas (Province)', 'Cuban poetry -- 20th century.']"
OL23897162W,Antología del arquetipo cósmico,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish American poetry -- 20th century.', 'Spanish poetry -- 20th century.', 'Blue -- Poetry.']"
OL24087441W,El por qué de las dos guerras mundiales,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['War (Philosophy)', 'World War, 1914-1918', 'World War, 1939-1945', 'War and civilization']"
OL23265624W,Algunas frases célebres de hombres célebres,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Spanish Quotations', 'Quotations', 'Translations into Spanish']"
OL23657095W,Primera antología de la poesía homosexual,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish', 'English']}]",,"['Spanish poetry.', 'Spanish American poetry.', 'Homosexuality -- Poetry.']"
OL23924968W,Antología de la poesía cósmica chilena,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Chilean poetry -- 20th century.', 'Cosmology -- Poetry.']"
OL23676347W,Antología de la poesía cósmica canaria,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,['Spanish poetry -- Canary Islands.']
OL23846394W,Antología de la poesía cósmica puertorriqueña,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,['Puerto Rican poetry -- 20th century.']
OL22724011W,Los poetas contemporáneos de Juana Inés,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish Poets', 'History and criticism', 'Criticism and interpretation', 'Spanish poetry']"
OL22724013W,Demonio y genio,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Literature', 'Philosophy', 'Demonology in literature']"
OL23431488W,"Sonetos oral-traumáticos, masoquistas, tanáticos y eróticos de flores de baria poesía y otros cancioneros de los de siglos XVI y XVII",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish poetry', 'Sonnets', 'Spanish Erotic poetry']"
OL23217870W,Leche y voz,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmacion Hispanista'], 'languages': ['Spanish']}]",,['Archetypes in literature']
OL23129946W,Poesía esquizofrénica,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Spanish American poetry', 'History and criticism', 'Spanish poetry', 'Schizophrenia in literature', 'Literature and mental illness']"
OL15485021W,Personalidad metafísica del poeta,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,[]
OL32755104W,"La copla real en Castilla del ""Cancionero del siglo XV"" (Brian Dutton)",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Couplets', 'Spanish poetry']"
OL32417828W,Veinte poemas para Alfonsina,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Spanish American poetry', 'Poetry', 'History and criticism']"
OL32974346W,"Antología de la poesía oral-traumática y cósmica de cuatro poetas de Oriente, Cuba",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A. C.'], 'languages': ['Spanish']}]",,[]
OL33050746W,Génesis del psicoanálisis literario,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Latin American poetry', 'Psychoanalysis in literature', 'Symbolism in literature']"
OL32798825W,"Sonetos oral - traumáticos, masoquistas, tanáticos y eróticos de Flores de Baria Poesía y otros cancioneros de los dsiglos XVI y XVII",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish poetry', 'Spanish Sonnets', 'Spanish Erotic poetry', 'Poetry', 'Collections', 'Classical period']"
OL32702002W,Catorce decimistas cubanos del siglo XX,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A. C.'], 'languages': ['Spanish']}]",,[]
OL32404534W,Antología temática de las meditaciones de Marco Aurelio,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A. C.'], 'languages': ['Spanish']}]",,['Criticism and interpretation']
OL32366082W,"Cicerón, Horacio y Epicteto",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A. C.'], 'languages': ['Spanish']}]",,"['Influence (Literary, artistic, etc.)']"
OL32366099W,Heráclito y Platón,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A. C.'], 'languages': ['Spanish']}]",,"['Influence (Literary, artistic, etc.)']"
OL32366452W,"José de Espronceda, su trauma oral",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Spanish American poetry', 'Spanish poetry', 'Erotic poetry', 'Masochism', 'Poetry']"
OL24094977W,Antologia temática del refranero hispano,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,['Spanish Proverbs']
OL23416507W,Genesis del psicoanalisis literario,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish American poetry', 'Spanish poetry']"
OL23437395W,Romancero de la hermosa Xarifa,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Folk poetry', 'History and criticism', 'Spanish Epic poetry', 'Romanceros', 'Abencerraje']"
OL38443128W,La locura en la poesía cósmica de Antonio Ramírez Fernández,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Criticism and interpretation', 'Mental illness in literature']"
OL39396230W,Intento de psicoanalisis del Homo Hispanus,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Características nacionales españolas', 'Estereotipos (Psicología)']"
OL32575805W,Elegias sublimes,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmacion Hispanista, A. C.'], 'languages': ['Spanish']}]",,"['Spanish Elegiac poetry', 'Spanish poetry', 'Elegiac poetry']"
OL32402237W,Antología del soneto oral-traumático y cósmico,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Spanish American Sonnets', 'Spanish Sonnets']"
OL32402342W,Las fuentes éticas de Martí,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,"['Criticism and interpretation', 'Ethics in literature']"
OL22111615W,Antología de la poesía cósmica cubana,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,['Cuban poetry.']
OL22392415W,Origen mítico del socialismo,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Classical literature', 'Socialism', 'Philosophy', 'Socialism and literature', 'Spanish literature', 'Criticism and interpretation', 'History']"
OL18774396W,Céspedes,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Céspedes, Carlos Manuel de, -- 1819-1874', 'Revolutionaries -- Cuba', 'Presidents -- Cuba', 'Cuba -- History -- Insurrection, 1868-1878']"
OL18710137W,Antología de la poesía tanática de nueve poetas hispanoamericanos,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish American poetry -- Women authors', 'Spanish American poetry -- 20th century']"
OL15958649W,Sonetario de la Rosa tanatica y el Ruiseñor,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish American Sonnets', 'Spanish Sonnets']"
OL16516010W,Antología hispana del soneto tanático,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Sonnets, Spanish.', 'Sonnets, Spanish American.', 'Death -- Poetry.']"
OL16606477W,El vino cósmico,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Translations into Spanish', 'Mexican poetry', 'Poetry', 'Wine in literature']"
OL23673024W,Homenaje a Fredo Arias de la Canal,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['publisher not identified'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['s.n.]'], 'languages': ['Spanish']}]",,"['Spanish poetry', 'History and criticism']"
OL32613818W,"Comentario sobre el ""Romancero General de la (Isla de) La Gomera (Canarias)""",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista,  A. C.'], 'languages': ['Spanish']}]",,"['Spanish Ballads', 'Texts', 'Criticism and interpretation']"
OL22306184W,"Poemas masoquistas, de rechazo, venganza, tanáticos y eróticos del ""Cancionero del siglo XV"" (Brian Dutton)",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente De Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Spanish Erotic poetry', 'Spanish Songs', 'Spanish poetry', 'Masochism in literature']"
OL23964814W,Antología de la poesía cósmica de La Habana,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispana'], 'languages': ['Spanish']}]",,['Cuban poetry -- Cuba -- Havana.']
OL32477421W,"Cuatro documentos relativos a Sor Juana (México, 1947) (edición facsimilar)",Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A.C.'], 'languages': ['Spanish']}]",,[]
OL32711863W,Antología de la poesía oral-traumática y cósmica de Francis Sánchez e Ileana Álvarez González,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista, A. C.'], 'languages': ['Spanish']}]",,"['Poesía cubana', 'Literatura cubana']"
OL32787447W,El hijo del Ahuizote,Fredo Arias de la Canal,"[{'isbn': '', 'publishers': ['Frente de Afirmación Hispanista'], 'languages': ['Spanish']}]",,"['Politics and government', 'Press coverage', 'Caricatures and cartoons', 'Hijo del Ahuizote (Mexico City, Mexico : 1885)']"
OL806960W,Vocablos indígenas de Baja California Sur,Gilberto Ibarra Rivera,"[{'isbn': '9786077503583', 'publishers': ['Instituto Sudcaliforniano de Cultura'], 'languages': ['Spanish']}, {'isbn': '9686133240', 'publishers': ['Gobierno de Baja California Sur, Secretaría de Bienestar Social, Consejo Editorial, Dirección de Educación Estatal'], 'languages': ['Spanish']}]",,"['Indians of Mexico', 'Languages', 'Glossaries, vocabularies', 'Spanish language', 'Foreign words and phrases', 'Indian']"
OL806957W,El habla popular en B.C.S,Gilberto Ibarra Rivera,"[{'isbn': '', 'publishers': ['Consejo Nacional para la Cultura y las Artes', 'H. VI Ayuntamiento de La Paz, B.C. Sur'], 'languages': ['Spanish']}]",,"['Spanish language -- Dialects -- Mexico -- Baja California Sur.', 'Spanish language -- Provincialisms -- Mexico -- Baja California Sur -- Glossaries, vocabularies, etc.']"
OL806958W,Escritos y escritores de temas sudcalifornianos,Gilberto Ibarra Rivera,"[{'isbn': '9686133615', 'publishers': ['Gobierno del Estado de Baja California Sur, Secretaría de Educación Pública'], 'languages': ['Spanish']}]",,"['Mexican literature -- Mexico -- Baja California (State) -- History and criticism.', 'Authors, Mexican -- Mexico -- Baja California (State) -- Biography.']"
OL806959W,Historia de la educación en Baja California Sur,Gilberto Ibarra Rivera,"[{'isbn': '9686133372', 'publishers': ['[s.n.]'], 'languages': ['Spanish']}]",,['Education -- Mexico -- Baja California Sur -- History -- 19th century.']
OL23811889W,El habla popular en Baja California Sur,Gilberto Ibarra Rivera,"[{'isbn': '', 'publishers': ['Gobierno del Estado de Baja California Sur, Secretaría de Educación Pública, Coordinación de Programas de Bienestar Social, Instituto Sudcaliforniano de Cultura'], 'languages': ['Spanish']}]",,"['Spanish language -- Dialects -- Mexico -- Baja California Sur.', 'Spanish language -- Provincialisms -- Mexico -- Baja California Sur -- Glossaries, vocabularies, etc.']"
OL32278802W,"La Paz, ciudad y puerto mexicano",Gilberto Ibarra Rivera,"[{'isbn': '9786078478958', 'publishers': ['Gobierno del Estado de Baja California Sur, Secretaría de Cultura', 'Instituto Sudcaliforniano de Cultura', 'Archivo Histórico Pablo L. Martínez'], 'languages': ['Spanish']}]",,"['History', 'Description and travel', 'Buildings, structures']"
OL43507190W,Diccionario sudcaliforniano,Gilberto Ibarra Rivera,"[{'isbn': '9786078478040', 'publishers': ['Instituto Sudcaliforniano de Cultura', 'Gobierno del Estado de Baja Califonia Sur', 'Consejo Nacional para la Cultura y las Artes'], 'languages': ['Spanish']}]",,['Encyclopedias']
OL7828098W,"Henestrosa, hombre de un siglo",Alexandra Reyes Haiducovich,"[{'isbn': '9707015950', 'publishers': ['Sindicato Nacional de Trabajadores de la Educación', 'Senado de la República', 'M.A. Porrúa'], 'languages': ['Spanish']}]",,"['Henestrosa, Andrés, -- 1906-2008.', 'Centenarians -- Mexico -- Biography.', 'Intellectuals -- Mexico -- Biography.', 'Journalists -- Mexico -- Biography.', 'Mexico -- Biography.']"
OL7828099W,"Henestrosa, Juárez en mi alma",Alexandra Reyes Haiducovich,"[{'isbn': '9789708190787', 'publishers': ['Miguel Ángel Porrúa'], 'languages': ['Spanish']}]",,"['Juárez, Benito, -- 1806-1872', 'Mexico -- Biography']"
OL7828100W,Montaña negra,Alexandra Reyes Haiducovich,"[{'isbn': '9707010150', 'publishers': ['M.A. Porrúa Grupo Editorial'], 'languages': ['Spanish']}]",,"['Haiducovich, Alejandro, 1897-1989 -- Fiction.', 'Immigrants -- Mexico -- Fiction.']"
OL762230W,Alta costura,Beatriz Espejo,"[{'isbn': '9687723181', 'publishers': ['Tusquets Editores México'], 'languages': ['Spanish']}]",,[]
OL762231W,Alta Costura,Beatriz Espejo,"[{'isbn': '9789687723181', 'publishers': ['Tusquets'], 'languages': ['Spanish']}]",2002-06-01 00:00:00,"['Mystery & Detective - General', 'Fiction', 'Spanish: Adult Fiction']"
OL762232W,Antología personal,Beatriz Espejo,"[{'isbn': '', 'publishers': ['Universidad Veracruzana'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Universidad Veracruzana, Dirección Editorial'], 'languages': ['Spanish']}]",,[]
OL762245W,Breve biografía de Leonardo da Vinci,Beatriz Espejo,"[{'isbn': '', 'publishers': ['[Secretaría de Educación Pública, Subsecretaría de Asuntos Culturales]'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['[Secretaría de Educación Pública, Subsecretaría de Asuntos Culturales]'], 'languages': ['Spanish']}]",,"['Leonardo, da Vinci, 1452-1519']"
OL762246W,Dr. Atl,Beatriz Espejo,"[{'isbn': '9686658246', 'publishers': ['Fondo Editorial de la Plástica Mexicana'], 'languages': ['Spanish']}, {'isbn': '9789686658248', 'publishers': ['Fondo Editorial de la Plastica Mexicana'], 'languages': ['Spanish']}]",,"['Atl, Dr., 1875-1964 -- Catalogs', 'Landscape in art -- Catalogs']"
OL762247W,Muros de azogue,Beatriz Espejo,"[{'isbn': '9682902088', 'publishers': ['Secretaria de Educación Publica'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Diógenes'], 'languages': ['Spanish']}]",,[]
OL39143057W,Si Muero Lejos de Ti,Beatriz Espejo,"[{'isbn': '9781502781598', 'publishers': ['CreateSpace Independent Publishing Platform'], 'languages': ['Spanish']}, {'isbn': '9786074571790', 'publishers': ['Lectorum, S.A. de C.V.'], 'languages': ['Spanish']}]",,[]
OL762233W,Confiar en el milagro,Beatriz Espejo,"[{'isbn': '9686190848', 'publishers': ['Universidad de Colima'], 'languages': ['Spanish']}]",,[]
OL762234W,Cuentos Reunidos,Beatriz Espejo,"[{'isbn': '9789681673673', 'publishers': ['Fondo De Cultura Economica USA'], 'languages': ['Spanish']}]",2005-06-30 00:00:00,"['Non-Classifiable', 'Spanish: Adult Nonfiction']"
OL762235W,De cuerpo entero,Beatriz Espejo,"[{'isbn': '9686044477', 'publishers': ['Coordinación de Difusión Cultural, Dirección de Literatura, Universidad Nacional Autónoma de México', 'Ediciones Corunda'], 'languages': ['Spanish']}]",,[]
OL762236W,El Cantor Pecador/ The Sinning Singer (La Letra Herida),Beatriz Espejo,"[{'isbn': '9789682318443', 'publishers': ['Siglo Xxi Ediciones'], 'languages': ['Spanish']}]",1993-03-12 00:00:00,"['Short Stories (single author)', 'Fiction', 'Spanish: Adult Fiction']"
OL762237W,El ángel de mármol,Beatriz Espejo,"[{'isbn': '9789688349090', 'publishers': ['Universidad Veracruzana'], 'languages': ['Spanish']}]",,[]
OL762238W,Historia de la pintura mexicana,Beatriz Espejo,"[{'isbn': '', 'publishers': ['Comermex', 'Editorial Armonía'], 'languages': ['Spanish']}]",,"['Painting, Mexican']"
OL762239W,José García Ocejo o el gozo de vivir,Beatriz Espejo,"[{'isbn': '9701843118', 'publishers': ['Consejo Nacional para la Cultura y las Artes, Dirección General de Publicaciones'], 'languages': ['Spanish']}]",,"['García Ocejo, José, -- 1928- -- Criticism and interpretation.']"
OL762240W,"Julio Torri, voyerista desencantado",Beatriz Espejo,"[{'isbn': '9688377309', 'publishers': ['Universidad Nacional Autónoma de México, Instituto de Investigaciones Filológicas, Centro de Estudios Literarios'], 'languages': ['Spanish']}]",,"['Torri, Julio 1889-1970.', 'Authors, Mexican -- 20th century -- Biography.']"
OL762241W,La hechicera,Beatriz Espejo,"[{'isbn': '9684841841', 'publishers': ['Instituto Mexiquense de Cultura'], 'languages': ['Spanish']}]",,[]
OL762244W,Todo lo hacemos en familia,Beatriz Espejo,"[{'isbn': '9707140011', 'publishers': ['Editorial Aldus'], 'languages': ['Spanish']}]",,[]
OL22747657W,María Victoria,Beatriz Espejo,"[{'isbn': '9786077850366', 'publishers': ['Documentación y Estudios de Mujeres'], 'languages': ['Spanish']}]",,"['Actresses', 'Singers', 'Biography']"
OL30682123W,Palacio de la Memoria,Beatriz Espejo,"[{'isbn': '9781077117501', 'publishers': ['Independently Published'], 'languages': ['Spanish']}]",,[]
OL31912356W,El ansia de volar y otros cuentos,Beatriz Espejo,"[{'isbn': '9786074904376', 'publishers': ['Fondo Editorial Estado de México', 'Universidad Autónoma del Estado de México'], 'languages': ['Spanish']}]",,"['Fiction', 'Women']"
OL24095750W,Marilyn en la cama y otros cuentos,Beatriz Espejo,"[{'isbn': '9789702406242', 'publishers': ['Nueva Imagen'], 'languages': ['Spanish']}]",,[]
OL15785794W,De Cuerpo Entero,Beatriz Espejo,"[{'isbn': '', 'publishers': ['Ediciones Corunda, s.a. de c.v.'], 'languages': ['Spanish']}]",,[]
OL15629716W,Seis niñas ahogadas en una gota de agua,Beatriz Espejo,"[{'isbn': '9789686851878', 'publishers': ['Documentación y Estudios de Mujeres', 'Universidad Autónoma de Nuevo León'], 'languages': ['Spanish']}]",,[]
OL17051015W,En religiosos incendios,Beatriz Espejo,"[{'isbn': '9683637701', 'publishers': ['Universidad Nacional Autónoma de México, Coordinación de Humanidades, Dirección General de Publicaciones'], 'languages': ['Spanish']}]",,"['Villanueva Cervantes Espinosa de los Monteros, Sebastiana, Sister, 1671-1737.', 'Monastic and religious life of women -- Mexico -- History -- 17th century -- Sources.', 'Monastic and religious life of women -- Mexico -- History -- 18th century -- Sources.', 'Nuns -- Mexico -- Biography.']"
OL18743587W,El espejo de Beatriz,Beatriz Espejo,"[{'isbn': '9789685382601', 'publishers': ['Instituto de Cultura de Yucatán', 'Ficticia'], 'languages': ['Spanish']}]",,"['Short stories, Mexican', 'Mexican fiction -- 21st century']"
OL762242W,Oficios y menesteres,Beatriz Espejo,"[{'isbn': '9688402168', 'publishers': ['Dirección de Difusión Cultural, Departamento Editorial'], 'languages': ['Spanish']}]",,"['Women -- Mexico -- History.', 'Mexico -- Intellectual life.']"
OL762243W,Palabra de honor,Beatriz Espejo,"[{'isbn': '9688892114', 'publishers': ['Gobierno del Estado de Tabasco, ICT Ediciones', 'Gobierno del Estado de Tabasco'], 'languages': ['Spanish']}]",,"['Authors, Mexican -- 20th century -- Interviews.', 'Authors -- 20th century -- Interviews.']"
OL19582421W,Mujeres engañadas,Beatriz Espejo,"[{'isbn': '9789681913618', 'publishers': ['Alfaguara'], 'languages': ['Spanish']}, {'isbn': '9681913612', 'publishers': ['Alfaguara'], 'languages': ['Spanish']}]",2004-05-01 00:00:00,"['Fiction - General', 'Fiction', 'Spanish: Adult Fiction', 'General', 'Anthologies (multiple authors)']"
OL19162601W,Atrapadas en la casa,Beatriz Espejo,"[{'isbn': '9789706433954', 'publishers': ['Selector'], 'languages': ['Spanish']}, {'isbn': '9706433953', 'publishers': ['Selector'], 'languages': ['Spanish']}]",2002-01-01 00:00:00,"['Anthologies (multiple authors)', 'Caribbean & Latin American', 'Fiction', 'Spanish: Adult Fiction', 'Spanish: Adult Nonfiction']"
OL17784862W,Atrapadas en la madre,Beatriz Espejo,"[{'isbn': '9707701242', 'publishers': ['Alfaguara'], 'languages': ['Spanish']}]",,"['Short stories, Spanish.', 'Spanish fiction -- 21st century.', 'Motherhood -- Fiction.']"
OL19383295W,Atrapadas en la cama,Beatriz Espejo,"[{'isbn': '9681911695', 'publishers': ['Alfaguara', 'Brand: Alfaguara'], 'languages': ['Spanish']}]",,"['Mexican fiction -- Women authors.', 'Mexican fiction -- 20th century.', 'Erotic stories, Mexican.']"
OL22392322W,Fuego cruzado,Beatriz Espejo,"[{'isbn': '9789701879443', 'publishers': ['Fondo Regional para la Cultura y las Artes, Zona Centro'], 'languages': ['Spanish']}]",,"['Mexican fiction', 'Mexican Short stories']"
OL32457816W,El vuelo del colibrí,Beatriz Espejo,"[{'isbn': '9786077909453', 'publishers': ['Editorial Atrament', 'Secretaría de Cultura, Dirección General de Publicaciones'], 'languages': ['Spanish']}]",,"['Mexican prose literature', 'Mexican fiction', 'Mexican Short stories']"
OL765454W,"Noticias sobre Juan Rulfo, 1784-2003",Alberto Vital Díaz,"[{'isbn': '9685208271', 'publishers': ['Ediciones RM', 'Fondo de Cultura Económica'], 'languages': ['Spanish']}]",,"['Rulfo, Juan.', 'Authors, Mexican -- 20th century -- Biography.']"
OL765448W,El arriero en el Danubio,Alberto Vital Díaz,"[{'isbn': '9683634893', 'publishers': ['Universidad Nacional Autónoma de México, Instituto de Investigaciones Filológicas, Centro de Estudios Literarios'], 'languages': ['Spanish']}]",,"['Rulfo, Juan -- Criticism and interpretation.', 'Rulfo, Juan -- Translations into German -- History and criticism.']"
OL765449W,Enrique Olivares Santana,Alberto Vital Díaz,"[{'isbn': '9707280433', 'publishers': ['Universidad Autónoma de Aguascalientes', 'H. Congreso del Estado de Aguascalientes', 'Cámara de Senadores, LIX Legislatura'], 'languages': ['Spanish']}]",,"['Olivares Santana, Enrique, -- 1920-2004', 'Statesmen -- Mexico -- Biography', 'Revolutionaries -- Mexico -- Biography', 'Mexico -- Politics and government -- 20th century']"
OL765450W,Jardín errante,Alberto Vital Díaz,"[{'isbn': '9682321549', 'publishers': ['Siglo Veintiuno Editores'], 'languages': ['Spanish']}]",,[]
OL765451W,La cama de Procusto,Alberto Vital Díaz,"[{'isbn': '9683648665', 'publishers': ['Universidad Nacional Autónoma de México, Instituto de Investigaciones Filológicas, Centro de Estudios Literarios'], 'languages': ['Spanish']}]",,"['Mexican poetry -- 20th century -- History and criticism.', 'Anthologies -- History and criticism.']"
OL765452W,Lejos de las fiestas,Alberto Vital Díaz,"[{'isbn': '9683616860', 'publishers': ['Coordinación de Difusión Cultural, Dirección de Literatura/UNAM'], 'languages': ['Spanish']}]",,[]
OL765453W,Lenguaje y poder en Pedro Páramo,Alberto Vital Díaz,"[{'isbn': '9682948681', 'publishers': ['Consejo Nacional para la Cultura y las Artes'], 'languages': ['Spanish']}]",,"['Rulfo, Juan.', 'Power (Social sciences) in literature.', 'Oral communication in literature.']"
OL765455W,Teatro de ángeles,Alberto Vital Díaz,"[{'isbn': '', 'publishers': ['Gatopardo'], 'languages': ['Spanish']}]",,[]
