subject,relation,object
Bologna fra storia e fantasia,pertenece al género,Fortification
Marcella Albani,es de nacionalidad,Italy
Martine Brochard,es de nacionalidad,Italy
Daniela Rocca,es de nacionalidad,Italy
9788866080305,es un codigo ISBN para el libro,La gestazione del castoro
9788866080305,es un codigo ISBN de una edicion publicada por,Neos
9788866080305,está escrito en,Italiano
Daniela Rocca,es autor de la obra,La gestazione del castoro
La gestazione del castoro,pertenece al género,Diaries
La gestazione del castoro,pertenece al género,Italians
La gestazione del castoro,pertenece al género,History
9788895283807,es un codigo ISBN para el libro,I piedi di Mary Poppins
9788895283807,es un codigo ISBN de una edicion publicada por,Antigone
9788895283807,está escrito en,Italiano
Daniela Rocca,es autor de la obra,I piedi di Mary Poppins
Susanna Agnelli,es de nacionalidad,Italy
8804306440,es un codigo ISBN para el libro,Vestivamo alla marinara
8804306440,es un codigo ISBN de una edicion publicada por,Arnoldo Mondadori
8804306440,está escrito en,Italiano
Susanna Agnelli,es autor de la obra,Vestivamo alla marinara
0297771027,es un codigo ISBN para el libro,We always wore sailor suits
0297771027,es un codigo ISBN de una edicion publicada por,"Orion Publishing Group, Limited"
0297771027,es un codigo ISBN de una edicion publicada por,Weidenfeld and Nicolson
0297771027,está escrito en,Inglés
067075322X,es un codigo ISBN para el libro,We always wore sailor suits
067075322X,es un codigo ISBN de una edicion publicada por,Viking Press
067075322X,está escrito en,Inglés
Susanna Agnelli,es autor de la obra,We always wore sailor suits
We always wore sailor suits,pertenece al género,"Fascism, italy"
0297790129,es un codigo ISBN para el libro,Street children
0297790129,es un codigo ISBN de una edicion publicada por,Weidenfeld and Nicolson
0297790129,está escrito en,Inglés
0297790129,es un codigo ISBN de una edicion publicada por,"Orion Publishing Group, Limited"
Susanna Agnelli,es autor de la obra,Street children
Street children,pertenece al género,Vagrant Children
Street children,pertenece al género,Child welfare
Street children,pertenece al género,Vagrant children
2701306957,es un codigo ISBN para el libro,"Les Enfants de la rue, l'autre visage de la ville"
2701306957,es un codigo ISBN de una edicion publicada por,Berger-Levrault
2701306957,está escrito en,Francés
Susanna Agnelli,es autor de la obra,"Les Enfants de la rue, l'autre visage de la ville"
"Les Enfants de la rue, l'autre visage de la ville",pertenece al género,Street children
9783492107266,es un codigo ISBN para el libro,Wir trugen immer Matrosenkleider
9783492107266,es un codigo ISBN de una edicion publicada por,Piper
9783492107266,está escrito en,Alemán
3492107265,es un codigo ISBN para el libro,Wir trugen immer Matrosenkleider
3492107265,es un codigo ISBN de una edicion publicada por,Piper
3492107265,está escrito en,Alemán
Susanna Agnelli,es autor de la obra,Wir trugen immer Matrosenkleider
Wir trugen immer Matrosenkleider,pertenece al género,Susanna Agnelli
8804379022,es un codigo ISBN para el libro,Questo libro è tuo
8804379022,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804379022,está escrito en,Italiano
Susanna Agnelli,es autor de la obra,Questo libro è tuo
9783596220373,es un codigo ISBN para el libro,Wir trugen immer Matrosenkleider.
9783596220373,es un codigo ISBN de una edicion publicada por,"Fischer-TB.-Vlg.,Ffm"
3596220378,es un codigo ISBN para el libro,Wir trugen immer Matrosenkleider.
3596220378,es un codigo ISBN de una edicion publicada por,"Fischer-TB.-Vlg.,Ffm"
Susanna Agnelli,es autor de la obra,Wir trugen immer Matrosenkleider.
0517341417,es un codigo ISBN para el libro,The Encyclopedia of Italian cooking
0517341417,es un codigo ISBN de una edicion publicada por,Crescent Books
0517341417,está escrito en,Inglés
Susanna Agnelli,es autor de la obra,The Encyclopedia of Italian cooking
The Encyclopedia of Italian cooking,pertenece al género,Italian Cookery
The Encyclopedia of Italian cooking,pertenece al género,Italian Cooking
2731800909,es un codigo ISBN para el libro,Encyclopédie de la cuisine italienne
2731800909,es un codigo ISBN de una edicion publicada por,Compagnie Internationale du Livre
2731800909,está escrito en,Francés
9782731800906,es un codigo ISBN para el libro,Encyclopédie de la cuisine italienne
9782731800906,es un codigo ISBN de una edicion publicada por,Compagnie Internationale du Livre
9782731800906,está escrito en,Francés
Susanna Agnelli,es autor de la obra,Encyclopédie de la cuisine italienne
Encyclopédie de la cuisine italienne,pertenece al género,Italian Cooking
Mario Benzing,es de nacionalidad,Italy
Giuliana Sgrena,es de nacionalidad,Italy
9781931859394,es un codigo ISBN para el libro,Friendly Fire
9781931859394,es un codigo ISBN de una edicion publicada por,Haymarket Books
9781931859394,está escrito en,Inglés
1931859396,es un codigo ISBN para el libro,Friendly Fire
1931859396,es un codigo ISBN de una edicion publicada por,Haymarket Books
1931859396,está escrito en,Inglés
3548369219,es un codigo ISBN para el libro,Friendly Fire
3548369219,es un codigo ISBN de una edicion publicada por,Ullstein Buchverlage GmbH
3548369219,es un codigo ISBN de una edicion publicada por,Ullstein Taschenbuchvlg.
3548369219,está escrito en,Alemán
9783548369211,es un codigo ISBN para el libro,Friendly Fire
9783548369211,es un codigo ISBN de una edicion publicada por,Ullstein Buchverlage GmbH
9783548369211,es un codigo ISBN de una edicion publicada por,Ullstein Taschenbuchvlg.
9783548369211,está escrito en,Alemán
Giuliana Sgrena,es autor de la obra,Friendly Fire
Friendly Fire,pertenece al género,Journalists
Friendly Fire,pertenece al género,USA
Friendly Fire,pertenece al género,Italian Personal narratives
8872852668,es un codigo ISBN para el libro,Alla scuola dei Taleban
8872852668,es un codigo ISBN de una edicion publicada por,Manifestolibri
8872852668,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Alla scuola dei Taleban
Alla scuola dei Taleban,pertenece al género,Islamic fundamentalism
Alla scuola dei Taleban,pertenece al género,Taliban
8807171120,es un codigo ISBN para el libro,Fuoco amico
8807171120,es un codigo ISBN de una edicion publicada por,Feltrinelli
8807171120,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Fuoco amico
Fuoco amico,pertenece al género,"Iraq War, 2003-"
Fuoco amico,pertenece al género,Italian Personal narratives
Fuoco amico,pertenece al género,Journalists
8872853311,es un codigo ISBN para el libro,Il fronte Iraq
8872853311,es un codigo ISBN de una edicion publicada por,Manifestolibri
8872853311,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Il fronte Iraq
Il fronte Iraq,pertenece al género,History
Il fronte Iraq,pertenece al género,"Iraq War, 2003-"
Il fronte Iraq,pertenece al género,Italian Personal narratives
9788842819370,es un codigo ISBN para el libro,Rivoluzioni violate
9788842819370,es un codigo ISBN de una edicion publicada por,Il saggiatore
9788842819370,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Rivoluzioni violate
Rivoluzioni violate,pertenece al género,Women
Rivoluzioni violate,pertenece al género,Political activity
Rivoluzioni violate,pertenece al género,Social conditions
9788807171468,es un codigo ISBN para el libro,Il prezzo del velo
9788807171468,es un codigo ISBN de una edicion publicada por,Feltrinelli
9788807171468,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Il prezzo del velo
Il prezzo del velo,pertenece al género,Muslim women
Il prezzo del velo,pertenece al género,Social conditions
Il prezzo del velo,pertenece al género,Hijab (Islamic clothing)
9961645847,es un codigo ISBN para el libro,Embuscade à Bagdad
9961645847,es un codigo ISBN de una edicion publicada por,Casbah éditions
9961645847,está escrito en,Francés
9789961645840,es un codigo ISBN para el libro,Embuscade à Bagdad
9789961645840,es un codigo ISBN de una edicion publicada por,Casbah éditions
9789961645840,está escrito en,Francés
Giuliana Sgrena,es autor de la obra,Embuscade à Bagdad
Embuscade à Bagdad,pertenece al género,"Iraq War, 2003-2011"
Embuscade à Bagdad,pertenece al género,Italian Personal narratives
Embuscade à Bagdad,pertenece al género,"Kidnapping, 2005"
9788807171840,es un codigo ISBN para el libro,Il ritorno
9788807171840,es un codigo ISBN de una edicion publicada por,G. Feltrinelli
9788807171840,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Il ritorno
Il ritorno,pertenece al género,Travel
Il ritorno,pertenece al género,Description and travel
Il ritorno,pertenece al género,History
9788842826071,es un codigo ISBN para el libro,Manifesto per la verità
9788842826071,es un codigo ISBN de una edicion publicada por,Il Saggiatore
9788842826071,está escrito en,Italiano
Giuliana Sgrena,es autor de la obra,Manifesto per la verità
Manifesto per la verità,pertenece al género,Fake news
Manifesto per la verità,pertenece al género,Hoaxes in mass media
Manifesto per la verità,pertenece al género,Disinformation
Antonio Amurri,es de nacionalidad,Italy
8824703909,es un codigo ISBN para el libro,Vita in famiglia
8824703909,es un codigo ISBN de una edicion publicada por,Mondadori per la scuola
8824703909,está escrito en,Italiano
9788824703901,es un codigo ISBN para el libro,Vita in famiglia
9788824703901,es un codigo ISBN de una edicion publicada por,Mondadori per la scuola
9788824703901,está escrito en,Italiano
Antonio Amurri,es autor de la obra,Vita in famiglia
8804348798,es un codigo ISBN para el libro,Piccolissimo
8804348798,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804348798,está escrito en,Italiano
Antonio Amurri,es autor de la obra,Piccolissimo
8804325623,es un codigo ISBN para el libro,Qui lo dico e qui lo nego
8804325623,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804325623,está escrito en,Italiano
Antonio Amurri,es autor de la obra,Qui lo dico e qui lo nego
8804299169,es un codigo ISBN para el libro,Più di là che di qua
8804299169,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804299169,está escrito en,Italiano
Antonio Amurri,es autor de la obra,Più di là che di qua
Domiziana Giordano,es de nacionalidad,Italy
Sandra Milo,es de nacionalidad,Italy
9040088012,es un codigo ISBN para el libro,Emaille
9040088012,es un codigo ISBN de una edicion publicada por,Waanders
9040088012,está escrito en,Neerlandés
Sandra Milo,es autor de la obra,Emaille
Emaille,pertenece al género,Enamel and enameling
Emaille,pertenece al género,Exhibitions
Giulio Angioni,es de nacionalidad,Italy
8835929199,es un codigo ISBN para el libro,Potere senza Stato
8835929199,es un codigo ISBN de una edicion publicada por,Editori Riuniti
8835929199,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Potere senza Stato
Potere senza Stato,pertenece al género,Political anthropology
Potere senza Stato,pertenece al género,Congresses
Potere senza Stato,pertenece al género,The State
9788889801185,es un codigo ISBN para el libro,Una ignota compagnia
9788889801185,es un codigo ISBN de una edicion publicada por,Il maestrale
9788889801185,está escrito en,Italiano
8889801182,es un codigo ISBN para el libro,Una ignota compagnia
8889801182,es un codigo ISBN de una edicion publicada por,Il maestrale
8889801182,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Una ignota compagnia
8884673658,es un codigo ISBN para el libro,Sardegna
8884673658,es un codigo ISBN de una edicion publicada por,CUEC
8884673658,es un codigo ISBN de una edicion publicada por,ISRE
8884673658,está escrito en,Italiano
9788884673657,es un codigo ISBN para el libro,Sardegna
9788884673657,es un codigo ISBN de una edicion publicada por,CUEC
9788884673657,es un codigo ISBN de una edicion publicada por,ISRE
9788884673657,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Sardegna
Sardegna,pertenece al género,Italians
Sardegna,pertenece al género,Congresses
Sardegna,pertenece al género,Ethnic identity
9788864290232,es un codigo ISBN para el libro,Doppio cielo
9788864290232,es un codigo ISBN de una edicion publicada por,Il maestrale
9788864290232,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Doppio cielo
9788884674906,es un codigo ISBN para el libro,Tempus
9788884674906,es un codigo ISBN de una edicion publicada por,CUEC
9788884674906,está escrito en,srd
Giulio Angioni,es autor de la obra,Tempus
9788838922725,es un codigo ISBN para el libro,Afa
9788838922725,es un codigo ISBN de una edicion publicada por,Sellerio
9788838922725,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Afa
9788862020947,es un codigo ISBN para el libro,Sardonica
9788862020947,es un codigo ISBN de una edicion publicada por,Ilisso
9788862020947,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Sardonica
888470040X,es un codigo ISBN para el libro,Pane e formaggio e altre cose di Sardegna
888470040X,es un codigo ISBN de una edicion publicada por,Zonza
888470040X,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Pane e formaggio e altre cose di Sardegna
Pane e formaggio e altre cose di Sardegna,pertenece al género,Folklore
Pane e formaggio e altre cose di Sardegna,pertenece al género,Food habits
Pane e formaggio e altre cose di Sardegna,pertenece al género,Social life and customs
8820477777,es un codigo ISBN para el libro,Sguardi e modelli
8820477777,es un codigo ISBN de una edicion publicada por,FrancoAngeli
8820477777,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Sguardi e modelli
Sguardi e modelli,pertenece al género,Ethnology
Sguardi e modelli,pertenece al género,Philosophy
Sguardi e modelli,pertenece al género,Methodology
9788838926532,es un codigo ISBN para el libro,Il dito alzato
9788838926532,es un codigo ISBN de una edicion publicada por,Sellerio
9788838926532,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Il dito alzato
9788864291260,es un codigo ISBN para el libro,Oremari
9788864291260,es un codigo ISBN de una edicion publicada por,Il maestrale
9788864291260,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Oremari
9782864245131,es un codigo ISBN para el libro,A table !
9782864245131,es un codigo ISBN de una edicion publicada por,Editions Métailié
2864245132,es un codigo ISBN para el libro,A table !
2864245132,es un codigo ISBN de una edicion publicada por,Editions Métailié
Giulio Angioni,es autor de la obra,A table !
9788838925030,es un codigo ISBN para el libro,Gabbiani sul Carso
9788838925030,es un codigo ISBN de una edicion publicada por,Sellerio
9788838925030,está escrito en,Italiano
8838925038,es un codigo ISBN para el libro,Gabbiani sul Carso
8838925038,es un codigo ISBN de una edicion publicada por,Sellerio
8838925038,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Gabbiani sul Carso
8886109202,es un codigo ISBN para el libro,L' oro di Fraus
8886109202,es un codigo ISBN de una edicion publicada por,Il Maestrale
8886109202,está escrito en,Italiano
9788886109208,es un codigo ISBN para el libro,L' oro di Fraus
9788886109208,es un codigo ISBN de una edicion publicada por,Il Maestrale
9788886109208,está escrito en,Italiano
Giulio Angioni,es autor de la obra,L' oro di Fraus
8886109474,es un codigo ISBN para el libro,Il gioco del mondo
8886109474,es un codigo ISBN de una edicion publicada por,Il maestrale
8886109474,está escrito en,Italiano
9788886109475,es un codigo ISBN para el libro,Il gioco del mondo
9788886109475,es un codigo ISBN de una edicion publicada por,Il maestrale
9788886109475,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Il gioco del mondo
8886434138,es un codigo ISBN para el libro,Santa Gilla
8886434138,es un codigo ISBN de una edicion publicada por,Demos
8886434138,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Santa Gilla
Santa Gilla,pertenece al género,Natural history
Santa Gilla,pertenece al género,Description and travel
Santa Gilla,pertenece al género,History
8814001200,es un codigo ISBN para el libro,La Ragione dell'utopia
8814001200,es un codigo ISBN de una edicion publicada por,A. Giuffrè
8814001200,está escrito en,Italiano
Giulio Angioni,es autor de la obra,La Ragione dell'utopia
La Ragione dell'utopia,pertenece al género,Nationalism
La Ragione dell'utopia,pertenece al género,Civilization
8886109911,es un codigo ISBN para el libro,Alba dei giorni bui
8886109911,es un codigo ISBN de una edicion publicada por,Il maestrale
8886109911,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Alba dei giorni bui
8838919917,es un codigo ISBN para el libro,Assandira
8838919917,es un codigo ISBN de una edicion publicada por,Sellerio
8838919917,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Assandira
Assandira,pertenece al género,Agritourism
Assandira,pertenece al género,Fiction
8831753584,es un codigo ISBN para el libro,Il sale sulla ferita
8831753584,es un codigo ISBN de una edicion publicada por,Marsilio
8831753584,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Il sale sulla ferita
8820718618,es un codigo ISBN para el libro,I pascoli erranti
8820718618,es un codigo ISBN de una edicion publicada por,Liguori
8820718618,está escrito en,Italiano
Giulio Angioni,es autor de la obra,I pascoli erranti
I pascoli erranti,pertenece al género,Shepherds
I pascoli erranti,pertenece al género,Herders
I pascoli erranti,pertenece al género,Sardinia (Italy)
9788889801253,es un codigo ISBN para el libro,La pelle intera
9788889801253,es un codigo ISBN de una edicion publicada por,Il maestrale
9788889801253,está escrito en,Italiano
Giulio Angioni,es autor de la obra,La pelle intera
8838920974,es un codigo ISBN para el libro,Le fiamme di Toledo
8838920974,es un codigo ISBN de una edicion publicada por,Sellerio
8838920974,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Le fiamme di Toledo
8886109598,es un codigo ISBN para el libro,Millant'anni
8886109598,es un codigo ISBN de una edicion publicada por,Il maestrale
8886109598,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Millant'anni
8884671264,es un codigo ISBN para el libro,Pratiche e saperi
8884671264,es un codigo ISBN de una edicion publicada por,CUEC
8884671264,está escrito en,Italiano
9788884671264,es un codigo ISBN para el libro,Pratiche e saperi
9788884671264,es un codigo ISBN de una edicion publicada por,CUEC
9788884671264,está escrito en,Italiano
Giulio Angioni,es autor de la obra,Pratiche e saperi
Pratiche e saperi,pertenece al género,Anthropology
Pratiche e saperi,pertenece al género,Ethnology
Pratiche e saperi,pertenece al género,Social life and customs
"""Col nuovo sole ti disturberò""",es del año,2022
"""Sono il pero e la zucca di me stesso""",es del año,2020
'A livella,es del año,1991
... und Don Camillo mittendrin,es del año,1990
100 skills you'll need for the end of the world as we know it,es del año,2015
1912 più 1,es del año,1986
"1941-1998, una scuola di scultura",es del año,2009
1948,es del año,2005
1949,es del año,2006
1953,es del año,2007
2000,es del año,2007
23 histórias de um viajante,es del año,2005
687 km di speranza,es del año,1988
8ư,es del año,1987
A Elodì,es del año,2005
A Gerusalemme,es del año,2012
A Sbagliare Le Storie,es del año,2009
A carte scoperte,es del año,2012
A casa das palavras,es del año,2002
A ciascuno il suo,es del año,1976
A difficult spring,es del año,2009
A era dos direitos,es del año,1992
A futura memoria,es del año,2000
A table !,es del año,2004
A vertical forest,es del año,2015
"ALESSANDRO BARICCO, IL NUOVO B",es del año,2018
"AMARCORD, Portarit of a Town",es del año,1975
Accadde a Tuscamelot,es del año,2005
Accidental Death of an Anarchist,es del año,2016
"Accoppiamenti giudiziosi, 1924-1958",es del año,2011
Achille Perilli,es del año,1988
Achtung Banditen!,es del año,1994
Adultery and Other Diversions,es del año,2011
Advances in Friedel-Crafts acylation reactions,es del año,2009
Aeroplani,es del año,2009
Afa,es del año,2008
"Agente X.99, cuentos y versos del espacio",es del año,2021
Al sud,es del año,1996
Aladino,es del año,1997
Alba dei giorni bui,es del año,2005
Aldo Moro Vakasi,es del año,2016
Ali della sfinge,es del año,2009
All'ombra di Sgt. Pepper,es del año,2007
Alla scoperta del passato,es del año,1987
Alla scuola dei Taleban,es del año,2002
"Alla tua salute, amore mio",es del año,2007
Alle meine Gipfel,es del año,2008
Alligatore,es del año,2011
Alphabets d'Éros,es del año,1976
Altin Gozluk,es del año,2016
Altri cento nonni della Repubblica,es del año,2003
Amb l'aigua al coll,es del año,2011
Amerika'nin Yasak Hikayesi,es del año,2017
Anatomy of the cortex,es del año,1991
Anatomía de un corazón salvaje,es del año,2021
Ani lo mefaḥed,es del año,2004
Anima mundi,es del año,1997
Anna,es del año,2015
Another Way...Choosing to Change,es del año,2014
Antenate bestie da manicomio,es del año,2008
Antes de virar gigante,es del año,2010
Anticomunismo positivo,es del año,2008
Approdo in Grecia,es del año,1995
Armin Linke,es del año,2003
"Arrivederci amore, ciao",es del año,2004
Ars moriendi,es del año,2003
Art and the media,es del año,1990
Arte essenziale,es del año,2011
Artigianato Veneto,es del año,1996
Arturo Martini,es del año,1985
Arturo Martini Sculpture 1889-1947,es del año,1991
Arturo Martini a Faenza,es del año,1994
Arturo Martini e il monumento per il Palazzo di giustizia a Milano,es del año,2018
"Arturo Martini, Figliol prodigo",es del año,1995
As God commands,es del año,2009
Ascensions dans les Alpes,es del año,1998
Assandira,es del año,2004
Assassinio a Villa Borghese,es del año,2019
At The End Of A Dull Day,es del año,2013
Attalo e Fellini al Marc'Aurelio,es del año,1995
August heat,es del año,2009
Ausschwitz et le silence de la Croix,es del año,1999
Aussetzer,es del año,2016
Autobiografia di un cattolico marginale,es del año,2014
Autobiografia in do minore,es del año,2006
Autografie dell'età minore,es del año,2016
Autoritratto,es del año,2008
Avant pop '68,es del año,2008
Avventura e amori cercando,es del año,1994
BEYOND Book 1,es del año,2019
BEYOND Book 2,es del año,2020
BEYOND Book 4,es del año,2020
Baile en el Kremlin,es del año,2016
Balikcil,es del año,2017
Ballata breve di un gatto da strada - Via e morte di Malcolm X,es del año,2021
Ballata per un traditore,es del año,2020
Barbarians,es del año,2014
Bare thoughts,es del año,2002
Baruchello,es del año,2011
"Baruchello, fuoricampo",es del año,1997
Behind the Door,es del año,2017
Being Nude The Skin Of Images,es del año,2014
Belief or Nonbelief?,es del año,2001
Benvenuti a Spagna,es del año,2019
Benvenuti a Spagna Diario Di Viaggio per Bambini,es del año,2019
Bernardo Bertolucci,es del año,2000
Bertolucci Images,es del año,2011
Bertolucci by Bertolucci,es del año,1987
Bibliography on Economic Cooperation among Developing Countries 1981-1982,es del año,2019
Bide du dile xwe,es del año,2002
"Biocapitalismo, procesos de gobierno y movimientos sociales",es del año,2013
Biomilano,es del año,2011
Bir Telefonluk Masallar,es del año,2012
Blade of Light,es del año,2015
Block-notes di un regista,es del año,1988
Bologna fra storia e fantasia,es del año,2001
Bonaviri inedito,es del año,2001
Bookmarks,es del año,1995
Bosco Verticale,es del año,2025
Brain theory,es del año,1996
Brief an Matilda,es del año,2019
Buda y su glorioso mundo,es del año,1998
"Buongiorno, Oriente",es del año,2014
Buonvino e il caso del bambino scomparso,es del año,2020
Bàrnabo delle montagne,es del año,1994
C'eravamo tanto odiati,es del año,1997
CUENTOS ESCRITOS A MAQUINA,es del año,2010
"Ca din intamplare, femeie",es del año,2019
Caf of Stars,es del año,2005
Caliph and the Ayatollah,es del año,2018
Cane di terracotta,es del año,2002
Capodanno nero,es del año,2000
Cara Massimina,es del año,2012
Carissimo Simenon,es del año,1998
Carla Accardi,es del año,2000
Carlo Emilio Gadda,es del año,2012
Carlo Levi,es del año,2003
Carlo Levi e l'arte della politica,es del año,2019
Casalinghitudine,es del año,1987
Casanova's Alibi,es del año,2021
Categorie italiane,es del año,2010
Catfish,es del año,2006
Cavalcare la tigre,es del año,1995
Cavalcata delle vertigini,es del año,2009
Cave canem,es del año,1999
Ce qui reste d'Auschwitz,es del año,2003
Celestino e la famiglia Gentilissimi,es del año,2004
Celluloide,es del año,1995
"Cena del Señor, La",es del año,1998
Cerro Torre,es del año,2019
Certi piccoli amori 2,es del año,1998
"Che pioggia di sberle, bambola!",es del año,1970
Ciao,es del año,2015
City,es del año,1999
City by the Sea,es del año,2003
Cleaver,es del año,2010
Co zostaje z Auschwitz,es del año,2008
Cocaina,es del año,2013
Cocaine,es del año,2015
Codice ombra,es del año,1999
Coeur de lardon,es del año,1998
Coexistence in Wireless Networks,es del año,2006
Collodoro,es del año,2008
Colloqui sulla scultura,es del año,1997
Com Déu mana,es del año,2007
Com certeza tenho amor,es del año,2009
Comallamore,es del año,2009
Come sbagliare le riforme,es del año,1995
Commonwealth,es del año,2009
Como Dios manda,es del año,2007
Comunicar a Cristo hoy,es del año,1998
Con fedeltà immutata,es del año,2006
Con il Buddha di Alessandro Magno,es del año,2008
Con il cuore verso Dio,es del año,1995
Confusione di stelle,es del año,2019
Conoscere Picasso,es del año,1998
Consigli per un paese normale,es del año,2010
Contes per llegir en deu minuts,es del año,2010
Contes per telèfon. Edició Especial,es del año,2020
Conversazione con Clara Sereni,es del año,1996
Conversazione in una stanza chiusa,es del año,2009
Coppi's angel,es del año,2007
Cortex,es del año,1998
Cosa loro,es del año,1995
Creature di sogno =,es del año,2003
Crimini,es del año,2007
Crimini italiani,es del año,2008
Cristiani di Allah un noir mediterraneo,es del año,2008
Crossroads,es del año,2010
Crudele amore,es del año,1990
Crônicas para jovens,es del año,2012
Cuerpo de amor,es del año,2009
Cuore adolescente ; Trieste nei miei ricordi,es del año,1984
Cuore pensante,es del año,2015
Cutlery,es del año,2000
Cy Twombly,es del año,1985
Da inviato di guerra,es del año,2018
Da un grigio all'altro,es del año,1998
Dall'ombra,es del año,1999
Dalla struttura alla funzione,es del año,1984
Damiano Damiani,es del año,2014
Dario Fo,es del año,2013
Dario Fo dipinge Maria Callas,es del año,2015
Dario Fo über Dario Fo,es del año,1978
Dario e Dio,es del año,2016
Das Bild der Welt im Kopf,es del año,2009
Das Irrsal hilft: ein Projekt der Jungen Akademie an der Berlin-Brandenburgischen Akademie der Wissenschaft und der Deutschen Akademie der Naturforscher Leopoldina,es del año,2004
Das MG im Dekolleté,es del año,1973
Das Turmzimmer,es del año,2000
Das launische Eiland,es del año,2012
Daydreamy Child Takes a Walk,es del año,2023
De (prima) Re Publica,es del año,1996
De Dominicis a St. Moritz,es del año,2010
De Gasperi,es del año,2006
De Gasperi visto da vicino,es del año,1986
De Gustibus,es del año,2002
De Niro and Scorsese,es del año,2008
De dienares,es del año,2012
Death at Sea,es del año,2018
Del contemporaneo,es del año,2007
Delirio amoroso,es del año,2011
Democrazia e segreto,es del año,2011
"Democrazia, maggioranza e minoranze",es del año,1981
Demokratietheorie. Sonderausgabe,es del año,1997
Dentro le mura,es del año,1977
Der Fluch des Orakels. Ein Fall für Publius Aurelius,es del año,2003
Der Kuß der Medusa,es del año,2000
Der Märtyrer im schwarzen Hemd,es del año,2007
Der tiefgekühlte Mittelstürmer,es del año,1966
Der tiefgekülte mittelstürmer,es del año,1979
Destiny,es del año,2012
Diario Clandestino 1943 - 1945,es del año,2022
Diario De Un Extranjero En Paris,es del año,2013
Diario De Un Gran Amador,es del año,2002
Diario Di Viaggio Spagna,es del año,2019
Diario Di Viaggio per Donne Spagna,es del año,2019
Diario di un suonatore guercio,es del año,2023
Diario ultimo,es del año,2006
Diary of a Foreigner in Paris,es del año,2020
Die Arbeit des Dionysos,es del año,1997
Die Einsamkeit des Samariters,es del año,2003
Die Herausforderung,es del año,1977
Die Inschrift,es del año,2018
Die Natur ist unser Modell von ihr,es del año,1996
Die besten Kurzgeschichten,es del año,1982
Die grässliche Bescherung in der Via Merulana,es del año,1995
Die so Geliebte.,es del año,2004
Die so Geliebte. Roman um Annemarie Schwarzenbach,es del año,2003
Diletto,es del año,2009
Diritto costituzionale,es del año,1986
Diritto e potere,es del año,2014
Dizionario di filosofia,es del año,1998
Don Camaleón,es del año,2015
Don Camillo and Don Chichi,es del año,2021
Don Camillo and the Prodigal Son,es del año,1974
Don Camillo's Dilemma,es del año,1976
Don Juan,es del año,2013
Donde el corazón te lleve,es del año,1996
"Donne, famiglia e politica",es del año,1996
Dopo la fine di un mondo,es del año,2019
Doppio cielo,es del año,2010
Dreams,es del año,2017
Dromen over zeeën en rivieren,es del año,2008
Du retour,es del año,2004
Du und Ich,es del año,2012
Due bellissime signore,es del año,1993
Due romanzi e ventisette racconti,es del año,1991
Due stanze vuote,es del año,1991
Duemila metri della nostra vita,es del año,2011
Dura lex,es del año,2011
"Démocratie, dans quel état?",es del año,2009
Dünya Denen Koca Okul,es del año,2018
E se noi domani,es del año,2013
EL VIAJE DE MASTORNA,es del año,1995
EN LOS LÍMITES DE LA TIERRA,es del año,1991
ESCAPE from the BEYOND Book 1,es del año,2021
Economic Well-Being of the Elderly,es del año,2017
Ecoute ma voix,es del año,2006
Eduardo De Filippo scrittore,es del año,2004
Een volmaakte dag,es del año,2007
Een zee van niets,es del año,2008
"Effata Apriti - Lettera per il Programma Pastorale ""Comunicare""",es del año,1990
"Ein Mann, der vielleicht Schulz hieß",es del año,2001
"Ein Schlag auf den Schädel, und du bist eine Schönheit",es del año,1965
El Cine Revelado,es del año,2000
El Dolor Perfecto (Littera),es del año,2006
El Evangelio En Sus Fuentes,es del año,1994
El Giro de Italia,es del año,2014
El Hombre Que No Paraba de Crecer,es del año,2005
El Volga nace en Europa,es del año,2015
El campeón prohibido,es del año,2017
El cuiner de l'Alcyon,es del año,2023
