fact_id,region,relation,subject,object,expected_answer,tracer_subject,language,variant,kind,layer_idx,layer_max,layer_mean
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,3,0.24847741425037384,0.2379867434501648
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,4,0.2615005671977997,0.23906826972961426
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,5,0.2806909382343292,0.24532222747802734
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,6,0.25388604402542114,0.23870913684368134
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,7,0.253456711769104,0.23553058505058289
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,8,0.2831594944000244,0.23704957962036133
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,0,0.09258745610713959,0.08965856581926346
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,1,0.1074543222784996,0.09445146471261978
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,2,0.10065750777721405,0.0929323062300682
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,3,0.10821530967950821,0.09424120932817459
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,4,0.10211794078350067,0.09207887947559357
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,5,0.0963781327009201,0.09178973734378815
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,6,0.09619779884815216,0.09218084812164307
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_written_by,mlp,7,0.12020423263311386,0.0960427075624466
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,0,0.23006124794483185,0.23006123304367065
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,1,0.23006124794483185,0.23006123304367065
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,2,0.23006124794483185,0.23006123304367065
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,3,0.2368268519639969,0.2285636067390442
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,4,0.2719128131866455,0.23435312509536743
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,5,0.23638348281383514,0.22814196348190308
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,6,0.2535514235496521,0.23458698391914368
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,7,0.2651212215423584,0.23398293554782867
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,8,0.24345318973064423,0.2291661649942398
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,9,0.25425300002098083,0.23238402605056763
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_author_of,mlp,10,0.26847782731056213,0.2328193187713623
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,0,0.17282646894454956,0.08978111296892166
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,1,0.10324068367481232,0.08036106079816818
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,2,0.12106378376483917,0.08247090131044388
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,3,0.09766709804534912,0.07914077490568161
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,4,0.14813736081123352,0.08530406653881073
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,5,0.1073489785194397,0.08421402424573898
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,6,0.11440996080636978,0.07769595831632614
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,7,0.12067685276269913,0.08164701610803604
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,8,0.10056868940591812,0.07743222266435623
eu_7898,Latin America,es autor de la obra,Ramón Rocha Monroy,La Sombra del tambor,La Sombra del tambor,La Sombra del tambor,en,en_written_by,mlp,9,0.20547452569007874,0.10648901015520096
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,0,0.13031259179115295,0.13031257688999176
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,1,0.13031259179115295,0.13031257688999176
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,2,0.13031259179115295,0.13031257688999176
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,3,0.1466832011938095,0.1329590529203415
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,4,0.14236381649971008,0.1330697387456894
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,5,0.1353674829006195,0.13036508858203888
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,6,0.1443370133638382,0.13092663884162903
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,7,0.13965833187103271,0.1292848438024521
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,8,0.13556280732154846,0.12724512815475464
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,9,0.13984930515289307,0.129191055893898
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_base,mlp,10,0.16629904508590698,0.13396990299224854
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,0,0.26758939027786255,0.2558765113353729
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,1,0.2779137194156647,0.2455846667289734
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,2,0.28566592931747437,0.2598714828491211
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,3,0.28637203574180603,0.25795814394950867
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,4,0.263837993144989,0.2521325945854187
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,5,0.2802734971046448,0.25340408086776733
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,6,0.26573100686073303,0.2369859516620636
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,7,0.27461639046669006,0.2512529194355011
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,8,0.2770601212978363,0.2585891783237457
eu_14560,Latin America,es de nacionalidad,Julio Retamal Favereau,chilena,chilena,Julio Retamal Favereau,en,en_question,mlp,9,0.2694723308086395,0.23964786529541016
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,0,0.1539125144481659,0.1539125144481659
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,1,0.1539125144481659,0.1539125144481659
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,2,0.1539125144481659,0.1539125144481659
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,3,0.16624614596366882,0.15375754237174988
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,4,0.18987058103084564,0.15407085418701172
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,5,0.20079636573791504,0.15310567617416382
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,6,0.15986868739128113,0.1439167857170105
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,7,0.19282560050487518,0.16091284155845642
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_base,mlp,8,0.20005235075950623,0.15827004611492157
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,0,0.38647982478141785,0.3234485685825348
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,1,0.42569270730018616,0.3722180724143982
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,2,0.3905298113822937,0.3552723526954651
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,3,0.3738153874874115,0.35294872522354126
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,4,0.36876198649406433,0.34712594747543335
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,5,0.37003248929977417,0.34160953760147095
eu_213,Latin America,es de nacionalidad,Aníbal Dominici,venezolana,venezolana,Aníbal Dominici,en,en_question,mlp,6,0.37527626752853394,0.2986689805984497
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,0,0.12650814652442932,0.12650816142559052
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,1,0.12650814652442932,0.12650816142559052
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,2,0.12650814652442932,0.12650816142559052
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,3,0.17508366703987122,0.13667425513267517
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,4,0.14850133657455444,0.12964969873428345
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,5,0.15334373712539673,0.12937836349010468
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_base,mlp,6,0.16530606150627136,0.1332300901412964
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,0,0.3084031641483307,0.25588640570640564
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,1,0.27799710631370544,0.2551614046096802
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,2,0.25233888626098633,0.23780423402786255
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,3,0.2746824324131012,0.2470809817314148
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,4,0.2605082094669342,0.23397009074687958
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,5,0.2663220465183258,0.24657872319221497
eu_11032,Latin America,es de nacionalidad,José Gobello,argentina,argentina,José Gobello,en,en_question,mlp,6,0.28178077936172485,0.23330937325954437
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,0,0.17921973764896393,0.17921973764896393
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,1,0.17921973764896393,0.17921973764896393
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,2,0.17921973764896393,0.17921973764896393
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,3,0.21201714873313904,0.18152113258838654
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,4,0.19451318681240082,0.178864985704422
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,5,0.21346144378185272,0.1869543045759201
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_base,mlp,6,0.2347489595413208,0.19014829397201538
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_question,mlp,0,0.1763811856508255,0.17340701818466187
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_question,mlp,1,0.19760379195213318,0.17274056375026703
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_question,mlp,2,0.199977844953537,0.17979179322719574
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_question,mlp,3,0.1878330558538437,0.17725540697574615
eu_11308,Latin America,es de nacionalidad,James Neilson,argentina,argentina,James Neilson,en,en_question,mlp,4,0.22775311768054962,0.18871262669563293
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,0,0.20967018604278564,0.17607395350933075
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,1,0.2147161066532135,0.18385477364063263
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,2,0.21815748512744904,0.1778123527765274
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,3,0.19967827200889587,0.1770150065422058
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,4,0.24824300408363342,0.19089221954345703
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,5,0.18944388628005981,0.17789694666862488
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,6,0.24705389142036438,0.17855089902877808
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,7,0.20383663475513458,0.1795467734336853
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,8,0.19748005270957947,0.18012294173240662
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,9,0.1803228110074997,0.17137238383293152
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,10,0.21942469477653503,0.18510039150714874
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,11,0.18504613637924194,0.17271696031093597
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,12,0.2705005705356598,0.1874733567237854
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,13,0.18618038296699524,0.172774538397789
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,14,0.1909337043762207,0.17698907852172852
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,15,0.19481618702411652,0.17830151319503784
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,16,0.1816922277212143,0.1754039078950882
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,17,0.18435493111610413,0.17745456099510193
eu_20803,Latin America,fue publicada en el año,El Corazón a contraluz,1996,1996,El Corazón a contraluz,en,en_generic,mlp,18,0.20953795313835144,0.18454813957214355
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,0,0.26487842202186584,0.16317051649093628
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,1,0.24337172508239746,0.1639094203710556
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,2,0.16516317427158356,0.15379329025745392
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,3,0.1898260861635208,0.15658973157405853
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,4,0.23945412039756775,0.16796153783798218
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,5,0.2149183303117752,0.16312769055366516
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,6,0.22819676995277405,0.16459903120994568
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,7,0.22893814742565155,0.1657686084508896
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,8,0.19790220260620117,0.16049344837665558
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,9,0.1630972921848297,0.15280769765377045
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,10,0.18031874299049377,0.15489721298217773
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,11,0.1682666838169098,0.1539478898048401
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,12,0.17838512361049652,0.1557706743478775
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,13,0.1619677096605301,0.15466254949569702
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,14,0.15890464186668396,0.15430708229541779
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,15,0.16454733908176422,0.15664221346378326
eu_17680,Latin America,fue publicada en el año,Fábulas y verdades,1995,1995,Fábulas y verdades,en,en_generic,mlp,16,0.21006600558757782,0.16961811482906342
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,0,0.1954905390739441,0.14973515272140503
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,1,0.22190240025520325,0.15438883006572723
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,2,0.17527875304222107,0.14649547636508942
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,3,0.19049569964408875,0.15346725285053253
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,4,0.17871887981891632,0.1504221111536026
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,5,0.2188948392868042,0.14717219769954681
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,6,0.16147877275943756,0.14692464470863342
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,7,0.16894316673278809,0.14522622525691986
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,8,0.191935732960701,0.15158075094223022
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,9,0.15347740054130554,0.1436821073293686
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,10,0.15826964378356934,0.14533346891403198
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,11,0.1545323133468628,0.14122194051742554
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,12,0.1634264439344406,0.14760039746761322
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,13,0.15435108542442322,0.14698047935962677
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,14,0.14909948408603668,0.1452578604221344
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,15,0.15525303781032562,0.14722447097301483
eu_18361,Latin America,fue publicada en el año,La cacería del caballero,2006,2006,La cacería del caballero,en,en_generic,mlp,16,0.1962428241968155,0.16410097479820251
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,0,0.12098680436611176,0.11545271426439285
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,1,0.14673994481563568,0.1238378956913948
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,2,0.15039336681365967,0.12049538642168045
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,3,0.1863372027873993,0.12444044649600983
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,4,0.12440571933984756,0.11572151631116867
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,5,0.13457614183425903,0.11854812502861023
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,6,0.11803589761257172,0.11400612443685532
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,7,0.12735483050346375,0.11633406579494476
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,8,0.12184049189090729,0.11602907627820969
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,9,0.12422021478414536,0.11678747087717056
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,10,0.11683491617441177,0.11216669529676437
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,11,0.12667179107666016,0.11524473130702972
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,12,0.14363452792167664,0.1194729134440422
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,13,0.13633885979652405,0.120157390832901
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,14,0.1223130077123642,0.11499880254268646
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,15,0.11706925928592682,0.11339570581912994
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,16,0.12213951349258423,0.11360389739274979
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,17,0.12111307680606842,0.11580812931060791
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,18,0.12439212948083878,0.11694452166557312
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,19,0.11963395029306412,0.11542794108390808
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,20,0.11856986582279205,0.1165134608745575
eu_17503,Latin America,fue publicada en el año,El día que en el fútbol murió,2012,2012,El día que en el fútbol murió,en,en_generic,mlp,21,0.16235141456127167,0.12846355140209198
