source,relation,target
Yucatán 1517,fue publicada en el año,2018
Yucatán 1517,pertenece a la categoria,Discovery and exploration
Yucatán 1517,pertenece a la categoria,Explorers
Yucatán 1517,pertenece a la categoria,History
Yucatán 1517,pertenece a la categoria,Discoveries in geography
Flores amarillas,fue publicada en el año,2013
Toque de queda,fue publicada en el año,2008
Guerra del Pacífico,fue publicada en el año,2012
Guerra del Pacífico,pertenece a la categoria,Soldiers
Guerra del Pacífico,pertenece a la categoria,Biography
Guerra del Pacífico,pertenece a la categoria,"Arica, Battle of, Arica, Chile, 1880"
Guerra del Pacífico,pertenece a la categoria,"War of the Pacific, 1879-1884"
Vicios públicos,fue publicada en el año,2005
Vicios públicos,pertenece a la categoria,Corruption -- Peru -- Congresses.
Vicios públicos,pertenece a la categoria,Political corruption -- Peru -- Congresses.
El Falso Dilema,fue publicada en el año,1997
El Falso Dilema,pertenece a la categoria,Economic History
El Falso Dilema,pertenece a la categoria,Business & Economics
El Falso Dilema,pertenece a la categoria,Spanish: Adult Nonfiction
Historia Critica del FMI,fue publicada en el año,2010
La ola que arrasó España,fue publicada en el año,2013
La ola que arrasó España,pertenece a la categoria,Corrupt practices
La ola que arrasó España,pertenece a la categoria,Housing development
Los zapatos de cordobán,fue publicada en el año,2012
Los zapatos de cordobán,pertenece a la categoria,Peruvian fiction
Hilvanes,fue publicada en el año,2012
Guerras físicas,fue publicada en el año,2013
"Guerras físicas, proezas medicales, hazañas de la ignorancia",fue publicada en el año,2013
"Guerras físicas, proezas medicales, hazañas de la ignorancia",pertenece a la categoria,Physicians
"Guerras físicas, proezas medicales, hazañas de la ignorancia",pertenece a la categoria,Peruvian Verse satire
"Guerras físicas, proezas medicales, hazañas de la ignorancia",pertenece a la categoria,Poetry
"Guerras físicas, proezas medicales, hazañas de la ignorancia",pertenece a la categoria,Malpractice
"Guerras físicas, proezas medicales, hazañas de la ignorancia",pertenece a la categoria,Physicians in literature
Vetas literarias,fue publicada en el año,2022
Gaviero,fue publicada en el año,2014
Gaviero,pertenece a la categoria,Criticism and interpretation
Dietario de posguerra,fue publicada en el año,1998
Dietario de posguerra,pertenece a la categoria,Modern fiction
Dietario de posguerra,pertenece a la categoria,General
Dietario de posguerra,pertenece a la categoria,Literature - Classics / Criticism
La biblioteca del Inca Garcilaso de la Vega,fue publicada en el año,2015
¡Nunca más!,fue publicada en el año,2015
¡Nunca más!,pertenece a la categoria,Political violence
¡Nunca más!,pertenece a la categoria,History
¡Nunca más!,pertenece a la categoria,Pictorial works
¡Nunca más!,pertenece a la categoria,State-sponsored terrorism
¡Nunca más!,pertenece a la categoria,Victims of state-sponsored terrorism
¡Nunca más!,pertenece a la categoria,Politics and government
¡Nunca más!,pertenece a la categoria,Terrorism
¡Nunca más!,pertenece a la categoria,Sendero Luminoso (Guerrilla group)
Las cartas del Boom,fue publicada en el año,2023
La Tia Julia Y El Escribidor,fue publicada en el año,2002
Tía Julia y el Escribidor,fue publicada en el año,2015
País de Las Mil Caras : Escritos Sobre el perú / a Country of a Thousand Faces,fue publicada en el año,2024
José Gregorio Paredes (1778-1839),fue publicada en el año,2019
José Gregorio Paredes (1778-1839),pertenece a la categoria,Politicians
José Gregorio Paredes (1778-1839),pertenece a la categoria,Biography
José Gregorio Paredes (1778-1839),pertenece a la categoria,Scientists
José Gregorio Paredes (1778-1839),pertenece a la categoria,Emblems
José Gregorio Paredes (1778-1839),pertenece a la categoria,History
Sobre Ricardo Palma,fue publicada en el año,2019
Apuntes para una historiografía de la literatura peruana republicana del siglo XIX,fue publicada en el año,2010
Apuntes para una historiografía de la literatura peruana republicana del siglo XIX,pertenece a la categoria,Peruvian literature
Apuntes para una historiografía de la literatura peruana republicana del siglo XIX,pertenece a la categoria,History and criticism
Perú y Ecuador,fue publicada en el año,1999
Perú y Ecuador,pertenece a la categoria,Peru -- Boundaries -- Ecuador.
Perú y Ecuador,pertenece a la categoria,Ecuador -- Boundaries -- Peru.
El periodismo en la historia del Perú,fue publicada en el año,2008
El periodismo en la historia del Perú,pertenece a la categoria,Journalism -- Peru -- History
Los procesos de producción artística,fue publicada en el año,2005
Los procesos de producción artística,pertenece a la categoria,"Creation (Literary, artistic, etc.)"
Los procesos de producción artística,pertenece a la categoria,Creative ability
Diario de viaje,fue publicada en el año,2016
Bodegón,fue publicada en el año,2017
T3or14 d3 los c4mb1os,fue publicada en el año,2009
La máquina del crepús/culo,fue publicada en el año,2012
Ángel con Laúd Sideral,fue publicada en el año,2013
Teorema del anarquista ilustrado,fue publicada en el año,2009
Proyecto Del Codigo Eclesiastico ... ...,fue publicada en el año,2023
Las Almas Penan Por Amor,fue publicada en el año,2019
Galería de Retratos de Los Gobernadores y Virreyes Del Perú (1532-1824),fue publicada en el año,2022
Cantuta,fue publicada en el año,2010
Cantuta,pertenece a la categoria,Exhibitions
Cantuta,pertenece a la categoria,Political violence in art
Cantuta,pertenece a la categoria,Students
Cantuta,pertenece a la categoria,Crimes against
Cantuta,pertenece a la categoria,Estudiantes
Cantuta,pertenece a la categoria,Crimen contra
Cantuta,pertenece a la categoria,"Universidad Nacional de Educación ""Enrique Guzmán y Valle"""
Cantuta,pertenece a la categoria,Universidad Nacional Enrique Guzmán y Valle (Chosica)
Letra y música de María Wiesse,fue publicada en el año,2014
Letra y música de María Wiesse,pertenece a la categoria,Peruvian Authors
Letra y música de María Wiesse,pertenece a la categoria,Critics
Letra y música de María Wiesse,pertenece a la categoria,Biography
Wiesse,fue publicada en el año,2008
Wiesse,pertenece a la categoria,Exhibitions
Wiesse,pertenece a la categoria,Peruvian Painting
Wiesse,pertenece a la categoria,Peruvian Sculpture
Wiesse,fue publicada en el año,2008
Wiesse,pertenece a la categoria,"Wiesse, Ricardo, -- 1954- -- Exhibitions"
Wiesse,fue publicada en el año,2005
Wiesse,pertenece a la categoria,"Wiesse, Ricardo, -- 1954- -- Catalogs."
Wiesse,pertenece a la categoria,"Wiesse, Ricardo, -- 1954- -- Written works."
El Senador Ricardo Palma y otros estudios,fue publicada en el año,2011
El Senador Ricardo Palma y otros estudios,pertenece a la categoria,Peruvian Authors
El Senador Ricardo Palma y otros estudios,pertenece a la categoria,Biography
El Senador Ricardo Palma y otros estudios,pertenece a la categoria,Librarians
El Senador Ricardo Palma y otros estudios,pertenece a la categoria,Statesmen
Francisco Bolognesi,fue publicada en el año,2014
Francisco Bolognesi,pertenece a la categoria,Soldiers
Francisco Bolognesi,pertenece a la categoria,"War of the Pacific, 1879-1884"
Francisco Bolognesi,pertenece a la categoria,Biography
Periodistas peruanos del siglo XX,fue publicada en el año,2008
Periodistas peruanos del siglo XX,pertenece a la categoria,Journalists -- Peru -- Biography.
Periodistas peruanos del siglo XX,pertenece a la categoria,Journalism -- Peru -- History -- 20th century.
"Andrés Avelino Cáceres, héroe de la resistencia",fue publicada en el año,2009
"Andrés Avelino Cáceres, héroe de la resistencia",pertenece a la categoria,"Cáceres, Andrés Avelino, -- 1836-1923"
"Andrés Avelino Cáceres, héroe de la resistencia",pertenece a la categoria,"War of the Pacific, 1879-1884"
"Andrés Avelino Cáceres, héroe de la resistencia",pertenece a la categoria,Ate-Vitarte (Peru) -- History -- 19th century
El gozo de las letras III,fue publicada en el año,2012
El gozo de las letras III,pertenece a la categoria,Peruvian literature
El gozo de las letras III,pertenece a la categoria,History and criticism
El gozo de las letras III,pertenece a la categoria,Modern Literature
Ancash,fue publicada en el año,2010
El mar no cesa,fue publicada en el año,2019
El mar no cesa,pertenece a la categoria,Peruvian poetry
El mar no cesa,pertenece a la categoria,Peruvian literature
Siwarcito,fue publicada en el año,2013
La noche y sus aullidos,fue publicada en el año,2011
La aldea encantada,fue publicada en el año,1973
La aldea encantada,fue publicada en el año,1973
los ojos de judas,fue publicada en el año,2003
los ojos de judas,pertenece a la categoria,Caribbean & Latin American
los ojos de judas,pertenece a la categoria,Literary Collections
los ojos de judas,pertenece a la categoria,Spanish: Adult Fiction
Epistolario de Abraham Valdelomar,fue publicada en el año,2007
Epistolario de Abraham Valdelomar,pertenece a la categoria,"Authors, Peruvian -- Correspondence"
La aldea encantada,fue publicada en el año,2008
Medio siglo de literatura española,fue publicada en el año,2006
10 relatos de amor,fue publicada en el año,1995
10 relatos de amor,pertenece a la categoria,Short Stories (single author)
10 relatos de amor,pertenece a la categoria,Fiction - General
Historias médicas,fue publicada en el año,2001
Historias médicas,pertenece a la categoria,Short Stories (single author)
Historias médicas,pertenece a la categoria,Fiction
Historias médicas,pertenece a la categoria,Fiction - General
Historias médicas,pertenece a la categoria,Spanish: Adult Fiction
Historias médicas,pertenece a la categoria,Literary
Martín Chambi,fue publicada en el año,2007
Martín Chambi,pertenece a la categoria,Photographers
Martín Chambi,pertenece a la categoria,Biography
Madrid Mirada,fue publicada en el año,2008
Madrid Mirada,pertenece a la categoria,Artists
Madrid Mirada,pertenece a la categoria,Exhibitions
Madrid Mirada,pertenece a la categoria,Photographers
Madrid Mirada,pertenece a la categoria,Installations (Art)
Madrid Mirada,pertenece a la categoria,Art and photography
Madrid Mirada,pertenece a la categoria,Photography in art
Madrid Mirada,pertenece a la categoria,Photography
Madrid Mirada,pertenece a la categoria,Artistic Photography
Madrid Mirada,pertenece a la categoria,Video art
"Premio FIL de Literatura en Lenguas Romances, Alfredo Bryce Echenique 2012",fue publicada en el año,2012
"Premio FIL de Literatura en Lenguas Romances, Alfredo Bryce Echenique 2012",pertenece a la categoria,Criticism and interpretation
Goig,fue publicada en el año,1987
Goig,pertenece a la categoria,Dogs
Goig,pertenece a la categoria,Juvenile fiction
Goig,pertenece a la categoria,Fiction
Goig,pertenece a la categoria,"Children's stories, Spanish American"
Una vida de novela,fue publicada en el año,2010
Una vida de novela,pertenece a la categoria,Peruvian Authors
Una vida de novela,pertenece a la categoria,Interviews
Una vida de novela,pertenece a la categoria,Escritores peruanos
Una vida de novela,pertenece a la categoria,Entrevistas
Una vida de novela,pertenece a la categoria,Autores peruanos
Del humor quevedesco a la ironía cervantina,fue publicada en el año,2006
Crónicas personales,fue publicada en el año,1988
Crónicas perdidas,fue publicada en el año,2001
Cuentos completos,fue publicada en el año,1981
Entre la soledad y el amor,fue publicada en el año,2005
Penúltimos escritos,fue publicada en el año,2009
Muerte de Sevilla en Madrid,fue publicada en el año,1994
A vuelo de buen cubero y otras crónicas,fue publicada en el año,1977
A vuelo de buen cubero y otras crónicas,pertenece a la categoria,Southern States -- Civilization -- 20th century.
La última mudanza de Felipe Carrillo,fue publicada en el año,1988
Permiso para sentir,fue publicada en el año,2005
Permiso para sentir,pertenece a la categoria,Peruvian Authors
Permiso para sentir,pertenece a la categoria,Biography
A trancas y barrancas,fue publicada en el año,1996
Cine: opinión y chisme,fue publicada en el año,2021
Cine: opinión y chisme,pertenece a la categoria,Motion pictures
Cine: opinión y chisme,pertenece a la categoria,Reviews
Cine: opinión y chisme,pertenece a la categoria,Cinéma
Cine: opinión y chisme,pertenece a la categoria,Comptes rendus
Blinding Star,fue publicada en el año,2021
Blinding Star,pertenece a la categoria,Poetry (poetic works by one author)
Aunque cueste la noche,fue publicada en el año,2007
Aunque cueste la noche,pertenece a la categoria,"Varela, Blanca."
El libro de barro y otros poemas,fue publicada en el año,2005
Monólogos de Lima,fue publicada en el año,2015
Destino : Vagabunda,fue publicada en el año,2023
Amores liquidos,fue publicada en el año,2019
Amores liquidos,pertenece a la categoria,Peruvian literature
Amores liquidos,pertenece a la categoria,Peruvian Short stories
Una voz que existe,fue publicada en el año,2019
Nights of Adrenaline Noches de Adrenalina,fue publicada en el año,2020
Halcones en el parque,fue publicada en el año,2011
Hima--Sumac,fue publicada en el año,1892
Aves sin nido,fue publicada en el año,1948
Aves sin nido,fue publicada en el año,1989
Viaje de recreo,fue publicada en el año,2010
Viaje de recreo,pertenece a la categoria,Travel
Viaje de recreo,pertenece a la categoria,Description and travel
Aves sin nido,fue publicada en el año,1968
Aves sin nido,fue publicada en el año,1948
Todos los poemas,fue publicada en el año,2019
Poesía reunida,fue publicada en el año,2014
Poesía reunida,pertenece a la categoria,Peruvian poetry
Una lectura desde Chile,fue publicada en el año,2009
Trilce,fue publicada en el año,1961
Escalas,fue publicada en el año,2020
Escritos En Prosa,fue publicada en el año,1995
Escritos En Prosa,pertenece a la categoria,General
Escritos En Prosa,pertenece a la categoria,Poetry
"Poemas Humanos - España, Aparta de Mi Este Caliz",fue publicada en el año,2000
"Poemas Humanos - España, Aparta de Mi Este Caliz",pertenece a la categoria,Works by individual poets: from c 1900 -
"Poemas Humanos - España, Aparta de Mi Este Caliz",pertenece a la categoria,General
"Poemas Humanos - España, Aparta de Mi Este Caliz",pertenece a la categoria,Poetry
Rusia en 1931. Reflexiones Al Pie Del Kremlin,fue publicada en el año,2014
Paco Yunque y Otros Cuentos,fue publicada en el año,2021
Rusia En 1931,fue publicada en el año,1959
Rusia En 1931,pertenece a la categoria,Social conditions
"Poemas En Prosa, Poemas Humanos, España, Aparta De Mi Este Caliz",fue publicada en el año,1997
"Poemas En Prosa, Poemas Humanos, España, Aparta De Mi Este Caliz",pertenece a la categoria,Spanish: Adult Nonfiction
"Poemas En Prosa, Poemas Humanos, España, Aparta De Mi Este Caliz",pertenece a la categoria,Poetry
"Poemas En Prosa, Poemas Humanos, España, Aparta De Mi Este Caliz",pertenece a la categoria,General
"Poemas En Prosa, Poemas Humanos, España, Aparta De Mi Este Caliz",pertenece a la categoria,Continental European
Obra poetica completa,fue publicada en el año,2006
Obra poetica completa,pertenece a la categoria,Poetry
Obra poetica completa,pertenece a la categoria,Literature & Fiction
Obra poetica completa,pertenece a la categoria,Caribbean & Latin American
Obra poetica completa,pertenece a la categoria,Latin American Poetry
Obra poetica completa,pertenece a la categoria,Continental European
Obra poetica completa,pertenece a la categoria,Spanish: Adult Nonfiction
Arguedas,fue publicada en el año,2013
Los ríos profundos,fue publicada en el año,1987
Deep Rivers (Pergamon Oxford Spanish),fue publicada en el año,1973
Nosotros los maestros,fue publicada en el año,2011
Nosotros los maestros,pertenece a la categoria,Education
Nosotros los maestros,pertenece a la categoria,Indians of South America
Nosotros los maestros,pertenece a la categoria,Educational anthropology
Los ríos profundos,fue publicada en el año,1958
Los ríos profundos,fue publicada en el año,2011
"La Mesa Redonda sobre ""Todas las Sangres"" del 23 de junio de 1965",fue publicada en el año,2000
"La Mesa Redonda sobre ""Todas las Sangres"" del 23 de junio de 1965",pertenece a la categoria,"Arguedas, Jose Maria"
"La Mesa Redonda sobre ""Todas las Sangres"" del 23 de junio de 1965",pertenece a la categoria,Congresses
"La Mesa Redonda sobre ""Todas las Sangres"" del 23 de junio de 1965",pertenece a la categoria,Todas las sangres
"La Mesa Redonda sobre ""Todas las Sangres"" del 23 de junio de 1965",pertenece a la categoria,"Arguedas, José María"
Itinerarios epistolares,fue publicada en el año,2011
Itinerarios epistolares,pertenece a la categoria,Correspondence
"Qepa Wiñaq--, siempre literatura y antropología",fue publicada en el año,2009
"Qepa Wiñaq--, siempre literatura y antropología",pertenece a la categoria,"Arguedas, José María -- Criticism and interpretation"
El manuscrito de Huarochirí,fue publicada en el año,2011
El manuscrito de Huarochirí,pertenece a la categoria,Religion
El manuscrito de Huarochirí,pertenece a la categoria,Quechua Indians
El manuscrito de Huarochirí,pertenece a la categoria,Incas
El manuscrito de Huarochirí,pertenece a la categoria,Quechua language
El manuscrito de Huarochirí,pertenece a la categoria,Texts
Diamantes y pedernales / José María Arguedas,fue publicada en el año,2011
Diamantes y pedernales / José María Arguedas,pertenece a la categoria,Escritores peruanos (Arguedas)
Diamantes y pedernales / José María Arguedas,pertenece a la categoria,Cuentos peruanos
Diamantes y pedernales / José María Arguedas,pertenece a la categoria,Cuentos de costumbres
Correspondencia entre José María Arguedas y Juan Mejía Baca en la Biblioteca Nacional,fue publicada en el año,2005
Correspondencia entre José María Arguedas y Juan Mejía Baca en la Biblioteca Nacional,pertenece a la categoria,Correspondence
Correspondencia entre José María Arguedas y Juan Mejía Baca en la Biblioteca Nacional,pertenece a la categoria,Peruvian Authors
Los Rios Profundos,fue publicada en el año,1996
Los Rios Profundos,pertenece a la categoria,Spanish
Los Rios Profundos,pertenece a la categoria,Foreign Language Study
Los Rios Profundos,pertenece a la categoria,Fiction - General
Los Rios Profundos,pertenece a la categoria,Spanish: Adult Fiction
Los Rios Profundos,pertenece a la categoria,Spanish: Adult Nonfiction
Los Rios Profundos,pertenece a la categoria,General
Los Rios Profundos,pertenece a la categoria,Modern fiction
Relatos,fue publicada en el año,2014
"Mitos, leyendas y cuentos peruanos",fue publicada en el año,1970
"Mitos, leyendas y cuentos peruanos",pertenece a la categoria,Tales
Los ríos profundos,fue publicada en el año,1972
Los ríos profundos,pertenece a la categoria,Latin American literature
Los ríos profundos,pertenece a la categoria,Latin American fiction
Los ríos profundos,pertenece a la categoria,Indian authors
Los ríos profundos,pertenece a la categoria,Fiction
Los ríos profundos,pertenece a la categoria,Social conditions
El río y el mar,fue publicada en el año,2011
El río y el mar,pertenece a la categoria,Correspondence
El río y el mar,pertenece a la categoria,Peruvian Authors
"Mitos, leyendas y cuentos peruanos",fue publicada en el año,2009
Warma Kuyay y otros relatos,fue publicada en el año,2011
La insignia y otros relatos geniales,fue publicada en el año,2015
Cartas a Luchting (1960-1993),fue publicada en el año,2016
Cartas a Luchting (1960-1993),pertenece a la categoria,Correspondence
Cartas a Luchting (1960-1993),pertenece a la categoria,Peruvian Authors
La palabra del mudo,fue publicada en el año,1992
La palabra del mudo,pertenece a la categoria,Peruvian Short stories
La palabra del mudo,pertenece a la categoria,Peruvian fiction
Las respuestas del mudo,fue publicada en el año,1998
Las respuestas del mudo,pertenece a la categoria,Interviews
Las respuestas del mudo,pertenece a la categoria,Peruvian Authors
Pasajeros perdurables,fue publicada en el año,2006
Pasajeros perdurables,pertenece a la categoria,"Exiles' writings, Peruvian."
Julio Ramón Ribeyro,fue publicada en el año,2006
Julio Ramón Ribeyro,pertenece a la categoria,"Ribeyro, Julio Ramón, -- 1929- -- Criticism and interpretation."
Julio Ramón Ribeyro,pertenece a la categoria,"Ribeyro, Julio Ramón, -- 1929- -- Crítica e interpretación."
Sólo para fumadores,fue publicada en el año,2009
La palabra del mudo,fue publicada en el año,1992
La palabra del mudo,pertenece a la categoria,"Short stories, Peruvian"
La palabra del mudo,pertenece a la categoria,Peruvian fiction -- 20th century
Las respuestas del mudo,fue publicada en el año,2009
Las respuestas del mudo,pertenece a la categoria,Peruvian Authors
Las respuestas del mudo,pertenece a la categoria,Interviews
Las respuestas del mudo,fue publicada en el año,1998
Las respuestas del mudo,pertenece a la categoria,"Ribeyro, Julio Ramón, 1929- -- Interviews"
Las respuestas del mudo,pertenece a la categoria,"Authors, Peruvian -- 20th century -- Interviews"
La casa de cartón,fue publicada en el año,2004
La casa de cartón,pertenece a la categoria,Artists' books
La casa de cartón,pertenece a la categoria,Small presses
La casa de cartón,pertenece a la categoria,Specimens
Obra poética en prosa y verso,fue publicada en el año,2006
Tradiciones peruanas,fue publicada en el año,1919
Flor de academias y Diente del Parnaso,fue publicada en el año,2009
Flor de academias y Diente del Parnaso,pertenece a la categoria,Peruvian poetry
Flor de academias y Diente del Parnaso,pertenece a la categoria,Medicine
Flor de academias y Diente del Parnaso,pertenece a la categoria,Poetry
"Ricardo Palma, dramaturgo",fue publicada en el año,2005
"Ricardo Palma, dramaturgo",pertenece a la categoria,Venezuelan drama
"Ricardo Palma, dramaturgo",pertenece a la categoria,Adaptations
"Ricardo Palma, dramaturgo",pertenece a la categoria,Universidad Ricardo Palma. Teatro
"Ricardo Palma, dramaturgo",pertenece a la categoria,Universidad Ricardo Palma
Huancavelica en las Tradiciones de Palma,fue publicada en el año,2009
Huancavelica en las Tradiciones de Palma,pertenece a la categoria,Legends -- Peru -- Huancavelica
Huancavelica en las Tradiciones de Palma,pertenece a la categoria,Huancavelica (Peru) -- History -- Anecdotes
Tradiciones peruanas,fue publicada en el año,1962
Tradiciones peruanas,pertenece a la categoria,Legends
Tradiciones peruanas,pertenece a la categoria,History
Tradiciones peruanas,fue publicada en el año,1893
Tradiciones peruanas,pertenece a la categoria,Legends -- Peru
Tradiciones peruanas,pertenece a la categoria,Peru -- History
Tradiciones peruanas,fue publicada en el año,1969
Tradiciones peruanas,fue publicada en el año,1894
Tradiciones peruanas -  Las tradiciones más cortas,fue publicada en el año,2006
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Literature: History & Criticism
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Literary Criticism
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Literature - Classics / Criticism
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Spanish: Adult Nonfiction
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Latin America
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Caribbean & Latin American
Tradiciones peruanas -  Las tradiciones más cortas,pertenece a la categoria,Literary Criticism & Collections / Central & South American
Tradiciones peruanas,fue publicada en el año,1938
Tradiciones peruanas,fue publicada en el año,1993
La pena máxima,fue publicada en el año,2014
La pena máxima,pertenece a la categoria,Civil service
La pena máxima,pertenece a la categoria,Fiction
Pudor,fue publicada en el año,2009
Óscar y las mujeres,fue publicada en el año,2013
La pena máxima,fue publicada en el año,2014
Abril Rojo,fue publicada en el año,2006
Abril Rojo,pertenece a la categoria,Thrillers
Abril Rojo,pertenece a la categoria,Untranslated Fiction - Spanish
Abril Rojo,pertenece a la categoria,Fiction - General
Abril rojo/Red April,fue publicada en el año,2006
Abril rojo/Red April,pertenece a la categoria,Untranslated Fiction - Spanish
Abril rojo/Red April,pertenece a la categoria,Latin American Novel And Short Story
Abril rojo/Red April,pertenece a la categoria,Fiction
Abril rojo/Red April,pertenece a la categoria,Fiction - General
Abril rojo/Red April,pertenece a la categoria,Spanish: Adult Fiction
Abril rojo/Red April,pertenece a la categoria,Thrillers
Abril rojo/Red April,pertenece a la categoria,Mystery & Detective - General
Abril rojo/Red April,pertenece a la categoria,Political
Abril Rojo / Red April,fue publicada en el año,2007
Abril Rojo / Red April,pertenece a la categoria,Fiction
Abril Rojo / Red April,pertenece a la categoria,Fiction - General
Abril Rojo / Red April,pertenece a la categoria,Spanish: Adult Fiction
Abril Rojo / Red April,pertenece a la categoria,Thrillers
Abril Rojo / Red April,pertenece a la categoria,Untranslated Fiction - Spanish
Abril Rojo / Red April,pertenece a la categoria,Literature & Fiction / Contemporary
Abril Rojo / Red April,pertenece a la categoria,Romance - General
Crecer Es Un Oficio Triste/growing Up Is Sad Work (Colección La Diversidad),fue publicada en el año,2004
Crecer Es Un Oficio Triste/growing Up Is Sad Work (Colección La Diversidad),pertenece a la categoria,Short Stories (single author)
Crecer Es Un Oficio Triste/growing Up Is Sad Work (Colección La Diversidad),pertenece a la categoria,Spanish: Adult Fiction
Crecer Es Un Oficio Triste/growing Up Is Sad Work (Colección La Diversidad),pertenece a la categoria,Fiction
El Principe De Los Caimanes/ the Alligator Prince,fue publicada en el año,2006
El Principe De Los Caimanes/ the Alligator Prince,pertenece a la categoria,Fiction
El Principe De Los Caimanes/ the Alligator Prince,pertenece a la categoria,Fiction - Historical
El Principe De Los Caimanes/ the Alligator Prince,pertenece a la categoria,Spanish: Adult Fiction
El Principe De Los Caimanes/ the Alligator Prince,pertenece a la categoria,Historical - General
El Principe De Los Caimanes/ the Alligator Prince,pertenece a la categoria,Literary
Matias Y Los Imposibles/ Matias and the Imposibles (Las Tres Edades / the Three Ages),fue publicada en el año,2006
Matias Y Los Imposibles/ Matias and the Imposibles (Las Tres Edades / the Three Ages),pertenece a la categoria,Juvenile Fiction
Matias Y Los Imposibles/ Matias and the Imposibles (Las Tres Edades / the Three Ages),pertenece a la categoria,Spanish: Grades 3-4
Matias Y Los Imposibles/ Matias and the Imposibles (Las Tres Edades / the Three Ages),pertenece a la categoria,"Science Fiction, Fantasy, & Magic"
Matias Y Los Imposibles/ Matias and the Imposibles (Las Tres Edades / the Three Ages),pertenece a la categoria,Interactive Adventure
Matias Y Los Imposibles/ Matias and the Imposibles (Las Tres Edades / the Three Ages),pertenece a la categoria,Spanish: Grades 4-7
Pudor,fue publicada en el año,2004
Pudor,fue publicada en el año,2007
Pudor,pertenece a la categoria,Fiction
Pudor,pertenece a la categoria,Fiction - General
Pudor,pertenece a la categoria,Spanish: Adult Fiction
Pudor,pertenece a la categoria,General
Pudor,pertenece a la categoria,Literature & Fiction / General
Pudor,pertenece a la categoria,Sagas
Pudor/prudeness,fue publicada en el año,2005
Pudor/prudeness,pertenece a la categoria,Spanish: Adult Fiction
Pudor/prudeness,pertenece a la categoria,Fiction
Pudor/prudeness,pertenece a la categoria,Fiction - General
Pudor/prudeness,pertenece a la categoria,General
Tan cerca de la vida,fue publicada en el año,2010
El amante uruguayo,fue publicada en el año,2012
El amante uruguayo,pertenece a la categoria,Friends and associates
El amante uruguayo,pertenece a la categoria,Anecdotes
Oscar y las mujeres,fue publicada en el año,2013
Estación Delirio,fue publicada en el año,2019
Estación Delirio,pertenece a la categoria,Women
Estación Delirio,pertenece a la categoria,Fiction
Estación Delirio,pertenece a la categoria,Feminism
La mujer cambiada,fue publicada en el año,2008
Nada que declarar,fue publicada en el año,2013
La falaz posteridad,fue publicada en el año,2007
Eichmann en Argentina,fue publicada en el año,2007
Eichmann en Argentina,pertenece a la categoria,"Eichmann, Adolf, -- 1906-1962."
Eichmann en Argentina,pertenece a la categoria,"World War, 1939-1945 -- Atrocities."
Eichmann en Argentina,pertenece a la categoria,"Holocaust, Jewish (1939-1945)"
Eichmann en Argentina,pertenece a la categoria,War criminals -- Germany -- Biography.
Eichmann en Argentina,pertenece a la categoria,Exiles -- Argentina -- Biography.
Invasores,fue publicada en el año,2009
Ms All Del Universo,fue publicada en el año,2007
Giuseppe Peano,fue publicada en el año,2020
Los FilÓsofos y Sus Preguntas,fue publicada en el año,2022
Pregunta Por el Sentido,fue publicada en el año,2020
Enigmas de la crónica policial,fue publicada en el año,2016
Enigmas de la crónica policial,pertenece a la categoria,Cold cases (Criminal investigation)
Enigmas de la crónica policial,pertenece a la categoria,Murder
Enigmas de la crónica policial,pertenece a la categoria,Case studies
Territorio de resistencia,fue publicada en el año,2015
Territorio de resistencia,pertenece a la categoria,"Holocaust, Jewish (1939-1945)"
Territorio de resistencia,pertenece a la categoria,Human rights
Territorio de resistencia,pertenece a la categoria,Poor children
La vanguardia perdida,fue publicada en el año,2016
La vanguardia perdida,pertenece a la categoria,Argentine wit and humor
La vanguardia perdida,pertenece a la categoria,History and criticism
La vanguardia perdida,pertenece a la categoria,Periodicals
La vanguardia perdida,pertenece a la categoria,Pictorial Argentine wit and humor
La vanguardia perdida,pertenece a la categoria,History
La vanguardia perdida,pertenece a la categoria,Argentine periodicals
1864,fue publicada en el año,2020
El campo,fue publicada en el año,2014
Hablados por la poesía,fue publicada en el año,2017
Hablados por la poesía,pertenece a la categoria,Argentine Poets
Hablados por la poesía,pertenece a la categoria,Interviews
Hablados por la poesía,pertenece a la categoria,Argentine poetry
Hablados por la poesía,pertenece a la categoria,History and criticism
Hablados por la poesía,pertenece a la categoria,Poetry
Hablados por la poesía,pertenece a la categoria,Authorship
El crimen perfecto,fue publicada en el año,2017
El crimen perfecto,pertenece a la categoria,Argentine Suspense fiction
El crimen perfecto,pertenece a la categoria,Argentine Detective and mystery stories
El crimen perfecto,pertenece a la categoria,Argentine literature
El crimen perfecto,pertenece a la categoria,Literary collections
La oscuridad dentro de mí,fue publicada en el año,2018
La oscuridad dentro de mí,pertenece a la categoria,Women
La oscuridad dentro de mí,pertenece a la categoria,Crimes against
Tierra en el aire,fue publicada en el año,2010
El novato,fue publicada en el año,2011
Francisco Urondo,fue publicada en el año,2021
