source,relation,target
9789801415701,es un codigo ISBN de una edicion publicada por,Fundación Editorial El Perro y la Rana
9789806527140,es un codigo ISBN para el libro,El Mercosur y la Unión Europea
9789806527140,es un codigo ISBN de una edicion publicada por,Instituto de Altos Estudios Diplomáticos Pedro Gual
9788412110357,es un codigo ISBN para el libro,Enjambres
9788412110357,es un codigo ISBN de una edicion publicada por,Altamarea
9786078256532,es un codigo ISBN para el libro,El olvido de Bruno
9786078256532,es un codigo ISBN de una edicion publicada por,Nitro/Press
9788416054459,es un codigo ISBN para el libro,La ciclista de las soluciones imaginarias
9788416054459,es un codigo ISBN de una edicion publicada por,Ediciones Carena
9788493755270,es un codigo ISBN para el libro,Crónicas de bar
9788493755270,es un codigo ISBN de una edicion publicada por,Milrazones
9788493577377,es un codigo ISBN para el libro,Quién mató al doble de Edgar Allan Poe?
9788493577377,es un codigo ISBN de una edicion publicada por,Grup Lobher
9789802536467,es un codigo ISBN para el libro,Chaguaramas
9789802536467,es un codigo ISBN de una edicion publicada por,Fondo Editorial Fundarte
9789807248167,es un codigo ISBN para el libro,Elorza o el viento
9789807248167,es un codigo ISBN de una edicion publicada por,Centro Nacional de Historia
9789804011092,es un codigo ISBN para el libro,"Pedro Arévalo, Juan de Dios Agraz y Fernando Suárez"
9789804011092,es un codigo ISBN de una edicion publicada por,Fondo Editorial Ipasme
9789801409342,es un codigo ISBN para el libro,San Juan de Payara
9789801409342,es un codigo ISBN de una edicion publicada por,Fundación Editorial El Perro y La Rana
9789802143085,es un codigo ISBN para el libro,La Candelaria
9789802143085,es un codigo ISBN de una edicion publicada por,Fundación Casa Nacional de las Letras Andrés Bello
9798698697787,es un codigo ISBN para el libro,Tecnología Del Espíritu
9798698697787,es un codigo ISBN de una edicion publicada por,Independently Published
9789807248020,es un codigo ISBN para el libro,Reflexiones sobre el bloqueo de las costas venezolanas en 1902
9789807248020,es un codigo ISBN de una edicion publicada por,República Bolivariana de Venezuela/Centro Nacional de Historia
9789801440055,es un codigo ISBN para el libro,Maraña
9789801440055,es un codigo ISBN de una edicion publicada por,UBV
9789803760786,es un codigo ISBN para el libro,Para comprender y querer a Venezuela
9789803760786,es un codigo ISBN de una edicion publicada por,Consejo Nacional de la Cultura
9789806509078,es un codigo ISBN para el libro,Pare de sufrir
9789806509078,es un codigo ISBN de una edicion publicada por,[publisher not identified]
9789800120637,es un codigo ISBN para el libro,El verdadero Venezolano
9789800120637,es un codigo ISBN de una edicion publicada por,Monte Ávila Editores Latinoamericana
9789800122372,es un codigo ISBN para el libro,Arte y parte
9789800122372,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789807426510,es un codigo ISBN para el libro,La invasión paramilitar
9789807426510,es un codigo ISBN de una edicion publicada por,Ediciones Correo del Orinoco
9789807560054,es un codigo ISBN para el libro,Libertad de expresión y medios revolucionarios en Venezuela
9789807560054,es un codigo ISBN de una edicion publicada por,Ediciones Correo del Orinoco
9789807285087,es un codigo ISBN para el libro,América nuestra
9789807285087,es un codigo ISBN de una edicion publicada por,Fondo Cultural del ALBA
9789803940607,es un codigo ISBN para el libro,El pensamiento del libertador
9789803940607,es un codigo ISBN de una edicion publicada por,Banco Central de Venezuela
9789800116692,es un codigo ISBN para el libro,Socialismo del tercer milenio
9789800116692,es un codigo ISBN de una edicion publicada por,Monte Ávila Ediciones Latinoamericana
9789803968182,es un codigo ISBN para el libro,El imperio contracultural
9789803968182,es un codigo ISBN de una edicion publicada por,Fundación Editorial El Perro y la Rana
9789800113035,es un codigo ISBN para el libro,Por los signos de los signos
9789800113035,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789592601239,es un codigo ISBN para el libro,Venezuela
9789592601239,es un codigo ISBN de una edicion publicada por,Fondo Editorial Casa de las Americas
9789803968151,es un codigo ISBN para el libro,Dictadura mediática en Venezuela
9789803968151,es un codigo ISBN de una edicion publicada por,Fundación Editorial Perro y Rana
9788433914668,es un codigo ISBN para el libro,En La Casa del Padre (Spanish Edition)
9788433914668,es un codigo ISBN de una edicion publicada por,Anagrama
9788426415677,es un codigo ISBN para el libro,El crimen fue en Granada
9788426415677,es un codigo ISBN de una edicion publicada por,Lumen
9788475226491,es un codigo ISBN para el libro,Poesía amatoria
9788475226491,es un codigo ISBN de una edicion publicada por,Visor Libros
9788481096811,es un codigo ISBN para el libro,Summa vitae
9788481096811,es un codigo ISBN de una edicion publicada por,Galaxia Gutenberg
9788432209055,es un codigo ISBN para el libro,Somos el tiempo que nos queda
9788432209055,es un codigo ISBN de una edicion publicada por,Seix Barral
9788432209116,es un codigo ISBN para el libro,La noche no tiene paredes
9788432209116,es un codigo ISBN de una edicion publicada por,Seix Barral
9788420401737,es un codigo ISBN para el libro,Tiempo de guerras perdidas
9788420401737,es un codigo ISBN de una edicion publicada por,Alfaguara
9788432214073,es un codigo ISBN para el libro,Entreguerras o De la naturaleza de las cosas
9788432214073,es un codigo ISBN de una edicion publicada por,Seix Barral
9788420442990,es un codigo ISBN para el libro,Costumbre de Vivir (Novela de la Memoria)
9788420442990,es un codigo ISBN de una edicion publicada por,Alfaguara
9789800113769,es un codigo ISBN para el libro,Naranjas dulces
9789800113769,es un codigo ISBN de una edicion publicada por,Monte Ávila Editores Latinoamericana
9789802373437,es un codigo ISBN para el libro,José Ignacio Cabrujas habla y escribe
9789802373437,es un codigo ISBN de una edicion publicada por,Editorial Equinoccio
9789802373116,es un codigo ISBN para el libro,Obra dramática
9789802373116,es un codigo ISBN de una edicion publicada por,Editorial Equinoccio
9789803542719,es un codigo ISBN para el libro,El mundo según Cabrujas
9789803542719,es un codigo ISBN de una edicion publicada por,Editorial Alfa
9789800116579,es un codigo ISBN para el libro,El techo de la ballena
9789800116579,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789804031076,es un codigo ISBN para el libro,El Nadaísmo y El Techo de la Ballena
9789804031076,es un codigo ISBN de una edicion publicada por,bid & co. editor
9789587203714,es un codigo ISBN para el libro,Precipicio sin bordes
9789587203714,es un codigo ISBN de una edicion publicada por,Fondo Editorial Universidad EAFIT
9789807862141,es un codigo ISBN para el libro,Ciudadano sin fin
9789807862141,es un codigo ISBN de una edicion publicada por,Ediciones Acirema
9789802535934,es un codigo ISBN para el libro,Retrato de un artista moderno
9789802535934,es un codigo ISBN de una edicion publicada por,Alcaldía de Caracas
9789801428350,es un codigo ISBN para el libro,Editor de crepúsculos
9789801428350,es un codigo ISBN de una edicion publicada por,"Gobierno de la República Bolivariana de Venezuela, Fundación Editorial El Perro y La Rana"
9789800119891,es un codigo ISBN para el libro,Poesía por mandato
9789800119891,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Monte Ávila Editores Latinoamericana CA"
9789783960664,es un codigo ISBN para el libro,Libro de las poéticas
9789783960664,es un codigo ISBN de una edicion publicada por,Fundación Editorial El Perro y la Rana
9789800116906,es un codigo ISBN para el libro,Noticias del alud
9789800116906,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789801825753,es un codigo ISBN para el libro,Rómulo Betancourt
9789801825753,es un codigo ISBN de una edicion publicada por,Instituto de Estudios Parlamentarios Fermín Toro
9789806191488,es un codigo ISBN para el libro,Emergencia de un líder
9789806191488,es un codigo ISBN de una edicion publicada por,Fundación Rómulo Betancourt
9789803886875,es un codigo ISBN para el libro,En defensa de la República
9789803886875,es un codigo ISBN de una edicion publicada por,Los Libros de El Nacional
9789806191594,es un codigo ISBN para el libro,La disputa de la independencia en Venezuela
9789806191594,es un codigo ISBN de una edicion publicada por,Fundación Rómulo Betancourt
9789803544188,es un codigo ISBN para el libro,Una nación llamada Venezuela
9789803544188,es un codigo ISBN de una edicion publicada por,Editorial Alfa
9789801110125,es un codigo ISBN para el libro,"Venezuela, proyecto nacional y poder social"
9789801110125,es un codigo ISBN de una edicion publicada por,Publicationes Vicerrectorado Académico
9789803543426,es un codigo ISBN para el libro,Rómulo histórico
9789803543426,es un codigo ISBN de una edicion publicada por,Editorial Alfa
9789806191525,es un codigo ISBN para el libro,"De la abolición de la monarquía hacia la instauración de la República, 1810-1830"
9789806191525,es un codigo ISBN de una edicion publicada por,Fundación Rómulo Betancourt
9789807088220,es un codigo ISBN para el libro,Boves
9789807088220,es un codigo ISBN de una edicion publicada por,Academia Nacional de la Historia
9789803543815,es un codigo ISBN para el libro,Elogio de la gula
9789803543815,es un codigo ISBN de una edicion publicada por,Editorial Alfa
9789806779020,es un codigo ISBN para el libro,Elogio de la gula
9789806779020,es un codigo ISBN de una edicion publicada por,Grupo Editorial Norma
9789806492103,es un codigo ISBN para el libro,Recordar la democracia
9789806492103,es un codigo ISBN de una edicion publicada por,Ala de Cuervo
9789806492066,es un codigo ISBN para el libro,El bolivarianismo-militarismo
9789806492066,es un codigo ISBN de una edicion publicada por,Ala de Cuervo
9789801221920,es un codigo ISBN para el libro,Mis historias
9789801221920,es un codigo ISBN de una edicion publicada por,"Universidad Central de Venezuela, Fondo Editorial de Humanidades y Educación"
9789806933514,es un codigo ISBN para el libro,El asedio inútil
9789806933514,es un codigo ISBN de una edicion publicada por,Editorial Libros Marcados
9789800025321,es un codigo ISBN para el libro,"Colombia, 1821-1827"
9789800025321,es un codigo ISBN de una edicion publicada por,"Fondo Editorial de Humanidades y Educación, Universidad Central de Venezuela"
9789802374267,es un codigo ISBN para el libro,Opus incertum
9789802374267,es un codigo ISBN de una edicion publicada por,Editorial Equinoccio
9789804030420,es un codigo ISBN para el libro,Peregrino interno
9789804030420,es un codigo ISBN de una edicion publicada por,Bid y co.editor
9789801109204,es un codigo ISBN para el libro,La novela del petróleo en Venezuela
9789801109204,es un codigo ISBN de una edicion publicada por,Publicaciones Vicerrectorado Académico
9789806540996,es un codigo ISBN para el libro,El abismo
9789806540996,es un codigo ISBN de una edicion publicada por,Fondo Editorial del Caribe
9789807362054,es un codigo ISBN para el libro,Prontuario de folklore literario venezolano
9789807362054,es un codigo ISBN de una edicion publicada por,Fondo Editorial del Caribe
9788449913518,es un codigo ISBN para el libro,Elegía a la muerte de Juan Ponce de León
9788449913518,es un codigo ISBN de una edicion publicada por,Instituto de Cultura Puertorriqueña
9789802372966,es un codigo ISBN para el libro,Estancias
9789802372966,es un codigo ISBN de una edicion publicada por,Editorial Equinoccio
9789803990046,es un codigo ISBN para el libro,La espiral incesante
9789803990046,es un codigo ISBN de una edicion publicada por,Fundación Celarg
9789802631148,es un codigo ISBN para el libro,Panamá
9789802631148,es un codigo ISBN de una edicion publicada por,Ediciones Centauro
9789802634118,es un codigo ISBN para el libro,"Apuntes de memoria del editor José Agustín Catalá,1915-2007"
9789802634118,es un codigo ISBN de una edicion publicada por,Centauro Ediciones
9781938978111,es un codigo ISBN para el libro,Según pasan los años
9781938978111,es un codigo ISBN de una edicion publicada por,Sudaquia Editores
9789806779051,es un codigo ISBN para el libro,Bengala
9789806779051,es un codigo ISBN de una edicion publicada por,Grupo Editorial Norma
9781930879201,es un codigo ISBN para el libro,Exilio en Bowery (Untranslated Fiction - Spanish)
9781930879201,es un codigo ISBN de una edicion publicada por,Ediciones Nuevo Espacio
9788493549268,es un codigo ISBN para el libro,Hilo de cometa
9788493549268,es un codigo ISBN de una edicion publicada por,Editorial Periférica
9789801503279,es un codigo ISBN para el libro,Bajo las hojas
9789801503279,es un codigo ISBN de una edicion publicada por,Alfaguara
9788494617539,es un codigo ISBN para el libro,Sospechosos en tránsito
9788494617539,es un codigo ISBN de una edicion publicada por,Demipage
9788468817446,es un codigo ISBN para el libro,Párrafos sueltos
9788468817446,es un codigo ISBN de una edicion publicada por,Universidad Complutense
9788483811498,es un codigo ISBN para el libro,Tiempo de encierro
9788483811498,es un codigo ISBN de una edicion publicada por,Lengua de Trapo
9788496466722,es un codigo ISBN para el libro,Entrevista a Mailer Daemon
9788496466722,es un codigo ISBN de una edicion publicada por,"La Fábrica, Editioral"
9789802333981,es un codigo ISBN para el libro,Eugenio Montejo
9789802333981,es un codigo ISBN de una edicion publicada por,"Universidad de Carabobo, Dirección de Medios y Publicaciones"
9789800112830,es un codigo ISBN para el libro,Los días mayores
9789800112830,es un codigo ISBN de una edicion publicada por,Monte Avila Editores
9789806531314,es un codigo ISBN para el libro,Retos del estado de nuestro tiempo
9789806531314,es un codigo ISBN de una edicion publicada por,Fundación Manuel García-Pelayo
9789803661939,es un codigo ISBN para el libro,Que es la constituyente?
9789803661939,es un codigo ISBN de una edicion publicada por,Editorial Panapo
9789803883485,es un codigo ISBN para el libro,"1957, el año en que los venezolanos perdieron el miedo"
9789803883485,es un codigo ISBN de una edicion publicada por,Libros de El Nacional
9789803900489,es un codigo ISBN para el libro,El carrusel de las discordias
9789803900489,es un codigo ISBN de una edicion publicada por,Comala.com
9789800114872,es un codigo ISBN para el libro,Antología poética
9789800114872,es un codigo ISBN de una edicion publicada por,Monte Ávila Editores Latinoamericana
9788437625515,es un codigo ISBN para el libro,Ídolos rotos
9788437625515,es un codigo ISBN de una edicion publicada por,Cátedra
9789806933439,es un codigo ISBN para el libro,Contra Bolívar
9789806933439,es un codigo ISBN de una edicion publicada por,Editorial Libros Marcados
9789803760991,es un codigo ISBN para el libro,Vivir en frontera
9789803760991,es un codigo ISBN de una edicion publicada por,Consejo Nacional de la Cultura
9789801443148,es un codigo ISBN para el libro,Cuadernos callejeros. Comunes y extraordinarios
9789801443148,es un codigo ISBN de una edicion publicada por,Fundación Editorial El perro y la rana
9789873687662,es un codigo ISBN para el libro,Venezuela crónica
9789873687662,es un codigo ISBN de una edicion publicada por,Tinta Limón Ediciones
9789807426831,es un codigo ISBN para el libro,Historias sobrevivientes
9789807426831,es un codigo ISBN de una edicion publicada por,Ediciones Correo del Orinoco
9789801427834,es un codigo ISBN para el libro,Tiempos del incendio
9789801427834,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Fundación Editorial Perro y Rana"
9789801219156,es un codigo ISBN para el libro,De un lado y del otro
9789801219156,es un codigo ISBN de una edicion publicada por,enCaracas Sello Editorial
9789807248532,es un codigo ISBN para el libro,Del 11 al 13
9789807248532,es un codigo ISBN de una edicion publicada por,Fundarte Alcaldía de Caracas
9789802229512,es un codigo ISBN para el libro,"Convenio Venezuela - Santa Sede, 1958-1964"
9789802229512,es un codigo ISBN de una edicion publicada por,Academia Nacional de la Historia
9789807088299,es un codigo ISBN para el libro,Ideas y conflictos en la educación venezolana
9789807088299,es un codigo ISBN de una edicion publicada por,Academia Nacional de la Historia
9798631389090,es un codigo ISBN para el libro,Tengo Que Decir Adiós
9798631389090,es un codigo ISBN de una edicion publicada por,Independently Published
9798600954762,es un codigo ISBN para el libro,Noctámbulos
9798600954762,es un codigo ISBN de una edicion publicada por,Independently Published
9781650531601,es un codigo ISBN para el libro,Viviana y Sus Tres Amantes
9781650531601,es un codigo ISBN de una edicion publicada por,Independently Published
9798785439146,es un codigo ISBN para el libro,Viviana y Sus Tres Amantes
9798785439146,es un codigo ISBN de una edicion publicada por,Independently Published
9798614320638,es un codigo ISBN para el libro,Tango Bar
9798614320638,es un codigo ISBN de una edicion publicada por,Independently Published
9789804070532,es un codigo ISBN para el libro,Beber de la sombra
9789804070532,es un codigo ISBN de una edicion publicada por,Oscar Todtmann editores
9789806598140,es un codigo ISBN para el libro,¡Comunista por siempre!
9789806598140,es un codigo ISBN de una edicion publicada por,Catedra Pio Tamayo
9781517799625,es un codigo ISBN para el libro,Taller Aprende a Escribir un Cuento
9781517799625,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9789800115633,es un codigo ISBN para el libro,Cállate poco a poco
9789800115633,es un codigo ISBN de una edicion publicada por,Monte Ávila Editores Latinoamericana
9781974299430,es un codigo ISBN para el libro,Payback
9781974299430,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781974300006,es un codigo ISBN para el libro,Más Fiera de Las Bestias
9781974300006,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9788490075432,es un codigo ISBN para el libro,Relatos
9788490075432,es un codigo ISBN de una edicion publicada por,"Linkgua Ediciones, S.L."
9788490078457,es un codigo ISBN para el libro,Relatos
9788490078457,es un codigo ISBN de una edicion publicada por,"Linkgua Ediciones, S.L."
9789802764570,es un codigo ISBN para el libro,La tienda de muñecos y otros textos
9789802764570,es un codigo ISBN de una edicion publicada por,Fundación Biblioteca Ayacucho
9789592601277,es un codigo ISBN para el libro,La tienda de muñecos y otros relatos
9789592601277,es un codigo ISBN de una edicion publicada por,Fondo Editorial Casa de las Américas
9788495642103,es un codigo ISBN para el libro,Cuentos de damas fantásticas
9788495642103,es un codigo ISBN de una edicion publicada por,Páginas de Espuma
9788495642011,es un codigo ISBN para el libro,Historias médicas
9788495642011,es un codigo ISBN de una edicion publicada por,Páginas de Espuma
9789807581202,es un codigo ISBN para el libro,Cuentos completos
9789807581202,es un codigo ISBN de una edicion publicada por,FUNDAVAG Ediciones
9788416148080,es un codigo ISBN para el libro,Los peligros de Paulina y otros cuentos selectos
9788416148080,es un codigo ISBN de una edicion publicada por,Salto de Página
9789800786512,es un codigo ISBN para el libro,Anotaciones en cuaderno negro
9789800786512,es un codigo ISBN de una edicion publicada por,Fundación Salvador Garmendia
9789806437128,es un codigo ISBN para el libro,El Turpial que Vivio Dos Veces (The Troupial Bird that Lived Twice)
9789806437128,es un codigo ISBN de una edicion publicada por,Fondo De Cultura Economica USA
9789800752425,es un codigo ISBN para el libro,UN Pinguino En Maracaibo
9789800752425,es un codigo ISBN de una edicion publicada por,Bienes Laconica Ca
9789803881986,es un codigo ISBN para el libro,El capitán Kid
9789803881986,es un codigo ISBN de una edicion publicada por,Otero Ediciones
9789806993143,es un codigo ISBN para el libro,Entre tías y putas
9789806993143,es un codigo ISBN de una edicion publicada por,Bruguera
9781542559119,es un codigo ISBN para el libro,Verdadera Batalla Del Creyente
9781542559119,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781989196007,es un codigo ISBN para el libro,Leve Gracia de Los Desnudos
9781989196007,es un codigo ISBN de una edicion publicada por,Adalba Editions
9789802211524,es un codigo ISBN para el libro,Exilio
9789802211524,es un codigo ISBN de una edicion publicada por,Dirección de Cultura de la Universidad de los Andes
9781790696406,es un codigo ISBN para el libro,Gloria de la Cruz
9781790696406,es un codigo ISBN de una edicion publicada por,Independently Published
9789801226727,es un codigo ISBN para el libro,Chávez con uniforme
9789801226727,es un codigo ISBN de una edicion publicada por,Ediciones del Autor
9789803541736,es un codigo ISBN para el libro,La guerra (asimétrica) de Chávez
9789803541736,es un codigo ISBN de una edicion publicada por,Alfadil
9789806406674,es un codigo ISBN para el libro,Las guerras de Chavez
9789806406674,es un codigo ISBN de una edicion publicada por,"Rayuela, Taller de Ediciones"
9789587097533,es un codigo ISBN para el libro,"Chávez, Plan Andino y guerra asimétrica"
9789587097533,es un codigo ISBN de una edicion publicada por,Intermedio
9798666303146,es un codigo ISBN para el libro,Castrochavismo Internacional
9798666303146,es un codigo ISBN de una edicion publicada por,Independently Published
9788491123200,es un codigo ISBN para el libro,Testimonio de una Diplomacia Activa : Colombia
9788491123200,es un codigo ISBN de una edicion publicada por,Penguin Random House Grupo Editorial
9788491123194,es un codigo ISBN para el libro,Testimonio de una Diplomacia Activa
9788491123194,es un codigo ISBN de una edicion publicada por,Penguin Random House Grupo Editorial
9789801418337,es un codigo ISBN para el libro,Dulcamara y otros poemas
9789801418337,es un codigo ISBN de una edicion publicada por,Mucuglifo
9789800112465,es un codigo ISBN para el libro,Las iniciales del tiempo
9789800112465,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789806993136,es un codigo ISBN para el libro,21 del XXI
9789806993136,es un codigo ISBN de una edicion publicada por,Ediciones B
9789806047044,es un codigo ISBN para el libro,El avatar (Coleccion El Cielo de esmalte)
9789806047044,es un codigo ISBN de una edicion publicada por,Consejo Nacional de la Cultura
9789803965457,es un codigo ISBN para el libro,La tarea del testigo
9789803965457,es un codigo ISBN de una edicion publicada por,Fundación Editorial el Perro y la Rana
9789802142446,es un codigo ISBN para el libro,La forma del amor y otros cuentos
9789802142446,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Casa Nacional de Letras Andrés Bello"
9788488252876,es un codigo ISBN para el libro,El Oriente de Severo Sarduy
9788488252876,es un codigo ISBN de una edicion publicada por,Instituto Cervantes
9788433916617,es un codigo ISBN para el libro,Para Roberto Calasso
9788433916617,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
9788415297765,es un codigo ISBN para el libro,Para Eugenio Montejo
9788415297765,es un codigo ISBN de una edicion publicada por,Pre-Textos
9788481097405,es un codigo ISBN para el libro,Conversación a la intemperie
9788481097405,es un codigo ISBN de una edicion publicada por,Galaxia Gutenberg
9788492913176,es un codigo ISBN para el libro,Cuerpo plural
9788492913176,es un codigo ISBN de una edicion publicada por,Editorial Pre-Textos
9788481917239,es un codigo ISBN para el libro,Círculo del adiós
9788481917239,es un codigo ISBN de una edicion publicada por,Editorial Pre-Textos
9788433962744,es un codigo ISBN para el libro,Historia de un encargo
9788433962744,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
9789681667863,es un codigo ISBN para el libro,La Religion Del Vacio Y Otros Ensayos (Tierra Firme)
9789681667863,es un codigo ISBN de una edicion publicada por,Fondo De Cultura Economica USA
9789681651091,es un codigo ISBN para el libro,Teorias de La Lirica (Seccion de Obras de Lengua E Estudios Literarios)
9789681651091,es un codigo ISBN de una edicion publicada por,Fondo de Cultura Economica USA
9798704751908,es un codigo ISBN para el libro,"Historia Natural, Civil y Geográfica de Las Naciones Situadas en Las Riveras Del Río Orinoco"
9798704751908,es un codigo ISBN de una edicion publicada por,Independently Published
9788498970715,es un codigo ISBN para el libro,"Historia Natural, Civil y Geográfica de Las Naciones Situadas en Las Riveras Del Río Orinoco"
9788498970715,es un codigo ISBN de una edicion publicada por,"Linkgua Ediciones, S.L."
9781017051520,es un codigo ISBN para el libro,"Orinoco Ilustrado, y Defendido"
9781017051520,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781017046632,es un codigo ISBN para el libro,"Orinoco Ilustrado, y Defendido"
9781017046632,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780371879702,es un codigo ISBN para el libro,"Orinoco Ilustrado, y Defendido"
9780371879702,es un codigo ISBN de una edicion publicada por,HardPress
9789806743588,es un codigo ISBN para el libro,El enigma sutil de lo perfecto
9789806743588,es un codigo ISBN de una edicion publicada por,Gobierno Socialista de Trujillo
9789802143436,es un codigo ISBN para el libro,Yulú
9789802143436,es un codigo ISBN de una edicion publicada por,Fundación Casa Nacional de las Letras Andrés Bello
9781613700969,es un codigo ISBN para el libro,Los Cuatro Reyes de la Baraja
9781613700969,es un codigo ISBN de una edicion publicada por,Eriginal Books LLC
9781944407117,es un codigo ISBN para el libro,Boves el Urogallo
9781944407117,es un codigo ISBN de una edicion publicada por,"Sudaquia Group, LLC"
9781938978630,es un codigo ISBN para el libro,Luna de Fausto
9781938978630,es un codigo ISBN de una edicion publicada por,"Sudaquia Group, LLC"
9789505813360,es un codigo ISBN para el libro,Medios O Democracia - El Impacto de Los Medios de Comunicacion En La Division de Poderes
9789505813360,es un codigo ISBN de una edicion publicada por,Ediciones Colihue
9789801435372,es un codigo ISBN para el libro,Limbo
9789801435372,es un codigo ISBN de una edicion publicada por,Fundación Editorial el Perro y la Rana
9789803961428,es un codigo ISBN para el libro,El contraescritor
9789803961428,es un codigo ISBN de una edicion publicada por,Fundación Editorial el perro y la rana
9789802143405,es un codigo ISBN para el libro,Solárium y otros poemas
9789802143405,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Casa Nacional de las Letras Andrés Bello"
9789800122280,es un codigo ISBN para el libro,Historias imposibles
9789800122280,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789806757011,es un codigo ISBN para el libro,Paisaje con ángel caído
9789806757011,es un codigo ISBN de una edicion publicada por,Ediciones Imaginaria
9789806540583,es un codigo ISBN para el libro,Historias de Nairamá
9789806540583,es un codigo ISBN de una edicion publicada por,Fondo Editorial del Caribe
9789800116937,es un codigo ISBN para el libro,Balada del bohemio místico
9789800116937,es un codigo ISBN de una edicion publicada por,Monte Ávila Editores Latinoamericana
9789807372060,es un codigo ISBN para el libro,Divertimentos mínimos
9789807372060,es un codigo ISBN de una edicion publicada por,Ediciones Parada Creativa
9789802219056,es un codigo ISBN para el libro,Aciago
9789802219056,es un codigo ISBN de una edicion publicada por,Ediciones del Rectorado ULA
9781477769201,es un codigo ISBN para el libro,Cómo Dar un Discurso (How to Give a Speech)
9781477769201,es un codigo ISBN de una edicion publicada por,Rosen Publishing Group
9781538205822,es un codigo ISBN para el libro,Cómo Utilizar Imanes (Using Magnets)
9781538205822,es un codigo ISBN de una edicion publicada por,"Stevens Publishing LLLP, Gareth"
9781538205808,es un codigo ISBN para el libro,Cómo Utilizar Imanes (Using Magnets)
9781538205808,es un codigo ISBN de una edicion publicada por,"Stevens Publishing LLLP, Gareth"
9781538205839,es un codigo ISBN para el libro,Cómo Utilizar Imanes (Using Magnets)
9781538205839,es un codigo ISBN de una edicion publicada por,"Stevens Publishing LLLP, Gareth"
9781538205846,es un codigo ISBN para el libro,Cómo Utilizar una Regla (Using a Ruler)
9781538205846,es un codigo ISBN de una edicion publicada por,"Stevens Publishing LLLP, Gareth"
9781538205877,es un codigo ISBN para el libro,Cómo Utilizar una Regla (Using a Ruler)
9781538205877,es un codigo ISBN de una edicion publicada por,"Stevens Publishing LLLP, Gareth"
9781477769126,es un codigo ISBN para el libro,Cómo Ponerse en Contacto con un Oficial Electo (How to Contact an Elected Official)
9781477769126,es un codigo ISBN de una edicion publicada por,Rosen Publishing Group
9789801104032,es un codigo ISBN para el libro,Confeso
9789801104032,es un codigo ISBN de una edicion publicada por,Universidad de los Andes
9781508177593,es un codigo ISBN para el libro,Cómo Prepararte para un Examen (Strengthening Test Preparation Skills)
9781508177593,es un codigo ISBN de una edicion publicada por,Rosen Publishing Group
9781508177609,es un codigo ISBN para el libro,Cómo Prepararte para un Examen (Strengthening Test Preparation Skills)
9781508177609,es un codigo ISBN de una edicion publicada por,Rosen Publishing Group
9781477769164,es un codigo ISBN para el libro,Cómo Organizar una Manifestación (How to Organize a Rally)
9781477769164,es un codigo ISBN de una edicion publicada por,Rosen Publishing Group
9788477206446,es un codigo ISBN para el libro,El Mago de La Luz
9788477206446,es un codigo ISBN de una edicion publicada por,Obelisco
9789807668873,es un codigo ISBN para el libro,Refranero popular margariteño
9789807668873,es un codigo ISBN de una edicion publicada por,"Editorial Fundación ""Cheguaco"""
9789801409748,es un codigo ISBN para el libro,"Hasta siempre, Valparaíso"
9789801409748,es un codigo ISBN de una edicion publicada por,Fundación Editorial el Perro y la Rana
9789803964849,es un codigo ISBN para el libro,Versos teatrales
9789803964849,es un codigo ISBN de una edicion publicada por,Fundación Editorial el Perro y la Rana
9781022579910,es un codigo ISBN para el libro,Gobiernos de Venezuela Desde 1810 Hasta 1905
9781022579910,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781021006349,es un codigo ISBN para el libro,Gobiernos de Venezuela Desde 1810 Hasta 1905
9781021006349,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781022304970,es un codigo ISBN para el libro,Libertad de Los Esclavos en Venezuela
9781022304970,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781020589218,es un codigo ISBN para el libro,Libertad de Los Esclavos en Venezuela
9781020589218,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9789801117537,es un codigo ISBN para el libro,Las primeras universidades de Venezuela
9789801117537,es un codigo ISBN de una edicion publicada por,Universidad de los Andes
