source,relation,target
9788475220918,es un codigo ISBN para el libro,Gotán y otras cuestiones
9788475220918,es un codigo ISBN de una edicion publicada por,Visor Libros
9789879743584,es un codigo ISBN para el libro,Poemas solariegos
9789879743584,es un codigo ISBN de una edicion publicada por,Pasco
9789879350898,es un codigo ISBN para el libro,El payador
9789879350898,es un codigo ISBN de una edicion publicada por,Biblioteca Nacional
9789879743560,es un codigo ISBN para el libro,Elogios
9789879743560,es un codigo ISBN de una edicion publicada por,Ediciones Pasco
9789871518159,es un codigo ISBN para el libro,Las fuerzas extrañas
9789871518159,es un codigo ISBN de una edicion publicada por,Eduvim
9788498957907,es un codigo ISBN para el libro,Antología poética
9788498957907,es un codigo ISBN de una edicion publicada por,Visor Libros
9789685957656,es un codigo ISBN para el libro,La traicion de rita hayworth/ The Betrayal of Rita Hayworth (Contemporanea) (Spanish Edition)
9789685957656,es un codigo ISBN de una edicion publicada por,Debolsillo
9788432217272,es un codigo ISBN para el libro,El beso de la mujer aran a
9788432217272,es un codigo ISBN de una edicion publicada por,Editorial Seix Barral
9788432207778,es un codigo ISBN para el libro,BOQUITAS PINTADAS
9788432207778,es un codigo ISBN de una edicion publicada por,Editorial Seix Barral
9789872479732,es un codigo ISBN para el libro,Teatro reunido
9789872479732,es un codigo ISBN de una edicion publicada por,Editorial Entropía
9788432216640,es un codigo ISBN para el libro,Maldición eterna a quien lea estas páginas
9788432216640,es un codigo ISBN de una edicion publicada por,Booket
9789872127404,es un codigo ISBN para el libro,Un destino melodramático
9789872127404,es un codigo ISBN de una edicion publicada por,El Cuenco de Plata
9789872104085,es un codigo ISBN para el libro,Querida familia
9789872104085,es un codigo ISBN de una edicion publicada por,David Donayo
9789872104023,es un codigo ISBN para el libro,Querida familia
9789872104023,es un codigo ISBN de una edicion publicada por,Editorial Entropía
9788484891857,es un codigo ISBN para el libro,Puig por Puig
9788484891857,es un codigo ISBN de una edicion publicada por,Iberoamericana
9789233088207,es un codigo ISBN para el libro,El beso de la mujer araña
9789233088207,es un codigo ISBN de una edicion publicada por,Unesco
9798486223679,es un codigo ISBN para el libro,Canciones Infantiles Volumen 2
9798486223679,es un codigo ISBN de una edicion publicada por,Independently Published
9798483233220,es un codigo ISBN para el libro,15 Canciones
9798483233220,es un codigo ISBN de una edicion publicada por,Independently Published
9798486240416,es un codigo ISBN para el libro,Canciones Infantiles Volumen 3
9798486240416,es un codigo ISBN de una edicion publicada por,Independently Published
9798485753214,es un codigo ISBN para el libro,Canciones Infantiles Volumen 1
9798485753214,es un codigo ISBN de una edicion publicada por,Independently Published
9789505116324,es un codigo ISBN para el libro,Versos tradicionales para cebollitas
9789505116324,es un codigo ISBN de una edicion publicada por,Santillana USA Publishing Company
9789870410997,es un codigo ISBN para el libro,Fantasmas en el parque
9789870410997,es un codigo ISBN de una edicion publicada por,Alfaguara
9788475220420,es un codigo ISBN para el libro,En la masmédula
9788475220420,es un codigo ISBN de una edicion publicada por,Visor Libros
9789509282063,es un codigo ISBN para el libro,Antologia
9789509282063,es un codigo ISBN de una edicion publicada por,Editorial Argonauta
9789509282407,es un codigo ISBN para el libro,Antologia - 5b
9789509282407,es un codigo ISBN de una edicion publicada por,Argonauta
9789500304030,es un codigo ISBN para el libro,The En La Masmedula - 518 -
9789500304030,es un codigo ISBN de una edicion publicada por,Losada Losada
9789500304047,es un codigo ISBN para el libro,Espantapajaros (Al Alcance De Todos
9789500304047,es un codigo ISBN de una edicion publicada por,Losada
9789500356985,es un codigo ISBN para el libro,Obra (Obras Poesia)
9789500356985,es un codigo ISBN de una edicion publicada por,Losada
9789504606444,es un codigo ISBN para el libro,Obra Poetica (Clasicos Esenciales Santillana)
9789504606444,es un codigo ISBN de una edicion publicada por,Santillana S.A.
9789500304016,es un codigo ISBN para el libro,"Obras Oliverio Girondo (Obras, I)"
9789500304016,es un codigo ISBN de una edicion publicada por,Losada
9789508452108,es un codigo ISBN para el libro,Oliverio
9789508452108,es un codigo ISBN de una edicion publicada por,Beatriz Viterbo Editora
9789500304627,es un codigo ISBN para el libro,Persuasion De Los Dias
9789500304627,es un codigo ISBN de una edicion publicada por,Losada
9789500359085,es un codigo ISBN para el libro,The Persuasion de Los Dias - En La Masmedula
9789500359085,es un codigo ISBN de una edicion publicada por,Losada Losada
9789879264010,es un codigo ISBN para el libro,Poemas de Amor de Autores Famosos 4 - Antologia
9789879264010,es un codigo ISBN de una edicion publicada por,Ideas & Color S.A.
9789500304429,es un codigo ISBN para el libro,Veinte Poemas Para Ser Leidos
9789500304429,es un codigo ISBN de una edicion publicada por,Losada
9788475222424,es un codigo ISBN para el libro,Veinte Poemas Para Ser Leidos En El Tranvia; Calcomanias; Y Otros Poemas (Colección Visor de poesia)
9788475222424,es un codigo ISBN de una edicion publicada por,Visor
9789879721186,es un codigo ISBN para el libro,Oliverio Girondo
9789879721186,es un codigo ISBN de una edicion publicada por,Mondadori (IT)
9786070012347,es un codigo ISBN para el libro,Espantapájaros ; En la masmédula
9786070012347,es un codigo ISBN de una edicion publicada por,Ediciones El Viaje
9789872633301,es un codigo ISBN para el libro,Caaporá
9789872633301,es un codigo ISBN de una edicion publicada por,Ediciones VR
9781423703235,es un codigo ISBN para el libro,Don Segundo Sombra
9781423703235,es un codigo ISBN de una edicion publicada por,Cid Editor
9789505062997,es un codigo ISBN para el libro,Antologia del Cuento Extrano 1
9789505062997,es un codigo ISBN de una edicion publicada por,Edicial
9789505063000,es un codigo ISBN para el libro,Antologia del Cuento Extrao 2
9789505063000,es un codigo ISBN de una edicion publicada por,Edicial
9789505063031,es un codigo ISBN para el libro,Antologia del Cuento Extrao 3
9789505063031,es un codigo ISBN de una edicion publicada por,Edicial
9789505063048,es un codigo ISBN para el libro,Antologia del Cuento Extrao 4
9789505063048,es un codigo ISBN de una edicion publicada por,Edicial
9789507530883,es un codigo ISBN para el libro,Las Pruebas de Imprenta y Otros Textos
9789507530883,es un codigo ISBN de una edicion publicada por,Cantaro Editores
9789505151103,es un codigo ISBN para el libro,Los Oficios Terrestres/the Terrestrial Offices
9789505151103,es un codigo ISBN de una edicion publicada por,De La Flor
9789507425646,es un codigo ISBN para el libro,Operacion Masacre (Espejo de La Argentina)
9789507425646,es un codigo ISBN de una edicion publicada por,Planeta
9789505153527,es un codigo ISBN para el libro,Operacion Masacre/ Massacre Operation
9789505153527,es un codigo ISBN de una edicion publicada por,De La Flor
9789507426162,es un codigo ISBN para el libro,"Violento Oficio de Escribir, El (Espejo de La Argentina)"
9789507426162,es un codigo ISBN de una edicion publicada por,Planeta
9786077749233,es un codigo ISBN para el libro,Nuevas rutas
9786077749233,es un codigo ISBN de una edicion publicada por,[Coedición Latinoamericana]
9789870603085,es un codigo ISBN para el libro,Nuevas rutas
9789870603085,es un codigo ISBN de una edicion publicada por,Coediciones Latinoamericanas
9788483932247,es un codigo ISBN para el libro,La respiración cavernaria
9788483932247,es un codigo ISBN de una edicion publicada por,Páginas de Espuma
9789871096152,es un codigo ISBN para el libro,"Concurso nacional de cuento ""Jóvenes narradores"" 2001"
9789871096152,es un codigo ISBN de una edicion publicada por,Ediciones del Candil
9786070761140,es un codigo ISBN para el libro,Poemas / Poems
9786070761140,es un codigo ISBN de una edicion publicada por,Editorial Planeta Mexicana
9788426426277,es un codigo ISBN para el libro,Promesa / the Promise
9788426426277,es un codigo ISBN de una edicion publicada por,Lumen
9788426426284,es un codigo ISBN para el libro,Autobiografía de Irene / Autobiography of Irene
9788426426284,es un codigo ISBN de una edicion publicada por,Penguin Random House Grupo Editorial
9788426400581,es un codigo ISBN para el libro,El dibujo del tiempo
9788426400581,es un codigo ISBN de una edicion publicada por,Lumen
9789509004436,es un codigo ISBN para el libro,Breve santoral
9789509004436,es un codigo ISBN de una edicion publicada por,Ediciones de Arte Gaglianone
9789500424813,es un codigo ISBN para el libro,Poesia Completa II
9789500424813,es un codigo ISBN de una edicion publicada por,Emecé Editores
9789684941946,es un codigo ISBN para el libro,El que la hace-- ¿la paga?
9789684941946,es un codigo ISBN de una edicion publicada por,Coedición Latinoamericana
9780613980227,es un codigo ISBN para el libro,"Caballo Alado, El"
9780613980227,es un codigo ISBN de una edicion publicada por,Tandem Library
9789872466428,es un codigo ISBN para el libro,Testimonios
9789872466428,es un codigo ISBN de una edicion publicada por,UNESCO-Villa Ocampo
9789872466411,es un codigo ISBN para el libro,Testimonios
9789872466411,es un codigo ISBN de una edicion publicada por,UNESCO-Villa Ocampo
9789505578450,es un codigo ISBN para el libro,La viajera y sus sombras
9789505578450,es un codigo ISBN de una edicion publicada por,Fondo de Cultura Económica de Argentina
9789505800018,es un codigo ISBN para el libro,Cartas de posguerra
9789505800018,es un codigo ISBN de una edicion publicada por,Editorial Sur
9789871198023,es un codigo ISBN para el libro,Autobiografia I
9789871198023,es un codigo ISBN de una edicion publicada por,Editorial Victoria Ocampo
9789871198122,es un codigo ISBN para el libro,Autobiografia III
9789871198122,es un codigo ISBN de una edicion publicada por,Editorial Victoria Ocampo
Jenaro Abasolo,es de nacionalidad,chilena
Rodrigo Aburto Oróstegui,es de nacionalidad,chilena
Fernando Alegría,es de nacionalidad,chilena
Fernando Alegría,es autor de la obra,Lautaro - Joven Libertador de Arauco
Juan Rafael Allende,es de nacionalidad,chilena
Felipe Alliende,es de nacionalidad,chilena
Felipe Alliende,es autor de la obra,Comprension de La Lectura 3
Felipe Alliende,es autor de la obra,Fichas de Lengua y Lectura Comprensiva 3
Miguel Luis Amunátegui,es de nacionalidad,chilena
Ángeles Lasso,es de nacionalidad,chilena
Jaime Antúnez Aldunate,es de nacionalidad,chilena
Jaime Antúnez Aldunate,es autor de la obra,Filosofía de la historia en Christopher Dawson
Baldo Araya Uribe,es de nacionalidad,chilena
René Arcos,es de nacionalidad,chilena
Braulio Arenas,es de nacionalidad,chilena
Diego Arias de Saavedra,es de nacionalidad,chilena
Manuel Astica,es de nacionalidad,chilena
Manuel Astica,es autor de la obra,Thimor
Guillermo Atías,es de nacionalidad,chilena
Pablo Azócar,es de nacionalidad,chilena
Pablo Azócar,es autor de la obra,"Plebiscito en Chile, 1988"
Pablo Azócar,es autor de la obra,El placer de los demás
Rubén Azócar,es de nacionalidad,chilena
Sergio Badilla Castillo,es de nacionalidad,chilena
Mario Banic,es de nacionalidad,chilena
Jorge Baradit,es de nacionalidad,chilena
Jorge Baradit,es autor de la obra,Ygdrasil
Jorge Baradit,es autor de la obra,Kalfukura
Jorge Baradit,es autor de la obra,Chile
Jorge Baradit,es autor de la obra,La guerra interior
Jorge Baradit,es autor de la obra,Héroes
Jorge Baradit,es autor de la obra,La dictadura
Jorge Baradit,es autor de la obra,Héroes 2
Jorge Baradit,es autor de la obra,Rebelión
Jorge Baradit,es autor de la obra,Synco
Jorge Baradit,es autor de la obra,Synco
Joaquín Barañao,es de nacionalidad,chilena
Josefa Barraza,es de nacionalidad,chilena
Josefa Barraza,es autor de la obra,Los intramarchas
Julio Barrenechea,es de nacionalidad,chilena
Óscar Barrientos,es de nacionalidad,chilena
Diego Barros Arana,es de nacionalidad,chilena
Diego Barros Arana,es autor de la obra,"Historia Jeneral de Chile, Volume 8..."
Diego Barros Arana,es autor de la obra,Historia Jeneral de Chile; Volume 13
Diego Barros Arana,es autor de la obra,Historia General de la Independencia de Chile; Volume 3
Diego Barros Arana,es autor de la obra,"Compendio de Historia de America, Volumes 1-2"
Diego Barros Arana,es autor de la obra,Historia Jeneral de Chile; Volume 16
Diego Barros Arana,es autor de la obra,Historia General de la Independencia de Chile; Volume 4
Diego Barros Arana,es autor de la obra,Historia General de la Independencia de Chile; Volume 2
Diego Barros Arana,es autor de la obra,Historia Jeneral de Chile; Volume 14
Diego Barros Arana,es autor de la obra,"Historia Jeneral de Chile, Volume 2..."
Diego Barros Arana,es autor de la obra,Obras Completas de Diego Barros Arana ...
Diego Barros Arana,es autor de la obra,Historia General de la Independencia de Chile; Volume 1
Diego Barros Arana,es autor de la obra,Cuestión de límites Entre Chile I la República Arjentina
Diego Barros Arana,es autor de la obra,Doctor Don Rodolfo Amando Philippi
Diego Barros Arana,es autor de la obra,Historia General de Chile IV
Diego Barros Arana,es autor de la obra,Historia General de Chile II
Diego Barros Arana,es autor de la obra,Historia General de Chile I
Diego Barros Arana,es autor de la obra,Historia General de Chile III
Daniel Barros Grez,es de nacionalidad,chilena
Daniel Barros Grez,es autor de la obra,Pipiolos y Pelucones II y Último Tomo
Daniel Barros Grez,es autor de la obra,Pipiolos y Pelucones I Tomo
Daniel Belmar,es de nacionalidad,chilena
Arturo Benavides Santos,es de nacionalidad,chilena
Antonio Bentué,es de nacionalidad,chilena
Claudio Bertoni,es de nacionalidad,chilena
Claudio Bertoni,es autor de la obra,Cabro chico
Claudio Bertoni,es autor de la obra,En qué quedamos
Claudio Bertoni,es autor de la obra,"Rápido, antes de llorar"
Claudio Bertoni,es autor de la obra,El cansador intrabajable
Claudio Bertoni,es autor de la obra,Desnudos
Claudio Bertoni,es autor de la obra,"Reloj no marques las horas, haz esta noche perpetua 1965-2014"
Claudio Bertoni,es autor de la obra,¿Puede aceptarse todo esto?
Claudio Bertoni,es autor de la obra,Violeta
Claudio Bertoni,es autor de la obra,Miércale
Claudio Bertoni,es autor de la obra,Cero
Claudio Bertoni,es autor de la obra,Dicho sea de paso
Claudio Bertoni,es autor de la obra,Adiós
Claudio Bertoni,es autor de la obra,El tamaño de la verdad
Claudio Bertoni,es autor de la obra,No queda otra
Claudio Bertoni,es autor de la obra,Piden sangre por las puras
Claudio Bertoni,es autor de la obra,Harakiri
Claudio Bertoni,es autor de la obra,Desgarraduras
Claudio Bertoni,es autor de la obra,¿A quién matamos ahora?
Claudio Bertoni,es autor de la obra,¿A quién matamos ahora?
Guillermo Bianchi,es de nacionalidad,chilena
Guillermo Bianchi,es autor de la obra,La luz de los vencidos
Francisco Bilbao,es de nacionalidad,chilena
Francisco Bilbao,es autor de la obra,Escritos peruanos
Francisco Bilbao,es autor de la obra,"Francisco Bilbao, 1823-1865"
Guillermo Blanco,es de nacionalidad,chilena
Guillermo Blanco,es autor de la obra,Los Juegos Evita
Guillermo Blanco,es autor de la obra,Luto en primavera
Guillermo Blanco,es autor de la obra,Ahí va esa y otras crónicas
Guillermo Blanco,es autor de la obra,Adios A Ruibarbo
Guillermo Blanco,es autor de la obra,Una loica en la ventana
Guillermo Blanco,es autor de la obra,Unamuno
Guillermo Blanco,es autor de la obra,Gracia y el forastero
Alberto Blest Gana,es de nacionalidad,chilena
Alberto Blest Gana,es autor de la obra,Martin Rivas (Novela de costumbres politico-sociales)
Alberto Blest Gana,es autor de la obra,Durante la Reconquista
Liborio Brieba,es de nacionalidad,chilena
Álvaro Briones,es de nacionalidad,chilena
Enrique Bunster,es de nacionalidad,chilena
Óscar Bustamante,es de nacionalidad,chilena
Óscar Bustamante,es autor de la obra,Los tormentosos últimos días de un irreverente
Óscar Bustamante,es autor de la obra,El jugador de rugby
Óscar Bustamante,es autor de la obra,Explicacion de Todos MIS Tropiezos
Óscar Bustamante,es autor de la obra,Explicación de todos mis tropiezos
Alfonso Calderón,es de nacionalidad,chilena
Alfonso Calderón,es autor de la obra,El mirlo burlón
Alfonso Calderón,es autor de la obra,Oficina de mujeres extraviadas
Alfonso Calderón,es autor de la obra,A merced del visitante
Alfonso Calderón,es autor de la obra,Leyendario
Alfonso Calderón,es autor de la obra,Memorial de Valparaíso
Alfonso Calderón,es autor de la obra,Diario de Valparaíso
Alfonso Calderón,es autor de la obra,El vicio de escribir
Alfonso Calderón,es autor de la obra,Dibujando la Figura Humana
Alfonso Calderón,es autor de la obra,Ventura y desventura de Eduardo Molina
Juan Cameron,es de nacionalidad,chilena
Juan Cameron,es autor de la obra,El bolero de los ángeles
Juan Cameron,es autor de la obra,Treinta poemas para leer antes del próximo jueves
Juan Cameron,es autor de la obra,Crónicas suecas
Juan Cameron,es autor de la obra,Bitácora y otras cuestiones
Antonio Campaña,es de nacionalidad,chilena
Antonio Campaña,es autor de la obra,Españoles señalados
Enrique Campos Menéndez,es de nacionalidad,chilena
Rolando Cárdenas,es de nacionalidad,chilena
Germán Carrasco,es de nacionalidad,chilena
Germán Carrasco,es autor de la obra,La mantis en el metro
Pablo Cassi,es de nacionalidad,chilena
Leopoldo Castedo,es de nacionalidad,chilena
Leopoldo Castedo,es autor de la obra,Historia del Arte Iberoamericano - 2 Tomos
Hernán Castellano Girón,es de nacionalidad,chilena
Hernán Castellano Girón,es autor de la obra,El huevo de Dios y otras historias
Hernán Castellano Girón,es autor de la obra,El invernadero
Miguel Castillo Didier,es de nacionalidad,chilena
Miguel Castillo Didier,es autor de la obra,Kavafis íntegro
Baltazar Castro,es de nacionalidad,chilena
Juan Modesto Castro,es de nacionalidad,chilena
Óscar Castro,es de nacionalidad,chilena
Óscar Castro,es autor de la obra,Habito Del Crimen
José Luis Cea,es de nacionalidad,chilena
José Luis Cea,es autor de la obra,Derecho constitucional chileno
Carlos Celis Atria,es de nacionalidad,chilena
Jacinto Chacón,es de nacionalidad,chilena
Santos Chávez,es de nacionalidad,chilena
Benedicto Chuaqui,es de nacionalidad,chilena
Francisco Coloane,es de nacionalidad,chilena
Francisco Coloane,es autor de la obra,Vidas de izquierda
Francisco Coloane,es autor de la obra,Los conquistadores de la Antártida
Francisco Coloane,es autor de la obra,Cabo de Hornos
Malaquías Concha,es de nacionalidad,chilena
Edmundo Concha,es de nacionalidad,chilena
Manuel Concha,es de nacionalidad,chilena
Luis Felipe Contardo,es de nacionalidad,chilena
Óscar Contardo,es de nacionalidad,chilena
Óscar Contardo,es autor de la obra,Fuera de lugar
Óscar Contardo,es autor de la obra,Luis Oyarzún
Óscar Contardo,es autor de la obra,Raro
Óscar Contardo,es autor de la obra,Siútico
Gonzalo Contreras,es de nacionalidad,chilena
Gonzalo Contreras,es autor de la obra,Mecánica celeste
Gonzalo Contreras,es autor de la obra,Poéticas de Chile
Gonzalo Contreras,es autor de la obra,Poetas chilenos contemporáneos
Gonzalo Contreras,es autor de la obra,Los asaltantes del cielo
Gonzalo Contreras,es autor de la obra,Al Séptimo Día
Gonzalo Contreras,es autor de la obra,Cuentos reunidos
Gonzalo Contreras,es autor de la obra,"Ciudad Anterior, La"
Gonzalo Contreras,es autor de la obra,La ley natural
Gonzalo Contreras,es autor de la obra,El nadador
Gonzalo Contreras,es autor de la obra,Cuentos reunidos
José Ángel Cuevas,es de nacionalidad,chilena
José Ángel Cuevas,es autor de la obra,Autobiografía de un ex-tremista
José Ángel Cuevas,es autor de la obra,"La novela del golpe, o los muchachos del Grupo América"
José Ángel Cuevas,es autor de la obra,Ex-chile
José Ángel Cuevas,es autor de la obra,Poemas bolcheviques
José Ángel Cuevas,es autor de la obra,Capitalismo tardío
José Ángel Cuevas,es autor de la obra,Maquinaria Chile y otras escenas de poesía política
José Ángel Cuevas,es autor de la obra,Canciones oficiales
Nicolás de la Cruz Bahamonde,es de nacionalidad,chilena
María de la Luz Uribe,es de nacionalidad,chilena
María de la Luz Uribe,es autor de la obra,Dona Pinones
María de la Luz Uribe,es autor de la obra,Dona Pinones (Coleccion Rimas Y Adivinanzas)
Marco Antonio de la Parra,es de nacionalidad,chilena
Marco Antonio de la Parra,es autor de la obra,El año que nos volvimos todos un poco locos
Marco Antonio de la Parra,es autor de la obra,El resto de la vida
Marco Antonio de la Parra,es autor de la obra,Para qué leer
Marco Antonio de la Parra,es autor de la obra,Heroina
Marco Antonio de la Parra,es autor de la obra,Cartas a un joven dramaturgo
Marco Antonio de la Parra,es autor de la obra,La secreta obscenidad de cada día
Daniel de la Vega,es de nacionalidad,chilena
Poli Délano,es de nacionalidad,chilena
Poli Délano,es autor de la obra,Hermosas bestias salvajes
Poli Délano,es autor de la obra,La bromo de una mantis religiosa
Poli Délano,es autor de la obra,Un ángel de abrigo azul
Poli Délano,es autor de la obra,Afuera es noche
Poli Délano,es autor de la obra,Segun pasan los anos
Poli Délano,es autor de la obra,En este lugar sagrado
Poli Délano,es autor de la obra,Por las calles del mundo
Poli Délano,es autor de la obra,Y tú no me respondes
Poli Délano,es autor de la obra,Solo de saxo
Poli Délano,es autor de la obra,Memorias neoyorquinas
Poli Délano,es autor de la obra,Por las calles del mundo
Hernán Díaz Arrieta,es de nacionalidad,chilena
Humberto Díaz Casanueva,es de nacionalidad,chilena
Humberto Díaz Casanueva,es autor de la obra,Prosa escogida
Humberto Díaz Casanueva,es autor de la obra,La medusa y otros textos inéditos
Humberto Díaz Casanueva,es autor de la obra,Obra poética
Danilo Díaz,es de nacionalidad,chilena
Danilo Díaz,es autor de la obra,Las tres ciudadelas y los héroes del Río de la Plata
H. van Doren,es de nacionalidad,chilena
Ariel Dorfman,es de nacionalidad,chilena
Ariel Dorfman,es autor de la obra,Otros septiembres
Luis Durand,es de nacionalidad,chilena
Gonzalo Eltesch,es de nacionalidad,chilena
Gonzalo Eltesch,es autor de la obra,Colección particular
Juan Emar,es de nacionalidad,chilena
Juan Emar,es autor de la obra,Diarios de viaje
Juan Emar,es autor de la obra,Miltín 1934
Juan Emar,es autor de la obra,Un año
Juan Emar,es autor de la obra,Jean Emar
Juan Emar,es autor de la obra,Regreso
Juan Emar,es autor de la obra,Amor
Juan Emar,es autor de la obra,Cartas a Pepeche
Juan Emar,es autor de la obra,M[i] v[ida]
Juan Emar,es autor de la obra,Notas de Arte
Juan Emar,es autor de la obra,Cartas a Carmen
Juan Emar,es autor de la obra,Cavilaciones
Juan Emar,es autor de la obra,Cartas a Guni Pirque
Crescente Errázuriz,es de nacionalidad,chilena
Paula Escobar,es de nacionalidad,chilena
Paula Escobar,es autor de la obra,Los secretos de Totó
Paula Escobar,es autor de la obra,Un mundo incierto
Paula Escobar,es autor de la obra,"Yo, presidente/a"
Juan Luis Espejo,es de nacionalidad,chilena
Oscar Espinosa Moraga,es de nacionalidad,chilena
Patricio Fernández,es de nacionalidad,chilena
Patricio Fernández,es autor de la obra,Boom boom kid
Patricio Fernández,es autor de la obra,Cuba
Patricio Fernández,es autor de la obra,Los Nenes
Nicomedes Guzmán,es de nacionalidad,chilena
Sascha Hannig,es de nacionalidad,chilena
Sascha Hannig,es autor de la obra,Secretos Perdidos en Allasneda
Friedrich Hanssen,es de nacionalidad,chilena
Luis Alberto Heiremans,es de nacionalidad,chilena
Clímaco Hermosilla Silva,es de nacionalidad,chilena
Hugo Eduardo Herrera,es de nacionalidad,chilena
Hugo Eduardo Herrera,es autor de la obra,La excepción universitaria
Pablo Hiriart,es de nacionalidad,chilena
Pablo Hiriart,es autor de la obra,Destructor
Manuel Eduardo Hübner,es de nacionalidad,chilena
Pedro Humire,es de nacionalidad,chilena
Antonio Huneeus,es de nacionalidad,chilena
Pablo Huneeus,es de nacionalidad,chilena
Pablo Huneeus,es autor de la obra,Filosofía clásica
Pablo Huneeus,es autor de la obra,Dichos de campo
Pablo Huneeus,es autor de la obra,Amor en alta mar
José Miguel Ibáñez Langlois,es de nacionalidad,chilena
José Miguel Ibáñez Langlois,es autor de la obra,Conversaciones con J.M. Ibáñez Langlois
José Miguel Ibáñez Langlois,es autor de la obra,No confundir fantástico con maravilloso
Jorge Ibáñez Vergara,es de nacionalidad,chilena
Sergio Infante,es de nacionalidad,chilena
Sergio Infante,es autor de la obra,Las aguas bisiestas
Sergio Infante,es autor de la obra,Los rebaños del cíclope
Manuel Jacques,es de nacionalidad,chilena
Max Jara,es de nacionalidad,chilena
Ramón Ángel Jara,es de nacionalidad,chilena
Jorge Jobet,es de nacionalidad,chilena
Alfredo Jocelyn-Holt,es de nacionalidad,chilena
Diego Jourdan,es de nacionalidad,chilena
Melchor Jufré del Águila,es de nacionalidad,chilena
Axel Kaiser,es de nacionalidad,chilena
Axel Kaiser,es autor de la obra,La tiranía de la igualdad
Axel Kaiser,es autor de la obra,El economista callejero
Axel Kaiser,es autor de la obra,Engaño Populista
Eduardo Labarca,es de nacionalidad,chilena
Eduardo Labarca,es autor de la obra,Butamalon (Analectas)
Carlos Labbé,es de nacionalidad,chilena
Carlos Labbé,es autor de la obra,Lenguas
Carlos Labbé,es autor de la obra,La parvá
Carlos Labbé,es autor de la obra,Piezas secretas contra el mundo
Carlos Labbé,es autor de la obra,Coreografías espirituales
Carlos Labbé,es autor de la obra,Navidad y matanza
Miguel Laborde,es de nacionalidad,chilena
Fernando Lamberg,es de nacionalidad,chilena
Fernando Lamberg,es autor de la obra,"Hasta siempre, Valparaíso"
Fernando Lamberg,es autor de la obra,Versos teatrales
Omar Lara,es de nacionalidad,chilena
Omar Lara,es autor de la obra,Los muertos pasean desnudos
Omar Lara,es autor de la obra,Prohibido asomarse al interior
Omar Lara,es autor de la obra,Los buenos días
Omar Lara,es autor de la obra,La tierra prometida
Omar Lara,es autor de la obra,La nueva frontera
Omar Lara,es autor de la obra,Argumentos del día
Omar Lara,es autor de la obra,Papeles de Harek Ayun
Omar Lara,es autor de la obra,"Vida, toma mi mano"
José Victorino Lastarria,es de nacionalidad,chilena
José Victorino Lastarria,es autor de la obra,Antaño y Ogaño
Pedro Lastra,es de nacionalidad,chilena
Pedro Lastra,es autor de la obra,Diálogos del porvenir
Pedro Lastra,es autor de la obra,Obras selectas
Pedro Lastra,es autor de la obra,Conversaciones con Enrique Lihn
Pedro Lastra,es autor de la obra,Poesía completa
Pedro Lastra,es autor de la obra,Una vida entre libros
Pedro Lastra,es autor de la obra,Nostalgia del silencio
Pedro Lastra,es autor de la obra,Baladas de la memoria
Mariano Latorre,es de nacionalidad,chilena
Jaime Lavados,es de nacionalidad,chilena
Jaime Lavados,es autor de la obra,Los negocios universitarios en el mercado del conocimiento
Alfredo Lavergne,es de nacionalidad,chilena
Hernán Lavín Cerda,es de nacionalidad,chilena
Hernán Lavín Cerda,es autor de la obra,Cuentos de damas fantásticas
Hernán Lavín Cerda,es autor de la obra,La música del pensamiento
Hernán Lavín Cerda,es autor de la obra,La rinconada de la luna
Hernán Lavín Cerda,es autor de la obra,Visita de Woody Allen a Venecia
Hernán Lavín Cerda,es autor de la obra,La belleza de pensar que la palabra perro no muerde
Hernán Lavín Cerda,es autor de la obra,Tal vez un poco de eternidad
Alejandro Lavquén,es de nacionalidad,chilena
Alejandro Lavquén,es autor de la obra,A buen paso atraviesa la noche
Olegario Lazo Baeza,es de nacionalidad,chilena
Norbert Lechner,es de nacionalidad,chilena
Norbert Lechner,es autor de la obra,Obras escogidas
Gonzalo Leiva Quijada,es de nacionalidad,chilena
Gonzalo Leiva Quijada,es autor de la obra,Horizontes y abismos
Gonzalo Leiva Quijada,es autor de la obra,Sergio Larraín
Gonzalo Leiva Quijada,es autor de la obra,Álbum de Chile
Gonzalo Leiva Quijada,es autor de la obra,Multitudes en sombras
Rodolfo Lenz,es de nacionalidad,chilena
Carlos León Alvarado,es de nacionalidad,chilena
Marcelo Leonart,es de nacionalidad,chilena
Marcelo Leonart,es autor de la obra,Bestiario
Marcelo Leonart,es autor de la obra,Lacra
Marcelo Leonart,es autor de la obra,Pascua
Marcelo Leonart,es autor de la obra,El libro rojo de la historia de Chile
Marcelo Leonart,es autor de la obra,Los psychokillers
Marcelo Leonart,es autor de la obra,Fotos de Laura
Marcelo Leonart,es autor de la obra,La educación
Marcelo Leonart,es autor de la obra,La patria
Enrique Lihn,es de nacionalidad,chilena
Enrique Lihn,es autor de la obra,"Poesía, situación irregular"
Enrique Lihn,es autor de la obra,El efímera vulgata
Enrique Lihn,es autor de la obra,Querido Pedro
Enrique Lihn,es autor de la obra,Las cartas de Eros
Enrique Lihn,es autor de la obra,"Poetas, voladores de luces"
Enrique Lihn,es autor de la obra,Diálogos de desaparecidos
Enrique Lihn,es autor de la obra,¿Qué nos ha dado con Kafka?
Enrique Lihn,es autor de la obra,Nada se pierde con vivir
Enrique Lihn,es autor de la obra,Porque Escribí
